LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EGE_COLOR
ID3765 ? ID3778,14,3765,3778,-1.0,NaN,0.01564742083603223,3.5206696881072523,2662.5,141.19852245056506,143.64785617334246,0.0,
ID3778 ? ID3780,14,3778,3780,-1.0,0.20943951023931953,0.2191756304986114,3.287634457479171,2782.5,140.97585574849438,140.53052234435307,0.0,
ID3787 ? ID3789,15,3787,3789,-1.0,NaN,0.02756825835160712,2.8946671269187476,3097.5,233.93920386300007,82.63717980597826,0.0,
ID3793 ? ID3795,16,3793,3795,-1.0,NaN,0.01682734433014351,15.14460989712916,1875.0,188.18119658747696,65.04651034239515,0.0,
ID3799 ? ID3801,17,3799,3801,-1.0,NaN,0.013425633879074902,15.909376146703758,1927.5,195.1951977027031,65.26917704446582,0.0,
ID3805 ? ID3807,18,3805,3807,-1.0,NaN,0.007613313572772686,2.398193775423396,1297.5,229.48586982158665,55.3605088023209,0.0,
ID3811 ? ID3813,19,3811,3813,-1.0,NaN,0.018440662302063572,2.489489410778582,1297.5,241.7325384354736,51.90917492022548,0.0,
ID3819 ? ID3824,20,3819,3824,-1.0,0.01308996938995747,0.012061113028828056,2.8946671269187334,1500.0,198.75786493583382,46.565174070529345,0.0,
ID3817 ? ID3819,20,3817,3819,-1.0,NaN,0.01553125426405964,6.05718916298326,1185.0,197.86719812755115,50.90717476090745,0.0,
ID3819 ? ID3821,20,3819,3821,-1.0,0.014959965017094254,0.016494671283474364,3.4638809695296167,1485.0,199.98253179722255,46.78784077260001,0.0,
ID3830 ? ID3835,21,3830,3835,-1.0,0.006981317007977318,0.029423808895300555,13.24071400288525,2310.0,202.32053216896463,54.02450858989687,0.0,
ID3828 ? ID3830,21,3828,3830,-1.0,NaN,0.00982467112955943,11.494865221584533,1500.0,211.56120030489754,61.149843056158375,0.0,
ID3830 ? ID3832,21,3830,3832,-1.0,0.006981317007977318,0.024883827250556198,11.19772226275029,2310.0,203.21119897724734,54.58117534507355,0.0,
ID3839 ? ID3841,22,3839,3841,-1.0,NaN,0.01567456295675398,8.46426399664715,1635.0,208.5551998269434,36.322505775278415,0.0,
ID3845 ? ID3847,23,3845,3847,-1.0,NaN,0.015512367992876955,5.584452477435704,1185.0,206.55119950830738,50.350508005730774,0.0,
ID3851 ? ID3853,24,3851,3853,-1.0,NaN,0.020909590968367957,16.309480955327007,1725.0,235.94320418163613,159.90252542450156,0.0,
ID3857 ? ID3859,25,3857,3859,-1.0,NaN,0.016975274362673445,3.310178500721322,1807.5,218.24120136701765,183.83919589709882,0.0,
ID3863 ? ID3865,26,3863,3865,-1.0,NaN,0.0059469349011427855,2.408508634962828,1282.5,218.68653477115902,196.97653131926847,0.0,
ID3865 ? ID3867,26,3865,3867,-1.0,0.005660527303765393,0.013816709871281663,7.668273978561323,1762.5,221.3585351960071,192.85719733096104,0.0,
ID3865 ? ID3870,26,3865,3870,-1.0,0.007479982508547127,0.021859007903460004,9.180783319453202,1695.0,220.80186844083045,191.855197171643,0.0,
ID3874 ? ID3876,27,3874,3876,-1.0,NaN,0.011332123128767165,7.139237571123314,1155.0,177.60452823912,217.46186790977032,0.0,
ID3882 ? ID3884,28,3882,3884,-1.0,0.011635528346628864,0.0034988696661915793,0.9446948098717264,1005.0,164.355859465915,260.1025413563041,0.0,
ID3880 ? ID3882,28,3880,3882,-1.0,NaN,0.010704482822057155,0.8028362116542865,832.5,164.355859465915,259.99120800526873,0.0,
ID3882 ? ID3887,28,3882,3887,-1.0,0.003222146311374147,0.008477645845111311,8.265704698983528,1357.5,166.5825264866217,256.09454071903195,0.0,
ID3896 ? ID3898,29,3896,3898,-1.0,0.029919930034188507,0.011419970359159119,1.1990968877117074,1957.5,138.08118862157568,246.4085391789577,0.0,
ID3894 ? ID3896,29,3894,3896,-1.0,NaN,0.0053109107429943885,1.9915915286228956,1717.5,137.74718856846965,246.6312058810284,0.0,
ID3896 ? ID3901,29,3896,3901,-1.0,0.029919930034188507,0.009483769183918368,0.9957957643114287,1957.5,138.860522078823,246.6312058810284,0.0,
ID3904 ? ID3906,30,3904,3906,-1.0,NaN,0.010640246168501974,11.97027693956472,1297.5,124.49851979526466,241.84387178650894,0.0,
ID3914 ? ID3916,31,3914,3916,-1.0,NaN,0.0019823116337142487,0.8028362116542708,682.5,239.2832047126962,217.35053455873498,0.0,
ID3922 ? ID3924,32,3922,3924,-1.0,0.0031733259127169626,0.008549761612774945,8.464263996647196,1020.0,318.4412172988202,133.51652122912685,0.0,
ID3920 ? ID3922,32,3920,3922,-1.0,NaN,0.0018547037008996407,0.9180783319453222,277.5,316.4372169801842,137.74718856846965,0.0,
ID3922 ? ID3927,32,3922,3927,-1.0,0.002991993003418851,0.009323562893178585,9.789741037837514,1050.0,317.99588389467885,132.62585442084418,0.0,
ID3931 ? ID3933,33,3931,3933,-1.0,NaN,0.016388759299148646,7.374941684616891,1410.0,255.09254055971394,135.18652149465692,0.0,
ID3938 ? ID3940,34,3938,3940,-1.0,NaN,0.016038566930809194,5.292727087167034,1440.0,258.09854103766804,156.45119154240612,0.0,
ID3940 ? ID3945,34,3940,3945,-1.0,0.002407350692405972,0.011643884372388738,15.195269105967304,2257.5,254.75854050660794,147.76719016164992,0.0,
ID3940 ? ID3942,34,3940,3942,-1.0,0.002617993877991494,0.013123385138104987,15.748062165725985,2205.0,253.4225402941839,148.54652361889725,0.0,
ID3949 ? ID3951,35,3949,3951,-1.0,NaN,0.011993672673673642,5.217247613048034,937.5,340.70788750588747,189.85119685300697,0.0,
ID3955 ? ID3957,36,3955,3957,-1.0,NaN,0.013283758320824008,6.3762039939955235,1125.0,193.8591974902791,178.04986164326135,0.0,
ID3986 ? ID3988,37,3986,3988,-1.0,NaN,0.008283928677899368,2.1124018128643387,1057.5,271.79254321501435,300.07121437798975,0.0,
ID3993 ? ID3995,38,3993,3995,-1.0,NaN,0.014411351042979036,4.323405312893711,705.0,197.19919802133916,261.21587486665743,0.0,
ID3995 ? ID3997,38,3995,3997,-1.0,0.03490658503988659,0.01884198979112562,1.6957790812013058,900.0,198.08986482962183,258.6552077928447,0.0,
ID3995 ? ID4000,38,3995,4000,-1.0,0.029919930034188507,0.017994186854698786,1.8893896197433724,907.5,197.7558647765158,260.1025413563041,0.0,
ID4006 ? ID4008,39,4006,4008,-1.0,0.0041887902047863905,0.0035750162033757055,2.681262152531779,1215.0,151.441190745816,283.14854502061866,0.0,
ID4006 ? ID4011,39,4006,4011,-1.0,0.0038079910952603553,0.01329372610210574,10.967324034237235,1252.5,150.66185728856863,277.80454417092255,0.0,
ID4004 ? ID4006,39,4004,4006,-1.0,NaN,0.0066903017637855895,1.6056724233085415,720.0,150.77319063960397,283.7052117757953,0.0,
ID4015 ? ID4017,40,4015,4017,-1.0,NaN,0.0021337392049135323,1.4082678752429314,1095.0,357.63055686325856,246.74253923206373,0.0,
ID4017 ? ID4019,40,4017,4019,-1.0,0.0077570188977525755,0.009911558168571304,4.014181058271378,1627.5,359.9685572350006,245.85187242378106,0.0,
ID4017 ? ID4022,40,4017,4022,-1.0,0.008377580409572781,0.0037553810006478415,1.4082678752429405,1612.5,358.5212236715413,246.29720582792243,0.0,
