LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2732,2732,14,-1.0,77.90551238697647,172.14919403838852,0.0,5100.0,340,5.0,1,,117.20591268477311,117.0,89.0,146.0,340952.0,8.066130947791928,-0.01178347557522145,-0.3465257744908906
ID2735,2735,14,-1.0,86.14418036359133,173.26252754874187,0.0,5595.0,373,5.0,1,,121.46751460982985,121.0,73.0,153.0,353349.0,10.346642900097656,0.003052277537626713,0.07144817382821245
ID2741,2741,15,-1.0,93.0468481277822,175.7118612715193,0.0,6885.0,459,5.0,1,,122.50945342041706,122.0,94.0,151.0,356380.0,9.277084775745077,0.012501184130458722,0.3260946583297011
ID2739,2739,15,-1.0,93.71484823399422,173.48519425081253,0.0,5625.0,375,5.0,1,,121.14884840151035,122.0,81.0,153.0,352422.0,10.7645577932825,0.01122044602300168,0.24975682849244155
ID2752,2752,16,-1.0,118.48651883935649,184.61852935434618,0.0,7170.0,478,5.0,1,,117.9494671708493,116.0,80.0,179.0,343115.0,15.077397428947668,0.005398337873108585,0.08400816457387514
ID2745,2745,16,-1.0,116.98351860037945,179.10752847809704,0.0,4650.0,310,5.0,1,,114.57064283258937,114.0,83.0,152.0,333286.0,8.883254978654236,-0.0065876541061659685,-0.1710536920088585
ID2747,2747,16,-1.0,119.82251905178053,175.93452797358995,0.0,6030.0,402,5.0,1,,116.2959779993129,117.0,84.0,145.0,338305.0,10.144454630310145,-0.007510663603452434,-0.17350757828990176
ID2749,2749,16,-1.0,118.3195188128035,174.0975276815069,0.0,6435.0,429,5.0,1,,120.10794087315153,120.0,90.0,148.0,349394.0,8.54175170575863,0.004737534064736698,0.13260334919680153
ID2784,2784,17,-1.0,24.13150383690911,49.51550787296575,0.0,855.0,57,5.0,1,,116.30732210381679,117.0,76.0,146.0,338338.0,10.590723764793857,0.0019468519242300344,0.04267756645214073
ID2786,2786,17,-1.0,23.7975037838031,49.51550787296575,0.0,1185.0,79,5.0,1,,122.99174974217613,123.0,91.0,156.0,357783.0,8.328325450664005,0.01693080370369743,0.49173878014281786
ID2792,2792,18,-1.0,68.21951084690222,90.7645144315578,0.0,2205.0,147,5.0,1,,120.97834307321976,121.0,87.0,152.0,351926.0,9.91840222796558,0.0011856273491352462,0.028888800749073722
ID2790,2790,18,-1.0,67.3845107141372,92.93551477674684,0.0,1485.0,99,5.0,1,,120.20797524922595,120.0,82.0,162.0,349685.0,10.243076887900243,-1.3128347217530923E-5,-3.0814037094454606E-4
ID2796,2796,19,-1.0,46.34250736845867,92.93551477674684,0.0,2100.0,140,5.0,1,,120.48264008250244,120.0,88.0,165.0,350484.0,7.952540909689011,0.004156701297145884,0.12542840086630666
ID2798,2798,19,-1.0,49.348507846412744,91.93351461742883,0.0,2490.0,166,5.0,1,,122.70986593330692,123.0,92.0,147.0,356963.0,7.544984917342594,0.016455839965348117,0.52660216597592
ID2805,2805,20,-1.0,115.81451841450843,28.47350452728722,0.0,2550.0,170,5.0,1,,118.39601237538493,120.0,82.0,156.0,344414.0,13.643170640975436,-0.011141424982116475,-0.19555022342860762
ID2803,2803,20,-1.0,115.31351833484942,33.483505323877345,0.0,1590.0,106,5.0,1,,126.19869370917942,127.0,86.0,158.0,367112.0,11.094553526974124,0.051524864041343564,1.1147367874318217
ID2816,2816,21,-1.0,182.94852908881612,31.312504978688292,0.0,4875.0,325,5.0,1,,118.15641113784874,118.0,90.0,160.0,343717.0,10.55352234484666,-0.01035496026398093,-0.23429274325316496
ID2809,2809,21,-1.0,179.77552858430906,40.163506385997515,0.0,2175.0,145,5.0,1,,121.86524578892768,123.0,67.0,146.0,354506.0,8.792252598721142,-0.0016001032257911157,-0.04442763354393628
ID2811,2811,21,-1.0,179.27452850465002,33.817505376983355,0.0,4395.0,293,5.0,1,,120.64523891371425,121.0,74.0,164.0,350957.0,9.704894016298681,-0.001142973627417293,-0.028449999772919173
ID2813,2813,21,-1.0,181.9465289294981,30.47750484592327,0.0,4920.0,328,5.0,1,,117.95187349604745,118.0,81.0,158.0,343122.0,10.752742881088498,-0.012627464374072157,-0.28057610824200035
ID2824,2824,22,-1.0,172.59452744252985,17.451502774788942,0.0,4005.0,267,5.0,1,,122.73392918528538,122.0,90.0,161.0,357033.0,9.095550803855685,0.015728143614829767,0.4178934938147323
ID2826,2826,22,-1.0,173.9305276549539,18.453502934106968,0.0,5400.0,360,5.0,1,,123.10037813681558,124.0,82.0,154.0,358099.0,10.13625687486779,0.011657607380158221,0.27989017103823544
ID2820,2820,22,-1.0,169.9225270176818,34.31850545664237,0.0,1320.0,88,5.0,1,,119.2206943966985,120.0,61.0,159.0,346813.0,12.69305274947148,-1.677287091103509E-4,-0.0031513439917174564
ID2828,2828,22,-1.0,171.25852723010584,18.95450301376598,0.0,7170.0,478,5.0,1,,124.84737023031765,124.0,97.0,178.0,363181.0,9.228980586305347,0.023671154455917304,0.6256257790993528
ID2822,2822,22,-1.0,172.26052738942386,28.47350452728722,0.0,3030.0,202,5.0,1,,121.54520453764079,121.0,93.0,161.0,353575.0,7.6337074124868085,0.0010333217270834685,0.03287148629242537
ID2831,2831,22,-1.0,177.10352815946098,19.45550309342499,0.0,6285.0,419,5.0,1,,117.0825025782057,118.0,81.0,161.0,340593.0,11.471305619110094,-0.01597004585721978,-0.3312889774879547
ID2837,2837,23,-1.0,157.8985251058655,56.19550893508592,0.0,3315.0,221,5.0,1,,118.97662426950792,119.0,77.0,153.0,346103.0,11.552470014182463,-0.006774302611738927,-0.14048612505022567
ID2835,2835,23,-1.0,156.39552486688845,57.36450912095695,0.0,3000.0,200,5.0,1,,121.37091784118103,121.0,95.0,184.0,353068.0,9.555973877279358,-2.559877034114051E-4,-0.006504291107333308
ID2841,2841,24,-1.0,139.194522131929,66.21551052826618,0.0,3150.0,210,5.0,1,,118.89687177724474,119.0,99.0,147.0,345871.0,6.801849148133639,-0.007025168808642782,-0.24733863054632016
ID2843,2843,24,-1.0,139.69552221158804,66.71651060792519,0.0,3210.0,214,5.0,1,,118.38707459608275,118.0,92.0,151.0,344388.0,7.935047404120783,-0.004994386719246114,-0.1497757128988206
ID2849,2849,25,-1.0,157.23052499965348,8.433501340926712,0.0,3915.0,261,5.0,1,,115.72327260226818,119.0,41.0,172.0,336639.0,22.596622996688637,0.011970515450272815,0.12115801653603588
ID2847,2847,25,-1.0,151.55252409685133,29.809504739711254,0.0,1395.0,93,5.0,1,,122.03884496390383,122.0,81.0,187.0,355011.0,14.061573802836339,0.032586337098502005,0.5477764097936283
ID2853,2853,26,-1.0,157.56452505275948,24.465503890015118,0.0,1095.0,73,5.0,1,,117.1605362667571,118.0,72.0,178.0,340820.0,16.264492316201945,-0.007766331131223709,-0.11276459872081253
ID2855,2855,26,-1.0,157.39752502620647,22.12750351827306,0.0,2085.0,139,5.0,1,,118.51254726710326,118.0,86.0,156.0,344753.0,11.424574613434006,9.936802855956674E-4,0.02059537140078472
