LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID2392,2392,20,-1.0,47.32417144640799,84.23884184145636,0.0,3555.0,237,5.0,1,,151.80100457970212,151.0,66.0,255.0,1027541.0,30.63915990294194,96.19574530950027,87.0,0.0,255.0,651149.0,39.52458244977091,0.006900879466086239,0.0679118419430854,0.05924656802601369,0.2722605398903935
ID2386,2386,20,-1.0,57.06150576321208,79.00684131302431,0.0,795.0,53,5.0,1,,153.45929974885283,154.0,104.0,205.0,1038766.0,15.182124444292018,92.54365489733021,91.0,0.0,255.0,626428.0,28.2905793145314,0.03168084903722304,0.6207862714920249,0.040506474537241766,0.2546915061196023
ID2396,2396,20,-1.0,45.58017127026397,86.70950875766039,0.0,3555.0,237,5.0,1,,141.74191165607897,144.0,60.0,238.0,959451.0,27.057590383287263,97.9895110060583,95.0,0.0,255.0,663291.0,39.38676698594849,-0.03582014201208298,-0.3892318874229493,0.07299232460110448,0.3384853150959978
ID2389,2389,20,-1.0,56.33483902315208,77.9895078769403,0.0,960.0,64,5.0,1,,151.33224996306663,151.0,93.0,209.0,1024368.0,17.648809094264266,98.43817402866395,95.0,0.0,255.0,666328.0,35.73041540594542,0.018679584915368853,0.3144674493335344,0.0774133414582942,0.3959031380362517
ID2400,2400,21,-1.0,41.07483748189192,61.712172899596126,0.0,0.0,0,5.0,1,,146.65637464913678,146.0,75.0,230.0,992717.0,27.33275148423319,96.0676613975514,91.0,0.0,255.0,650282.0,36.761955106395874,0.0179895506622234,0.1896376582104313,0.06542283957191054,0.3209342013230228
ID2403,2403,21,-1.0,39.3308373057479,58.66017259134409,0.0,2970.0,198,5.0,1,,145.43388979169615,146.0,71.0,214.0,984442.0,20.995386277211576,87.35160289555705,87.0,0.0,207.0,591283.0,25.523627354968426,0.024528163549935197,0.3316751073139287,0.04401898077557702,0.28859584039041886
ID2417,2417,22,-1.0,52.701505322852036,69.5601736922442,0.0,3555.0,237,5.0,1,,141.4241394593002,141.0,78.0,217.0,957300.0,17.751749221289003,90.15319840449263,87.0,0.0,255.0,610247.0,38.19109080468959,-0.008339547171041605,-0.1339960085872526,0.059989413163438234,0.2671912044807427
ID2410,2410,22,-1.0,58.514839243332105,59.67750602742811,0.0,1425.0,95,5.0,1,,148.02969419411806,146.0,75.0,229.0,1002013.0,23.2019764823428,86.64884030137587,83.0,0.0,255.0,586526.0,31.79713765376251,0.020558099943085197,0.25703904232725255,0.044476403291493875,0.2320789494488429
ID2413,2413,22,-1.0,53.42817206291205,68.83350695218421,0.0,3555.0,237,5.0,1,,142.88580292509852,142.0,78.0,217.0,967194.0,18.071088304663927,90.13768651204163,87.0,0.0,255.0,610142.0,38.24998199170402,0.005632934720414577,0.08857884177080991,0.0588140375259939,0.26179808877767563
ID2407,2407,22,-1.0,61.712172899596126,59.38683933140411,0.0,0.0,0,5.0,1,,150.77367410252768,151.0,84.0,227.0,1020587.0,21.336087161318,89.82168710297303,87.0,0.0,255.0,608003.0,32.87350787707011,0.023943132660975117,0.33048052431449115,0.04303540125138914,0.2254716598710236
ID2499,2499,23,-1.0,77.9895078769403,29.0121695968958,0.0,3075.0,205,5.0,1,,137.98123799674963,137.0,76.0,205.0,933995.0,19.20716742059934,87.41217314227009,87.0,0.0,231.0,591693.0,26.94209500017371,-0.04349456701288984,-0.6533325283812043,0.06432257349054968,0.3921576472185757
ID2421,2421,23,-1.0,87.7268421937444,28.866836248883793,0.0,60.0,4,5.0,1,,137.3780469788748,136.0,76.0,210.0,929912.0,20.802358454858723,92.65829516915495,83.0,0.0,255.0,627204.0,43.820027773058975,-0.04297151324850031,-0.5930489490297128,0.07668938890291153,0.30122186744975127
ID2424,2424,23,-1.0,85.83750866958837,28.866836248883793,0.0,585.0,39,5.0,1,,139.0692864529471,139.0,75.0,214.0,941360.0,18.96181970380334,90.75225291771396,79.0,0.0,255.0,614302.0,44.770414351479424,-0.035755665218235096,-0.5439249438247811,0.06925697178455317,0.262589710738381
ID2427,2427,23,-1.0,78.4255079209763,29.302836292919796,0.0,3000.0,200,5.0,1,,138.84458561087516,137.0,73.0,209.0,939839.0,23.813451088154356,88.89259861131873,83.0,0.0,255.0,601714.0,32.61057956258324,-0.033772634858896006,-0.40758877677382505,0.05991319232038858,0.30816920882563226
ID2506,2506,24,-1.0,86.56417540964839,22.036168892319726,0.0,645.0,43,5.0,1,,142.2839414980051,142.0,83.0,222.0,963120.0,20.60282501042745,83.39858176983323,79.0,0.0,255.0,564525.0,30.921970130620746,-0.014303234865495937,-0.20042414881174503,0.02668139610540268,0.1401826812801294
ID2514,2514,24,-1.0,74.21084082862826,20.873502108223715,0.0,3060.0,204,5.0,1,,155.57940611612105,154.0,78.0,227.0,1053117.0,22.798180378002815,82.48175505983312,79.0,0.0,211.0,558319.0,24.841334557407404,0.03355091968502144,0.4430517651758449,0.018263406384159225,0.11910626645660415
ID2509,2509,24,-1.0,77.55350783290429,19.710835324127704,0.0,3150.0,210,5.0,1,,157.0991283793777,156.0,98.0,225.0,1063404.0,19.92856808144571,77.36209188949547,75.0,0.0,223.0,523664.0,22.918363937079803,0.043371673110299845,0.6553824546532281,0.006827215545154971,0.04577867902301503
ID2503,2503,24,-1.0,85.54684197356438,22.32683558834373,0.0,585.0,39,5.0,1,,142.8172551336969,142.0,81.0,209.0,966730.0,21.45747672531212,78.39252474516049,75.0,0.0,211.0,530639.0,26.631309843311428,-0.00689723652551889,-0.09245128598050709,-0.016713490793198452,-0.10006891841863727
ID2528,2528,25,-1.0,78.5708412689883,109.96284443958062,0.0,3555.0,237,5.0,1,,150.43093514551705,152.0,50.0,220.0,1018267.0,24.622258407165848,95.51721081400703,87.0,0.0,255.0,646556.0,40.290776455617625,0.00928060595080114,0.11235791492264448,0.039248524092634886,0.1790646691694328
ID2521,2521,25,-1.0,84.38417518946835,100.08017677476452,0.0,1425.0,95,5.0,1,,148.38247894814435,147.0,86.0,212.0,1004401.0,18.94161257805723,103.26045206086741,95.0,4.0,255.0,698970.0,43.50822560034125,0.012898382175162865,0.1995101668411577,0.0851725741047689,0.37255775635893723
ID2524,2524,25,-1.0,80.31484144513233,99.64417673072852,0.0,2535.0,169,5.0,1,,158.35987590486252,154.0,86.0,252.0,1071938.0,27.48419743225621,96.23533756833002,91.0,0.0,255.0,651417.0,34.70170953553544,0.04652505401709725,0.5123058851933617,0.030855656895169788,0.16601626447967816
ID2518,2518,25,-1.0,90.34284245796043,97.6095098585605,0.0,0.0,0,5.0,1,,145.07903678534365,146.0,86.0,199.0,982040.0,17.31239663716942,119.29088491652834,111.0,0.0,255.0,807480.0,44.87855994756065,1.4689848045637004E-4,0.0024616764821171542,0.11581330481020115,0.5517791198271378
ID2532,2532,26,-1.0,60.549506115500115,109.52684439554463,0.0,135.0,9,5.0,1,,143.20520017727836,144.0,81.0,195.0,969356.0,14.90046753511561,107.89008716206247,103.0,4.0,255.0,730308.0,32.6948835672021,-0.006594748523987205,-0.1276029387938241,0.039261900992993155,0.2493320234754252
ID2535,2535,26,-1.0,55.60817228309207,112.43351135578465,0.0,3270.0,218,5.0,1,,140.64839710444556,139.0,83.0,233.0,952049.0,19.352465103989893,102.48397104447001,99.0,0.0,255.0,693714.0,29.50839452340702,-0.007130277786156937,-0.1043861000950605,0.015357514589083503,0.10506118831635772
ID2545,2545,27,-1.0,9.392167615275596,79.29750800904831,0.0,3555.0,237,5.0,1,,153.5684739252491,152.0,66.0,255.0,1039505.0,24.315476398470608,86.73866154528129,79.0,0.0,255.0,587134.0,35.148958375221994,0.032739735102396715,0.4004364066395326,0.03770936019470613,0.17935095038659765
ID2539,2539,27,-1.0,13.606834707623639,80.89617483718033,0.0,330.0,22,5.0,1,,146.0104889939415,146.0,91.0,207.0,988345.0,17.684999250081695,92.79022012114424,87.0,0.0,255.0,628097.0,32.18613701829063,0.00374127920204452,0.061547063937035074,0.037819145845512186,0.21011322197307336
ID2549,2549,27,-1.0,7.357500743107575,79.29750800904831,0.0,3555.0,237,5.0,1,,155.99837494460144,154.0,93.0,255.0,1055953.0,21.399018524518837,86.02215984635951,79.0,0.0,255.0,582284.0,35.27124855444927,0.08173132805113062,1.1016036432472642,0.0703748174551267,0.32070143506545823
ID2542,2542,27,-1.0,12.444167923527628,76.53617439682027,0.0,1230.0,82,5.0,1,,144.0964691978126,142.0,88.0,217.0,975389.0,17.942522188485928,90.6823755355328,87.0,0.0,255.0,613829.0,34.40370788653175,-0.00497028237691104,-0.0802314894176939,0.04002759451768845,0.20289075673182586
ID2553,2553,28,-1.0,9.101500919251594,84.23884184145636,0.0,450.0,30,5.0,1,,146.39134288668657,147.0,79.0,205.0,990923.0,18.50460908614446,91.94844142414371,87.0,7.0,243.0,622399.0,29.120903830445773,0.008097160628004965,0.1270854521997753,0.03262549153141474,0.19951876098958005
ID2563,2563,28,-1.0,11.426834487443616,85.40150862555237,0.0,1755.0,117,5.0,1,,149.44201506869547,149.0,71.0,220.0,1011573.0,19.174472242369845,93.40907076378019,91.0,0.0,255.0,632286.0,30.112835191011516,0.026802964883079317,0.40688812449900086,0.047519884203126625,0.281436549956947
ID2556,2556,28,-1.0,9.537500963287597,83.65750844940835,0.0,1485.0,99,5.0,1,,148.2280986851816,149.0,91.0,207.0,1003356.0,15.853448475033623,92.28438469493557,87.0,0.0,255.0,624673.0,35.80812151055125,0.017271015939437428,0.3174811921225678,0.056367472658903316,0.2750364290984474
ID2559,2559,28,-1.0,10.118834355335602,85.98284201760038,0.0,1665.0,111,5.0,1,,149.8312897030568,149.0,93.0,224.0,1014208.0,18.107030641021325,96.8886098389755,91.0,0.0,255.0,655839.0,34.522006231906644,0.02683325349795497,0.4324726882237218,0.0618671250456046,0.32703667089138505
ID2577,2577,29,-1.0,62.293506291644135,58.8055059393561,0.0,3555.0,237,5.0,1,,144.9134288668919,144.0,86.0,235.0,980919.0,18.91986206224797,85.4505835426238,87.0,0.0,239.0,578415.0,30.03722503387613,0.018142774776467856,0.2729704829594187,0.02953133892007553,0.16320324404024686
ID2570,2570,29,-1.0,75.08284091670028,48.92283827454,0.0,1035.0,69,5.0,1,,145.45412911803896,146.0,89.0,200.0,984579.0,16.317205124678924,94.85005170630987,87.0,0.0,255.0,642040.0,43.204159630180925,2.875266723059135E-4,0.005124642355324672,0.08153739643913974,0.3310223403580335
ID2573,2573,29,-1.0,74.35617417664025,53.282838714900045,0.0,1845.0,123,5.0,1,,148.43374205938764,146.0,88.0,242.0,1004748.0,25.197026604765952,100.34923917861049,95.0,0.0,255.0,679264.0,38.520876410229725,0.023463218596828147,0.2701025502029017,0.07354967103833839,0.35694928123119984
ID2567,2567,29,-1.0,78.5708412689883,48.48683823050399,0.0,0.0,0,5.0,1,,146.473777515142,144.0,83.0,230.0,991481.0,21.839022577437852,101.22514403900269,91.0,7.0,255.0,685193.0,46.78527682648872,0.011765741972575905,0.15598973851062925,0.10769313221543794,0.42070506528126206
ID2584,2584,30,-1.0,74.79217422067626,42.81883765803593,0.0,990.0,66,5.0,1,,145.30285123356148,147.0,45.0,214.0,983555.0,21.30712026439623,92.01477323090765,87.0,0.0,255.0,622848.0,36.5541118263331,0.026746547557009222,0.35529071250811395,0.0614491226553935,0.2914525261480091
ID2587,2587,30,-1.0,57.64283915526009,45.870837966287965,0.0,3555.0,237,5.0,1,,145.73999113606254,141.0,76.0,255.0,986514.0,30.217597343010677,87.06263849904137,87.0,0.0,255.0,589327.0,33.6375950627724,0.014997254414242366,0.14252652484389003,0.04083712823796042,0.20309970860016105
ID2581,2581,30,-1.0,79.1521746610363,42.81883765803593,0.0,0.0,0,5.0,1,,150.23193972521835,149.0,76.0,225.0,1016920.0,20.74146358998116,90.63923770128707,83.0,0.0,255.0,613537.0,40.9285779820936,0.034258302923705845,0.47983254509208534,0.048271533879027,0.20395619013208455
ID2591,2591,30,-1.0,60.549506115500115,47.17883809839598,0.0,3555.0,237,5.0,1,,150.73142266213515,146.0,88.0,255.0,1020301.0,28.681975044179676,86.8036637612661,87.0,0.0,255.0,587574.0,33.87475643736403,0.04032429641244977,0.4074016628961205,0.041607230553929904,0.20471831289186662
