LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EGE_COLOR
ID2038 ? ID2040,2,2038,2040,-1.0,0.004456159792325947,0.0012756349869273425,0.8993226657837765,2632.5,189.5450301376598,104.45851660890415,0.0,
ID2045 ? ID2047,2,2045,2047,-1.0,0.004274275719169786,0.002891922887362366,2.125563322211339,2347.5,192.88503066871988,100.20001593180254,0.0,
ID2034 ? ID2045,2,2034,2045,-1.0,0.011023132117858924,0.007707166331194965,2.196542404390565,1837.5,192.55103061561385,101.11851607784405,0.0,
ID2047 ? ID2049,2,2047,2049,-1.0,0.004870686284635338,0.004689145917881018,3.024499117033257,3037.5,192.30053057578436,97.94551557333698,0.0,
ID2036 ? ID2038,2,2036,2038,-1.0,0.008377580409572781,0.0025967176567158667,0.9737691212684499,2092.5,190.2130302438718,103.87401651596863,0.0,
ID2040 ? ID2042,2,2040,2042,-1.0,0.005370243852290245,0.005885117512470017,3.4427937447949604,3277.5,188.45952996506526,103.0390163832036,0.0,
ID2059 ? ID2061,3,2059,2061,-1.0,NaN,0.003426582321701485,1.6447595144167129,1605.0,101.95351621060908,104.04101654252162,0.0,
ID2105 ? ID2107,4,2105,2107,-1.0,NaN,0.0045849880184659665,3.4387410138494747,2040.0,150.0495238578743,150.8845239906393,0.0,
ID2113 ? ID2115,5,2113,2115,-1.0,0.03490658503988659,0.015301305532422036,1.3771174979179832,1860.0,170.2565270707878,229.5415364971043,0.0,
ID2115 ? ID2117,5,2115,2117,-1.0,0.0,0.0,0.0,1920.0,169.58852696457578,229.3745364705513,0.0,
ID2120 ? ID2122,5,2120,2122,-1.0,0.02617993877991494,0.018567152108086456,2.2280582529703747,1980.0,173.17902753546537,231.46203680246384,0.0,
ID2111 ? ID2113,5,2111,2113,-1.0,NaN,8.584446244064041E-4,0.7468468232335715,1380.0,170.59052712389382,229.5415364971043,0.0,
ID2113 ? ID2120,5,2113,2120,-1.0,0.029919930034188507,0.024690834157037187,2.5925375864889046,1867.5,172.17702737614735,230.04253657676333,0.0,
ID2126 ? ID2128,6,2126,2128,-1.0,NaN,0.0031187953056546133,2.853697704673971,3112.5,150.5505239375333,198.64653158479854,0.0,
ID2131 ? ID2133,7,2131,2133,-1.0,NaN,0.0032006088073702104,0.5281004532160847,3457.5,108.04901717979374,239.31103805045507,0.0,
ID2137 ? ID2139,8,2137,2139,-1.0,NaN,0.010869265860516784,1.304311903262014,3300.0,85.08651352875566,181.69602888966858,0.0,
ID2178 ? ID2180,9,2178,2180,-1.0,NaN,0.0019149918544451284,0.37342341161680004,187.5,20.207003212913513,313.70954987981844,0.0,
ID2182 ? ID2184,9,2182,2184,-1.0,0.004456159792325947,0.0027726031147306558,1.9546851958851124,1102.5,20.875003319125526,315.54655017190146,0.0,
ID2189 ? ID2191,9,2189,2191,-1.0,0.011023132117858924,0.004225453745548755,1.2042543174813953,1432.5,19.622503119978,314.0435499329244,0.0,
ID2180 ? ID2182,9,2180,2182,-1.0,0.006756113233526437,0.002895477974286081,1.3463972580430277,517.5,20.040003186360508,314.5445500125835,0.0,
ID2180 ? ID2187,9,2180,2187,-1.0,0.023271056693257727,0.01924378316405335,2.5979107271472026,352.5,19.205003053595487,312.9580497603299,0.0,
ID2187 ? ID2189,9,2187,2189,-1.0,0.0036110260386089574,0.002146111561016041,1.8671170580839558,855.0,18.704002973936475,312.8745497470534,0.0,
ID2195 ? ID2197,10,2195,2197,-1.0,NaN,0.0022830794843605447,2.465725843109388,1755.0,44.25500703654612,307.61404891063376,0.0,
ID2203 ? ID2210,11,2203,2210,-1.0,0.03490658503988659,0.01049660899857429,0.9446948098716862,1380.0,75.4005119886814,272.62754334777935,0.0,
ID2212 ? ID2214,11,2212,2214,-1.0,0.011023132117858924,0.011148744571259325,3.1773922028089077,1702.5,72.97901160366285,271.0410430955259,0.0,
ID2210 ? ID2212,11,2210,2212,-1.0,0.023271056693257727,0.01314988617028886,1.775234632988996,1492.5,75.1500119488519,271.6255431884614,0.0,
ID2201 ? ID2203,11,2201,2203,-1.0,NaN,0.003242076119516367,1.2157785448186376,1147.5,74.48201184263988,273.1285434274384,0.0,
ID2203 ? ID2205,11,2203,2205,-1.0,0.029919930034188507,0.02249273356837396,2.361737024679266,1387.5,74.23151180281037,273.7965435336504,0.0,
ID2205 ? ID2207,11,2205,2207,-1.0,0.0,0.0,0.0,1485.0,73.39651167004536,274.63154366641544,0.0,
ID2214 ? ID2216,11,2214,2216,-1.0,0.02617993877991494,0.005017726322839242,0.602127158740709,1905.0,71.64301139123882,271.29154313535537,0.0,
ID2225 ? ID2227,12,2225,2227,-1.0,0.010471975511965976,0.007128812784489798,2.1386438353469392,1290.0,158.0655251324185,341.0975542345111,0.0,
ID2234 ? ID2236,12,2234,2236,-1.0,0.008726646259971648,0.006030556514414166,2.1710003451891,1605.0,154.5585245748054,339.6780540088106,0.0,
ID2232 ? ID2234,12,2232,2234,-1.0,0.014959965017094254,0.0011246366784187457,0.23617370246793662,1320.0,154.4750245615289,340.68005416812866,0.0,
ID2236 ? ID2238,12,2236,2238,-1.0,0.008055365778435367,0.0051740230729012335,2.017868998431481,1980.0,155.47702472084694,339.01005390259854,0.0,
ID2221 ? ID2223,12,2221,2223,-1.0,0.029919930034188507,0.0172036331068771,1.8063814762220956,892.5,158.483025198801,341.5985543141701,0.0,
ID2223 ? ID2225,12,2223,2225,-1.0,0.016110731556870733,0.010418682093081114,2.031643008150817,1042.5,158.2325251589715,341.9325543672761,0.0,
ID2227 ? ID2229,12,2227,2229,-1.0,0.011635528346628864,0.010587333321757013,2.8585799968743935,1575.0,159.0675252917365,339.01005390259854,0.0,
ID2219 ? ID2221,12,2219,2221,-1.0,NaN,0.003774990948052304,2.038495111948244,570.0,158.56652521207752,340.5130541415756,0.0,
ID2225 ? ID2232,12,2225,2232,-1.0,0.041887902047863905,0.040936775094440665,3.0702581320830498,1177.5,155.81102477395294,341.18105424778764,0.0,
ID2241 ? ID2243,13,2241,2243,-1.0,NaN,0.006480738894990833,1.0693219176734874,2257.5,124.24801975543514,276.1345439053925,0.0,
ID2255 ? ID2257,14,2255,2257,-1.0,0.005983986006837702,0.0038303745036168103,2.0109466143988253,2557.5,10.103501606456756,376.41805985047154,0.0,
ID2262 ? ID2264,14,2262,2264,-1.0,0.003951688872439991,0.0035895568612251422,2.853697704673988,1957.5,16.11550256236491,365.1455580581437,0.0,
ID2264 ? ID2266,14,2264,2266,-1.0,0.0041887902047863905,0.00936259865919182,7.021948994393866,2730.0,18.95450301376598,368.81955864230986,0.0,
ID2249 ? ID2251,14,2249,2251,-1.0,0.012319971190548208,0.002928811071504124,0.7468468232335517,1252.5,12.441501978198815,368.48555858920383,0.0,
ID2266 ? ID2273,14,2266,2273,-1.0,0.006756113233526437,0.005746237472791568,2.672000424848079,3337.5,20.457503252743017,373.32855935924096,0.0,
ID2247 ? ID2260,14,2247,2260,-1.0,NaN,0.012639591001293677,2.8439079752910774,1132.5,13.193002097687334,367.73405846971525,0.0,
ID2251 ? ID2253,14,2251,2253,-1.0,0.008055365778435367,0.005760911725885802,2.2467555730954625,1575.0,13.360002124240339,368.9865586688628,0.0,
ID2266 ? ID2268,14,2266,2268,-1.0,0.008726646259971648,0.005643452800419012,2.0316430081508443,3285.0,19.455503093424994,371.8255591202639,0.0,
ID2260 ? ID2262,14,2260,2262,-1.0,0.009973310011396168,0.009557573948265057,3.010635793703493,1402.5,14.696002336664371,366.1475582174618,0.0,
ID2247 ? ID2249,14,2247,2249,-1.0,NaN,0.010669240331908126,1.1202702348503533,1072.5,12.024001911816303,368.31855856265076,0.0,
ID2268 ? ID2270,14,2268,2270,-1.0,0.029919930034188507,0.01934898103000785,2.0316430081508243,3517.5,18.286502907553963,372.6605592530289,0.0,
ID2253 ? ID2255,14,2253,2255,-1.0,0.005983986006837702,0.013952748646334752,7.325193039325745,2032.5,12.60850200475182,373.16155933268794,0.0,
ID2277 ? ID2279,15,2277,2279,-1.0,NaN,7.504805832213812E-4,1.2157785448186376,2760.0,29.559004699881747,361.97255755363665,0.0,
ID2282 ? ID2284,16,2282,2284,-1.0,NaN,0.006678716816974842,1.7030727883285848,3292.5,79.57551265250652,282.3135448878536,0.0,
ID2288 ? ID2290,17,2288,2290,-1.0,NaN,0.005053002755841299,3.9413421495562138,2670.0,182.78152906226313,306.2780486982098,0.0,
ID2290 ? ID2292,17,2290,2292,-1.0,0.03490658503988659,0.01836906574750529,1.6532159172754761,3105.0,184.53502934106967,307.2800488575278,0.0,
ID2296 ? ID2298,18,2296,2298,-1.0,NaN,0.008553689828747364,1.5396641691745256,2640.0,193.80353081476142,314.79505005241293,0.0,
ID2302 ? ID2304,19,2302,2304,-1.0,NaN,0.0052093410465405806,1.0158215040754133,2362.5,166.5825264866217,262.8580417944287,0.0,
ID2342 ? ID2344,20,2342,2344,-1.0,0.004759988869075444,0.0015391234910233534,1.0158215040754133,1530.0,285.40304537908423,317.38355046398453,0.0,
ID2340 ? ID2342,20,2340,2342,-1.0,NaN,0.004274277009660385,1.3463972580430215,1042.5,285.98754547201975,317.80105053036704,0.0,
ID2348 ? ID2350,21,2348,2350,-1.0,NaN,0.009214474380635513,2.764342314190654,1800.0,261.35504155545163,371.4080590538814,0.0,
ID2350 ? ID2352,21,2350,2352,-1.0,0.006756113233526437,0.004884829970147751,2.271445936118704,2182.5,259.0170411837096,372.32655919992294,0.0,
ID2352 ? ID2354,21,2352,2354,-1.0,0.004553032831289555,0.0041428695606874405,2.858579996874334,2760.0,259.35104123681555,372.4935592264759,0.0,
ID2358 ? ID2360,22,2358,2360,-1.0,NaN,0.0012466641278175996,1.3463972580430075,2475.0,318.7195506764085,329.82505244218333,0.0,
ID2364 ? ID2366,23,2364,2366,-1.0,NaN,0.0016765093752892574,0.5281004532161161,3007.5,321.80905116763915,333.1650529732434,0.0,
ID2370 ? ID2372,24,2370,2372,-1.0,NaN,0.004884829970147768,4.5428918722374245,2520.0,344.9385548452302,338.2585537831101,0.0,
ID2376 ? ID2378,25,2376,2378,-1.0,NaN,0.0029977422192791143,0.8993226657837343,2175.0,350.4495557214793,338.0080537432805,0.0,
ID2395 ? ID2397,26,2395,2397,-1.0,0.007479982508547127,0.0011928573325215147,0.5010000796590361,2940.0,369.48755874852185,324.48105159248723,0.0,
ID2384 ? ID2386,26,2384,2386,-1.0,0.00910606566257911,0.011955351865441012,4.124596393577149,2077.5,371.4080590538814,326.15105185801724,0.0,
ID2388 ? ID2390,26,2388,2390,-1.0,0.012319971190548208,0.001964706194741318,0.5010000796590361,2932.5,370.9905589874989,328.9900523094183,0.0,
ID2390 ? ID2392,26,2390,2392,-1.0,0.029919930034188507,0.017129955538738702,1.7986453315675637,3112.5,370.6565589343929,330.0755524820129,0.0,
ID2382 ? ID2384,26,2382,2384,-1.0,NaN,0.003068599618609967,1.7030727883285317,1627.5,372.99455930613493,324.3975515792107,0.0,
ID2384 ? ID2395,26,2384,2395,-1.0,0.0038079910952603553,0.00329522845066698,2.7185634718002585,2317.5,370.8235589609459,324.48105159248723,0.0,
ID2386 ? ID2388,26,2386,2388,-1.0,0.005660527303765393,0.001345669951772178,0.7468468232335588,2527.5,370.8235589609459,328.40555221648276,0.0,
ID2401 ? ID2403,27,2401,2403,-1.0,NaN,0.005811771547365307,1.743531464209592,1395.0,315.0455500922425,250.50003982950633,0.0,
ID2403 ? ID2405,27,2403,2405,-1.0,0.007222052077217915,0.00717199530726446,3.11981795866004,1762.5,316.29805029139,251.75254002865387,0.0,
ID2407 ? ID2409,27,2407,2409,-1.0,0.008055365778435367,0.0017655352537409423,0.6885587489589675,2490.0,316.54855033121953,257.01304086507355,0.0,
ID2411 ? ID2413,27,2411,2413,-1.0,0.011023132117858924,0.00814048601797973,2.320038515124223,3427.5,322.39355126057467,257.68104097128554,0.0,
ID2405 ? ID2407,27,2405,2407,-1.0,0.009973310011396168,0.012205172482514378,3.844629331992029,2137.5,316.799050371049,255.17604057299047,0.0,
ID2403 ? ID2416,27,2403,2416,-1.0,0.00910606566257911,0.007276988099615833,2.510560894367462,1717.5,317.13305042415504,250.33303980295332,0.0,
ID2418 ? ID2420,27,2418,2420,-1.0,0.005660527303765393,0.004092695380394061,2.271445936118704,2707.5,320.38955094193864,252.8380402012484,0.0,
ID2422 ? ID2424,27,2422,2424,-1.0,0.03490658503988659,0.015301305532422036,1.3771174979179832,3465.0,317.0495504108785,250.24953978967682,0.0,
ID2420 ? ID2422,27,2420,2422,-1.0,0.007222052077217915,0.007562112709961838,3.2895190288333995,3202.5,319.2205507560676,251.08453992244185,0.0,
ID2409 ? ID2411,27,2409,2411,-1.0,0.005235987755982988,0.008911015980612284,5.34660958836737,2985.0,318.80305068968505,257.59754095800906,0.0,
ID2416 ? ID2418,27,2416,2418,-1.0,0.005817764173314432,0.007193188030329393,3.8843215363778723,2160.0,319.2205507560676,252.17004009503637,0.0,
ID2431 ? ID2433,28,2431,2433,-1.0,NaN,0.00218679354136968,1.180868512339627,2835.0,287.07304564461424,240.31303820977308,0.0,
ID2437 ? ID2439,29,2437,2439,-1.0,NaN,0.005334620165953991,1.1202702348503382,1815.0,293.75304670673444,222.52753538187812,0.0,
ID2443 ? ID2445,30,2443,2445,-1.0,NaN,0.0025035189742674984,3.0793283383490233,1020.0,334.751553225497,227.53753617846826,0.0,
ID2460 ? ID2462,30,2460,2462,-1.0,0.03490658503988659,0.005566667551766753,0.5010000796590077,3525.0,335.419553331709,230.29303661659281,0.0,
ID2445 ? ID2447,30,2445,2447,-1.0,0.0,0.0,0.0,1845.0,335.08555327860296,229.04053641744528,0.0,
ID2458 ? ID2460,30,2458,2460,-1.0,0.005660527303765393,0.0012406463945207613,0.6885587489590226,3202.5,335.08555327860296,230.62703666969884,0.0,
ID2456 ? ID2458,30,2456,2458,-1.0,0.005817764173314432,9.77963802252017E-4,0.5281004532160892,2655.0,334.8350532387734,230.96103672280486,0.0,
ID2447 ? ID2449,30,2447,2449,-1.0,0.004654211338651545,0.00620001284472252,4.185008670187701,2392.5,333.24855298651994,230.04253657676333,0.0,
ID2454 ? ID2456,30,2454,2456,-1.0,0.00910606566257911,0.005346595893211073,1.84457558315782,2212.5,335.8370533980915,231.12803674935785,0.0,
ID2449 ? ID2451,30,2449,2451,-1.0,0.0037399912542735634,0.003028176930716486,2.5436686218018485,3150.0,331.91255277409584,229.8755365502103,0.0,
ID2445 ? ID2454,30,2445,2454,-1.0,0.0077570188977525755,0.006441046435861798,2.608623806524028,1837.5,335.920553411368,230.04253657676333,0.0,
ID2465 ? ID2467,31,2465,2467,-1.0,NaN,0.0034204489238421486,1.4365885480137024,2325.0,238.30903789113702,242.1500385018561,0.0,
ID2467 ? ID2469,31,2467,2469,-1.0,0.008055365778435367,0.004844588768572852,1.8893896197434126,2730.0,238.39253790441353,243.23553867445065,0.0,
ID2472 ? ID2474,32,2472,2474,-1.0,NaN,0.0027002303880744906,0.688558748958995,2377.5,243.90353878066264,244.48803887359819,0.0,
ID2478 ? ID2480,33,2478,2480,-1.0,NaN,0.001810537753293522,1.4936936464671557,1792.5,276.96954403815755,190.12953023059532,0.0,
ID2572 ? ID2574,34,2572,2574,-1.0,NaN,0.004599234054509556,2.1386438353469437,997.5,235.55353745301244,167.91852669904574,0.0,
ID2578 ? ID2580,34,2578,2580,-1.0,0.004654211338651545,0.0018011533997313034,1.2157785448186298,2737.5,233.2990370945469,169.5885269645758,0.0,
ID2574 ? ID2576,34,2574,2576,-1.0,0.006346651825433925,0.0013494951640646864,0.6680001062120198,1477.5,234.55153729369442,167.0835265662807,0.0,
ID2576 ? ID2578,34,2576,2578,-1.0,0.004654211338651545,0.003498869666191529,2.361737024679282,2062.5,234.05053721403542,168.25252675215177,0.0,
ID2574 ? ID2584,34,2574,2584,-1.0,0.0017167172970436028,0.002652734618042758,4.854504351018247,2145.0,233.8000371742059,169.25452691146978,0.0,
