LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID2635,2635,2,-1.0,98.33617659862051,192.3668527623855,0.0,720.0,48,5.0,1,,112.89939429753596,113.0,35.0,186.0,764216.0,19.600654357159,91.87058649727044,90.0,0.0,230.0,621872.0,25.738606449531783,8.487697521519015E-4,0.0097695030261249,0.01704861245200617,0.11966545101588548
ID2643,2643,3,-1.0,135.83218038571687,204.5748539953936,0.0,735.0,49,5.0,1,,116.91874723002239,116.0,49.0,195.0,791423.0,19.25988475057078,92.37996749889538,90.0,0.0,239.0,625320.0,28.464342308171865,0.006238017269178505,0.07526729632379085,0.05213842877724427,0.32165603435297874
ID2646,2646,3,-1.0,135.39618034168086,203.9935206033456,0.0,2235.0,149,5.0,1,,117.2691682671019,118.0,42.0,202.0,793795.0,20.247105181616327,88.9292362239663,86.0,0.0,234.0,601962.0,24.392370770292352,0.007020674169231958,0.08075907439158679,0.008840780638899039,0.06389818619562176
ID2656,2656,4,-1.0,158.9401827196251,180.59485157341337,0.0,795.0,53,5.0,1,,115.2549859654349,114.0,56.0,190.0,780161.0,19.390802844702502,85.46314078889444,82.0,0.0,218.0,578500.0,22.867316475046135,-0.0065055932949378585,-0.07784225529060117,0.009142073871060526,0.06771518281956446
ID2659,2659,4,-1.0,159.37618276366112,182.04818505353333,0.0,960.0,64,5.0,1,,115.00827300931091,114.0,40.0,195.0,778491.0,20.545787017569243,87.54734820505645,86.0,0.0,255.0,592608.0,24.86927130566692,-0.00750808898086207,-0.08469128667848722,0.03234298509385975,0.2205799433971225
ID2677,2677,6,-1.0,123.33351245668476,157.77751593552912,0.0,540.0,36,5.0,1,,122.22750775594577,121.0,33.0,215.0,827358.0,23.579983215850405,111.02275077559203,103.0,0.0,255.0,751513.0,42.667952275172624,0.03341233862916667,0.33518817756730573,0.09456869845420701,0.4496189074966047
ID2674,2674,6,-1.0,121.37151225852274,156.9055158474571,0.0,0.0,0,5.0,1,,117.74974146846237,116.0,44.0,200.0,797048.0,20.894124293004392,99.68370512631205,94.0,0.0,255.0,674759.0,34.5832197141503,0.00422314170319451,0.04739922194676526,0.05941805282964998,0.3233253750691092
ID2689,2689,7,-1.0,115.48551166403668,227.75552300330781,0.0,975.0,65,5.0,1,,118.78253804107091,118.0,37.0,199.0,804039.0,24.445160727191105,94.47392524745392,90.0,0.0,255.0,639494.0,30.463043066627172,0.016204611655455572,0.1549698331205116,0.02811322228402943,0.16960488359268178
ID2682,2682,7,-1.0,131.39951327135086,158.2135159795651,0.0,390.0,26,5.0,1,,115.27862313488392,114.0,37.0,195.0,780321.0,22.18744199462201,105.66139754764161,98.0,0.0,255.0,715222.0,37.307124006706275,-0.0103956862079253,-0.10915989858609418,0.07430104007171352,0.391763050322722
ID2693,2693,7,-1.0,110.90751120165864,233.64152359779388,0.0,2550.0,170,5.0,1,,117.47377751514445,116.0,32.0,206.0,795180.0,22.283717497991244,106.06441128674743,106.0,0.0,238.0,717950.0,29.521243694948893,0.0069973275998988236,0.07326341779660345,0.09187932143760592,0.6046557253857826
ID2686,2686,7,-1.0,113.52351146587466,227.5375229812898,0.0,735.0,49,5.0,1,,114.17521051854423,114.0,37.0,209.0,772852.0,22.429348624448586,100.92746343625257,98.0,0.0,255.0,683178.0,32.01189980921648,-0.022886393890703086,-0.23846105595345474,0.06540305824611038,0.3870900628140351
ID2701,2701,8,-1.0,91.72350926407444,221.43352236478577,0.0,2295.0,153,5.0,1,,121.14655045058393,121.0,44.0,218.0,820041.0,22.766976045999318,120.89126902053336,115.0,0.0,255.0,818313.0,45.95405116911182,0.020592094008901052,0.21472569149924578,0.14960142715540478,0.6846830411172146
ID2698,2698,8,-1.0,106.76551078331659,143.17151446032295,0.0,15.0,1,5.0,1,,117.63938543359663,118.0,58.0,178.0,796301.0,17.158103713013116,95.43477618555451,90.0,0.0,239.0,645998.0,27.998278225320107,0.002257013584200711,0.030879376520216877,-0.0074096136142419305,-0.050889809732121816
ID2712,2712,9,-1.0,110.03551111358662,227.75552300330781,0.0,1740.0,116,5.0,1,,117.7265474959388,118.0,23.0,215.0,796891.0,29.05740639396148,99.5485300635251,94.0,0.0,255.0,673844.0,36.262228531441615,0.007163544735952821,0.05763357184086238,0.050914666969770865,0.266002556665903
ID2706,2706,9,-1.0,107.4195108493706,223.39552256294778,0.0,705.0,47,5.0,1,,119.73984340375273,120.0,37.0,200.0,810519.0,22.129991737764435,96.98685182449513,90.0,4.0,251.0,656504.0,31.68328191814521,0.019909518853880957,0.21124505399389437,0.04242062175510919,0.24914187685235578
ID2716,2716,9,-1.0,108.50951095946061,227.3195229592718,0.0,1815.0,121,5.0,1,,125.71177426503309,125.0,25.0,213.0,850943.0,26.345076247617538,98.95213473186604,94.0,0.0,255.0,669807.0,34.06248276650162,0.058929459766681694,0.5310946429918866,0.04823249058213312,0.26733814792085014
ID2709,2709,9,-1.0,109.38151104753261,225.5755227831278,0.0,1215.0,81,5.0,1,,118.61840744571042,118.0,37.0,213.0,802928.0,24.470387089930068,95.84163096469362,90.0,0.0,255.0,648752.0,31.21000094587778,0.009891307769326157,0.09495554401053143,0.03305570324783029,0.1965228577486333
ID2721,2721,10,-1.0,97.6095098585605,117.01151181816269,0.0,210.0,14,5.0,1,,112.91106514995069,113.0,55.0,178.0,764295.0,17.211590247062762,122.50701728467477,115.0,16.0,255.0,829250.0,37.06123916819144,-0.01228032438057821,-0.16312541713451315,0.03504571043081445,0.2238444670250337
ID2731,2731,10,-1.0,67.30750679805818,217.72752199047972,0.0,3555.0,237,5.0,1,,115.92007682080329,116.0,37.0,213.0,784663.0,25.37204769057896,105.22085980203288,98.0,0.0,255.0,712240.0,39.80615117274507,0.012829458644741512,0.11574577402312579,-0.01803131187001252,-0.09707588068515864
ID2724,2724,10,-1.0,77.9895078769403,189.60551915015745,0.0,2100.0,140,5.0,1,,106.66006795686287,106.0,30.0,192.0,721982.0,22.553780014939484,124.99955680306766,119.0,16.0,255.0,846122.0,37.62420918537457,-0.039187040814798214,-0.3857590546781136,0.07280532975431388,0.450934371034738
ID2727,2727,10,-1.0,65.56350662191417,214.56652167121868,0.0,3555.0,237,5.0,1,,114.9791697444261,114.0,40.0,213.0,778294.0,25.038835270637033,108.82700546608879,106.0,0.0,255.0,736650.0,40.287127758528655,0.01070922592100326,0.09731211047097467,-4.569780212173717E-5,-2.4689683830214914E-4
ID2736,2736,11,-1.0,132.92551342547685,135.7595137117109,0.0,210.0,14,5.0,1,,115.35367114788386,116.0,44.0,190.0,780829.0,20.285285456187687,99.03841040035533,95.0,0.0,255.0,670391.0,29.895212020123363,-0.012875588184371178,-0.14834587622555595,0.04824163435216787,0.3049247149231427
ID2805,2805,11,-1.0,115.26751164201868,210.31552124186766,0.0,2040.0,136,5.0,1,,115.0499335204638,114.0,37.0,213.0,778773.0,24.227513039348818,86.05791106515395,82.0,0.0,226.0,582526.0,24.386622218186236,-0.012639072757453018,-0.12157570837303307,0.030319003180954394,0.2076884540888505
ID2810,2810,12,-1.0,144.91551463646698,130.96351322731485,0.0,270.0,18,5.0,1,,116.97001034126458,118.0,47.0,192.0,791770.0,17.505853935198132,90.78889053036258,90.0,0.0,234.0,614550.0,25.231327284973688,0.004054138889492271,0.05395885379449735,0.023356347908062486,0.1642482138476007
ID2814,2814,12,-1.0,109.59951106955062,231.67952339963188,0.0,3240.0,216,5.0,1,,117.04816073275518,116.0,16.0,204.0,792299.0,27.313320546127322,86.30846506131306,82.0,0.0,222.0,584222.0,23.79012078715428,0.00929372190269207,0.07892092900417708,0.019659930030698835,0.1398985961647611
ID2825,2825,13,-1.0,136.1955137557469,203.9935206033456,0.0,2205.0,147,5.0,1,,117.21184813118896,118.0,46.0,192.0,793407.0,19.70282396334602,88.49874427537736,86.0,0.0,243.0,599048.0,24.92422392843452,0.008920919476824623,0.10520237020198749,0.011157152789059573,0.07835742971077965
ID2819,2819,13,-1.0,150.36551518691704,132.05351333740484,0.0,0.0,0,5.0,1,,116.80824346284832,116.0,55.0,181.0,790675.0,17.004784388006144,96.01034126163677,94.0,0.0,255.0,649894.0,28.089525897503282,0.0016218145022928703,0.022244864473926675,0.035123961631116286,0.23196087160922466
ID2829,2829,13,-1.0,115.26751164201868,236.69352390604593,0.0,2640.0,176,5.0,1,,116.41394592997823,116.0,40.0,208.0,788006.0,21.618106122833705,89.65312453833995,90.0,0.0,255.0,606862.0,24.74323682105858,0.005456073480196428,0.05844326498237258,0.027374775586628302,0.19309035578106937
ID2822,2822,13,-1.0,152.54551540709707,134.01551353556687,0.0,540.0,36,5.0,1,,116.56803072832321,116.0,49.0,179.0,789049.0,16.91147739404146,93.29191904269769,90.0,0.0,230.0,631493.0,26.435621340265985,0.008174535304911692,0.11177772237636997,0.049003963187638055,0.3297149017383866
ID2838,2838,14,-1.0,155.5975157153491,208.13552102168762,0.0,1065.0,71,5.0,1,,115.92687250702063,116.0,42.0,192.0,784709.0,21.301431994294028,89.60215689171599,86.0,0.0,251.0,606517.0,26.969188291392065,0.002470208640174146,0.026820537463518267,0.029918288838839097,0.19302544606537622
ID2835,2835,14,-1.0,174.56351763091527,138.1575139539089,0.0,375.0,25,5.0,1,,115.64189688285191,116.0,55.0,188.0,782780.0,17.196240612423477,99.74944600384065,98.0,0.0,255.0,675204.0,30.6714724601816,0.0010680653810228305,0.014349802391443735,0.08421427347638388,0.5052152462022007
ID2846,2846,15,-1.0,97.3915098365425,125.73151269888278,0.0,1080.0,72,5.0,1,,122.94785049490217,123.0,49.0,213.0,832234.0,22.90949465858904,117.2504062638486,98.0,0.0,255.0,793668.0,58.31869948330624,0.014966166397480487,0.15826847967297164,0.15304577993381932,0.5337173604899977
ID2843,2843,15,-1.0,117.22951184018069,49.64950501460001,0.0,480.0,32,5.0,1,,120.96794208893473,121.0,49.0,202.0,818832.0,18.766663373428635,85.62224848574687,82.0,0.0,255.0,579577.0,31.553130474753303,0.014895010274539083,0.18920513287646215,0.016215719612538114,0.08660131537757627
ID2880,2880,16,-1.0,81.91350827326434,113.95951150991067,0.0,915.0,61,5.0,1,,123.22839414979977,123.0,37.0,218.0,834133.0,23.480157681843387,112.60304328556373,98.0,0.0,255.0,762210.0,51.63453641950417,0.022485000645029996,0.2308212210335551,0.13689017195548076,0.525162368703117
ID2874,2874,16,-1.0,99.13551001268651,44.63550450818595,0.0,165.0,11,5.0,1,,119.96144186733689,120.0,67.0,192.0,812019.0,16.39861995580713,92.1701876200363,90.0,0.0,255.0,623900.0,29.419627319371184,0.011341066998489103,0.16406677636441638,0.05366603868476363,0.31913898348412556
ID2884,2884,16,-1.0,82.34950831730035,114.83151159798267,0.0,975.0,65,5.0,1,,121.04712660658817,121.0,33.0,209.0,819368.0,24.07621237153083,117.42694637316883,102.0,0.0,255.0,794863.0,52.87906343190879,0.006910319252285877,0.06900866646602687,0.1618756150756934,0.618779337481631
ID2877,2877,16,-1.0,99.13551001268651,45.72550461827597,0.0,450.0,30,5.0,1,,119.5101196631712,120.0,62.0,200.0,808964.0,16.120536092971744,90.2143595804437,82.0,0.0,255.0,610661.0,35.96748343565273,0.008084661174953494,0.11891044749068862,0.05808908718675822,0.2754025332006709
ID2892,2892,17,-1.0,84.74750855949837,113.08751142183866,0.0,825.0,55,5.0,1,,120.22440537745706,120.0,46.0,208.0,813799.0,23.18837994714677,106.73408184369819,94.0,0.0,255.0,722483.0,48.19390096604437,0.003059819053541724,0.0316315982941825,0.10384876577295259,0.4167089193183575
ID2889,2889,17,-1.0,103.71351047506455,42.01950424396993,0.0,225.0,15,5.0,1,,117.81681193677298,118.0,49.0,186.0,797502.0,17.366583828303348,90.07002511449592,86.0,4.0,255.0,609684.0,31.33325507406789,-0.0051133508691425305,-0.06973565056621331,0.042752960454927616,0.2357162519578209
ID2900,2900,18,-1.0,84.31150851546236,111.99751131174864,0.0,825.0,55,5.0,1,,122.31068104594434,121.0,46.0,208.0,827921.0,22.939719667855172,102.96956714433462,90.0,0.0,255.0,697001.0,45.77186679628111,0.016867553620915684,0.1768862125948434,0.07929780256893115,0.3305674724996321
ID2897,2897,18,-1.0,100.87951018883054,41.14750415589792,0.0,0.0,0,5.0,1,,119.77958339488895,120.0,65.0,179.0,810788.0,16.567565022061135,85.48722115526996,82.0,0.0,255.0,578663.0,27.47713734953521,0.009982316073253426,0.1429129741550295,0.030668155661258103,0.18515204455638543
ID2908,2908,19,-1.0,57.49750580724809,101.09751021084853,0.0,870.0,58,5.0,1,,116.56995124834083,116.0,32.0,229.0,789062.0,26.173236086629323,108.37095582803843,98.0,0.0,255.0,733563.0,47.27208842704831,-3.828709241108509E-4,-0.003411755379521118,0.07810038009907776,0.332148318753156
ID2905,2905,19,-1.0,75.15550759070626,27.41350276876378,0.0,165.0,11,5.0,1,,116.43551484710012,116.0,56.0,185.0,788152.0,17.732940151178177,85.77515142562022,82.0,0.0,251.0,580612.0,27.28525053287065,-0.0027392455378916995,-0.036070897604229775,-0.009619868452558997,-0.06107039898906489
ID2913,2913,20,-1.0,89.32550902187641,25.887502614637764,0.0,435.0,29,5.0,1,,116.96705569508246,116.0,69.0,178.0,791750.0,14.464238393022518,83.99571576304025,82.0,0.0,239.0,568567.0,26.932992095251045,0.007750756938887708,0.12439100232561011,0.04997099931295204,0.2968542410802735
ID2923,2923,20,-1.0,52.265505278816036,123.76951250072077,0.0,3015.0,201,5.0,1,,115.25203131925385,114.0,23.0,197.0,780141.0,22.183111383204963,102.54439355887148,90.0,0.0,255.0,694123.0,43.08157381096317,2.0239075947293763E-4,0.002102610922874164,0.03339928668575252,0.1538577548536509
ID2916,2916,20,-1.0,70.79550715034622,97.6095098585605,0.0,735.0,49,5.0,1,,116.5092332693192,116.0,58.0,176.0,788651.0,16.891819929015217,95.77012852711127,90.0,0.0,255.0,648268.0,33.711152934148515,0.006321329927396933,0.08665341376201323,0.062438604045831694,0.33391490293166814
ID2919,2919,20,-1.0,52.265505278816036,123.33351245668476,0.0,3075.0,205,5.0,1,,116.12867484119097,116.0,35.0,200.0,786075.0,21.583860190362017,100.88196188506434,90.0,0.0,255.0,682870.0,41.53361146986411,0.0033665685377992226,0.03610506910901625,0.03524192216748027,0.1653718392068439
ID2928,2928,21,-1.0,112.86951139982065,55.97150565312207,0.0,0.0,0,5.0,1,,117.16280100458235,116.0,55.0,195.0,793075.0,18.95762738648585,93.7054217757454,90.0,0.0,255.0,634292.0,34.58303770492458,-0.014056888350606941,-0.17622726323275056,0.0687261208553961,0.34848732326081566
ID2938,2938,21,-1.0,96.95550979250649,127.2575128530088,0.0,795.0,53,5.0,1,,120.01964839710527,120.0,53.0,208.0,812413.0,21.330300880035814,110.15644851528799,98.0,0.0,255.0,745649.0,47.06577580284961,0.001709720855225672,0.01920740461899274,0.10961630197510457,0.4624204346907916
ID2931,2931,21,-1.0,95.86550968241647,126.6035127869548,0.0,690.0,46,5.0,1,,127.6145664056751,127.0,65.0,204.0,863823.0,19.397802313586322,105.99763628305304,98.0,8.0,255.0,717498.0,41.76913280647512,0.0017553260062497884,0.02305546272368365,0.08967486911343137,0.41768082128133666
ID2934,2934,21,-1.0,96.95550979250649,127.9115129190628,0.0,780.0,52,5.0,1,,120.06972964987499,120.0,49.0,202.0,812752.0,20.943217613534763,107.96661249815106,98.0,0.0,255.0,730826.0,44.87131991407229,0.0020107403418688522,0.023009317547935372,0.10065470540454349,0.44008200831267447
ID2946,2946,22,-1.0,108.50951095946061,125.51351267686478,0.0,2940.0,196,5.0,1,,116.65460186143024,116.0,47.0,195.0,789635.0,20.06987814462148,121.47259565666752,106.0,0.0,255.0,822248.0,54.548513833830825,0.009155798409092232,0.10546907515470687,0.17233897235899479,0.6547201104199257
ID2943,2943,22,-1.0,139.02951404198092,26.54150268069177,0.0,225.0,15,5.0,1,,118.12143595804622,118.0,67.0,181.0,799564.0,16.49602439587076,82.46062933963964,82.0,0.0,234.0,558176.0,25.4891153173855,0.007981519039618029,0.11339983110951721,0.03319752602912095,0.20789509412815607
ID2954,2954,23,-1.0,81.69550825124634,183.9375185776894,0.0,1440.0,96,5.0,1,,112.01137538780067,113.0,37.0,199.0,758205.0,22.19996340784282,106.56123504210194,102.0,0.0,255.0,721313.0,34.14026152311788,-0.01655337192625106,-0.16985390833980268,0.016049629285405417,0.0986080751063407
ID2995,2995,23,-1.0,68.83350695218421,211.40552135195765,0.0,3555.0,237,5.0,1,,118.91165607918627,118.0,39.0,213.0,804913.0,23.75676204077143,107.51455163243641,98.0,0.0,255.0,727766.0,45.75062624179724,0.03298472304756622,0.31965839815243374,0.024941906764683983,0.11437486688703483
ID2951,2951,23,-1.0,105.45751065120858,113.74151148789267,0.0,465.0,31,5.0,1,,116.51322204166335,116.0,47.0,190.0,788678.0,17.102333607113113,100.24612202688765,98.0,0.0,255.0,678566.0,29.723439483239904,0.01029582671142457,0.13885531231160256,-0.02274430313888853,-0.1569867281412473
ID2991,2991,23,-1.0,87.3635088237144,188.51551904006743,0.0,2565.0,171,5.0,1,,118.01004579701704,118.0,26.0,229.0,798810.0,30.429008272651917,101.4170483084643,98.0,0.0,255.0,686492.0,31.28951325240265,0.047137284712540056,0.3491580944846433,0.03657860053449688,0.22875310714533809
ID3034,3034,24,-1.0,171.72951734468126,111.56151126771265,0.0,1125.0,75,5.0,1,,117.40508199143471,118.0,49.0,186.0,794715.0,18.24637365271539,97.75624169005823,90.0,0.0,255.0,661712.0,33.449986039083214,0.0024127253802598957,0.030974310606862045,0.06401280586132198,0.3516402339459565
ID3031,3031,24,-1.0,207.2635209336156,3.8695003908195393,0.0,495.0,33,5.0,1,,118.32781799379575,121.0,0.0,186.0,800961.0,24.09699412515174,72.45309499187697,74.0,0.0,181.0,490435.0,22.45852941288564,0.18539171985386718,1.535968906086806,0.17359231123640032,0.9543745560724166
ID3042,3042,25,-1.0,166.7155168382672,24.797502504547754,0.0,330.0,22,5.0,1,,118.14507312749555,118.0,55.0,190.0,799724.0,18.113533864777818,79.32959078150657,78.0,0.0,234.0,536982.0,23.744806832276744,0.008265387633245927,0.1069376881772894,0.027375472915129106,0.17804468180635097
ID3039,3039,25,-1.0,167.36951690432122,25.66950259261976,0.0,60.0,4,5.0,1,,118.0577633328428,118.0,67.0,172.0,799133.0,15.543542585133974,81.26148618703199,78.0,0.0,226.0,550059.0,24.082824632805774,0.012771073359833638,0.19155374639837666,0.028401964339188627,0.18637721316198258
ID3057,3057,26,-1.0,70.35950710631022,164.09951657405117,0.0,2925.0,195,5.0,1,,116.46195893042085,116.0,47.0,230.0,788331.0,23.227083492523487,113.21716649430905,98.0,8.0,255.0,766367.0,49.388187656285254,-4.982429550684104E-4,-0.004998929480027802,0.13461355279534823,0.5439512852625011
ID3050,3050,26,-1.0,104.58551056313657,69.2695069962202,0.0,480.0,32,5.0,1,,117.22780322056639,116.0,55.0,179.0,793515.0,15.77032408245802,91.44895848722493,86.0,0.0,255.0,619018.0,32.56330127167717,0.004130476209172788,0.06115471979714851,0.06221143661470358,0.3289573461627914
ID3053,3053,26,-1.0,70.14150708429221,166.2795167942312,0.0,2760.0,184,5.0,1,,117.67040921849808,118.0,47.0,215.0,796511.0,23.00909369951997,110.75683261929036,98.0,0.0,255.0,749713.0,46.87836000013148,0.005153375936070822,0.05243934232940286,0.12398253803116696,0.5212296009635174
ID3047,3047,26,-1.0,104.14951051910056,68.6155069301662,0.0,210.0,14,5.0,1,,116.77751514256433,116.0,56.0,183.0,790467.0,16.318196315754765,93.26650908554056,90.0,0.0,251.0,631321.0,26.800118251591865,0.0014544505472456257,0.02078666564156947,0.04203634411477733,0.28077670882068123
ID3065,3065,27,-1.0,126.8215128089728,145.787514724539,0.0,1095.0,73,5.0,1,,120.95597577190186,120.0,49.0,232.0,818751.0,22.404403170786026,116.16250553995869,102.0,0.0,255.0,786304.0,52.26899425686692,0.027006405964466868,0.283934120453277,0.14935922683343578,0.5776012083327439
ID3062,3062,27,-1.0,144.04351454839497,73.84750745859826,0.0,0.0,0,5.0,1,,117.63598759048827,118.0,58.0,185.0,796278.0,16.158928621833862,106.18289259861037,94.0,0.0,255.0,718752.0,45.23748990987012,0.014288960294041092,0.2051145964086454,0.11628988700274247,0.4890474589925388
