LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2412 ? ID2414,26,2412,2414,-1.0,NaN,4.6349796791594585E-4,0.8482012812861809,1875.0,194.93514181788566,121.31826381890664,0.0,
ID2482 ? ID2487,27,2482,2487,-1.0,4.792223348845537E-4,0.0012772804851885577,2.471537738839859,1807.5,214.08978884645074,117.30597113809097,0.0,
ID2480 ? ID2482,27,2480,2482,-1.0,NaN,1.961537887968131E-4,0.164769182589323,420.0,213.97327944011124,116.02436766835675,0.0,
ID2482 ? ID2484,27,2482,2484,-1.0,3.796744328644713E-5,8.846788005813338E-4,2.4019029435783215,2197.5,213.15771359573495,117.0146976222423,0.0,
ID2493 ? ID2495,28,2493,2495,-1.0,0.0013153403898389002,9.904754406508543E-4,1.4411417661469932,1762.5,221.02209852364948,117.07295232541202,0.0,
ID2495 ? ID2497,28,2495,2497,-1.0,0.0014028398455635158,0.0038054328840702364,4.052786021534802,3022.5,219.68224035074553,115.32531123031991,0.0,
ID2493 ? ID2503,28,2493,2503,-1.0,0.0011973165313662751,1.0338212404492476E-4,0.2605229525932104,2295.0,221.66290025851657,116.78167880956332,0.0,
ID2495 ? ID2500,28,2495,2500,-1.0,0.0016497832555925425,0.0018629893857461442,1.9840836958196437,3022.5,220.26478738244288,116.2573864810357,0.0,
ID2491 ? ID2493,28,2491,2493,-1.0,NaN,4.1184376336356215E-4,0.4200806386308334,525.0,221.60464555534685,116.7234241063936,0.0,
ID2509 ? ID2514,29,2509,2514,-1.0,5.821787515052524E-4,0.0017234764413653872,3.6193005268673133,2505.0,217.35205222395604,124.0052620026108,0.0,
ID2507 ? ID2509,29,2507,2509,-1.0,NaN,5.248171456732993E-4,0.5825470316973622,900.0,218.1676180683324,125.75290309770293,0.0,
ID2509 ? ID2511,29,2509,2511,-1.0,0.0030699088930986416,0.004898355471372009,4.702421252517129,1935.0,216.59474108274947,127.0927612706069,0.0,
ID2518 ? ID2520,30,2518,2520,-1.0,NaN,0.0037248104179610064,1.7320368443518679,817.5,234.77020847170752,111.5970102274567,0.0,
ID2520 ? ID2522,30,2520,2522,-1.0,6.634074852798899E-4,0.002575222871591305,4.210489395051784,1867.5,237.39167011434571,111.48050082111723,0.0,
ID2522 ? ID2527,30,2522,2527,-1.0,4.0984702354990006E-4,0.0025585161870087672,2.2259090826976276,3120.0,240.5374240855116,111.88828374330538,0.0,
ID2522 ? ID2524,30,2522,2524,-1.0,8.741460226358231E-4,0.0012633879782916605,1.0991475411137446,3120.0,239.72185824113524,112.47083077500277,0.0,
ID2530 ? ID2532,30,2530,2532,-1.0,6.685236355291286E-4,0.001553458751192996,2.0971693141105447,2880.0,232.55652975125753,113.16988721303963,0.0,
ID2530 ? ID2535,30,2530,2535,-1.0,9.153712659822257E-4,0.0023745163298178407,3.205597045254085,2880.0,232.09049212589963,112.64559488451198,0.0,
ID2520 ? ID2530,30,2520,2530,-1.0,0.002659798279047539,0.002441899652960276,2.820394099169119,1627.5,234.47893495585885,112.0630478528146,0.0,
ID2541 ? ID2546,31,2541,2546,-1.0,9.113057812746793E-4,0.0015236176285225228,3.313868342036487,2467.5,226.26502180892587,129.53945880373584,0.0,
ID2541 ? ID2543,31,2541,2543,-1.0,0.0011907759407178136,0.002948162140100033,6.412252654717571,2467.5,224.98341833919164,127.90832711498321,0.0,
ID2539 ? ID2541,31,2539,2541,-1.0,NaN,0.001846508301674045,2.5204838317850715,697.5,227.19709705964166,128.1996006308319,0.0,
ID2552 ? ID2557,32,2552,2557,-1.0,6.917238056844782E-4,5.176081856475848E-4,1.35872148732491,2242.5,220.4395514919521,125.51988428502398,0.0,
ID2550 ? ID2552,32,2550,2552,-1.0,NaN,0.0018307686954369222,0.494307547767969,795.0,219.91525916342448,125.92766720721214,0.0,
ID2552 ? ID2554,32,2552,2554,-1.0,8.419741838023126E-4,0.0015253047771051542,4.00392503990103,2242.5,220.38129678878238,124.12177140895027,0.0,
ID2574 ? ID2576,33,2574,2576,-1.0,NaN,0.0016704196833370127,5.011259050011038,2055.0,217.81808984931394,96.46557863655163,0.0,
ID2581 ? ID2586,34,2581,2586,-1.0,9.38804449917895E-4,0.0011117720891757699,2.6182232700089383,2377.5,232.73129386076675,95.00921105730819,0.0,
ID2581 ? ID2583,34,2581,2583,-1.0,3.33502404839682E-4,4.5612044647116886E-4,1.0741636514396027,2377.5,234.0711520336707,94.95095635413844,0.0,
ID2579 ? ID2581,34,2579,2581,-1.0,NaN,0.0013685556793460111,1.5190968040740724,645.0,233.3138408924641,95.88303160485425,0.0,
ID2590 ? ID2592,35,2590,2592,-1.0,NaN,3.3400378537591077E-4,0.2605229525932104,780.0,239.60534883479573,94.65968283828977,0.0,
ID2592 ? ID2594,35,2592,2594,-1.0,0.0011623727446189453,7.262208990993233E-4,1.732036844351886,2362.5,239.0228018030984,94.19364521293187,0.0,
ID2592 ? ID2597,35,2592,2597,-1.0,0.0010185471930798614,0.0019051852608970622,4.543866847239493,2362.5,237.56643422385497,93.90237169708317,0.0,
ID2601 ? ID2603,36,2601,2603,-1.0,NaN,0.0023303228314244715,2.1672002332247584,2115.0,243.6831780566774,88.89246722448576,0.0,
ID2603 ? ID2608,36,2603,2608,-1.0,9.789737327167366E-4,0.0034009393187705217,3.315915835801259,3067.5,241.23648052354844,89.00897663082523,0.0,
ID2603 ? ID2605,36,2603,2605,-1.0,0.002988446774228414,9.10060721415708E-4,0.8873092033803153,3067.5,243.2171404313195,89.35850484984364,0.0,
