LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinment ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,2,1,0,0,0,60,915.0,105.0,1020.0,3.6520054486223263,100.61751599818504,233.27120375678805,0.0,0.003991262785379592,0.003991262785379592,0.003991262785379592,0.003991262785379592,NaN,-1.0,3.6520054486223263,3.6520054486223263,1.0,0.003991262785379592,1.0,NaN
Track_1,1,1,2,1,0,0,0,9,150.0,990.0,1140.0,5.385589032172104,99.281515785761,230.82187003401066,0.0,0.03590392688114736,0.03590392688114736,0.03590392688114736,0.03590392688114736,NaN,-1.0,5.385589032172104,5.385589032172104,1.0,0.03590392688114736,1.0,NaN
Track_2,2,2,3,2,0,0,0,25,645.0,600.0,1245.0,5.580011560250255,111.89929556976578,235.46075966048298,0.0,0.008324891971668615,0.010292771944285573,0.006357011999051657,0.010292771944285573,0.002783002546397297,-1.0,5.6352191180295454,5.580011560250255,0.9902031213652975,0.008651180713566287,1.0391943514712387,0.012319971190548208
Track_3,3,3,2,1,0,0,0,137,2070.0,630.0,2700.0,5.676909294428493,197.1435313458215,225.70053588638518,0.0,0.002742468258178016,0.002742468258178016,0.002742468258178016,0.002742468258178016,NaN,-1.0,5.676909294428493,5.676909294428493,1.0,0.002742468258178016,1.0,NaN
Track_4,4,4,2,1,0,0,0,122,1845.0,945.0,2790.0,4.0632860163017,140.69752237090606,269.12054279016627,0.0,0.002202323044065962,0.002202323044065962,0.002202323044065962,0.002202323044065962,NaN,-1.0,4.0632860163017,4.0632860163017,1.0,0.002202323044065962,1.0,NaN
Track_5,5,5,5,4,1,0,0,167,3585.0,690.0,4275.0,11.832802695724604,74.25377847301743,274.08601024634225,0.0,0.0038908466451560405,0.005161301713148996,0.002100346609050852,0.005002972301821819,0.0014614296056777182,-1.0,27.925547497501952,11.832802695724604,0.4237267934239461,0.0033006423140096524,0.8483095364652393,0.008593134747101551
Track_6,6,6,4,3,1,0,0,92,1935.0,1050.0,2985.0,1.8893896197434026,97.72284887126631,267.2278758225656,0.0,0.004409239323548933,0.00545594521625935,0.0030703079082975834,0.004701464846089865,0.0012193699841733874,-1.0,13.778200699694327,4.765275519490081,0.13712890826051904,9.76428744053438E-4,0.22145061141011613,0.002358015991309227
Track_7,7,7,2,1,0,0,0,61,930.0,675.0,1605.0,5.140660005532225,196.58686459064478,201.87519876482327,0.0,0.005527591403798091,0.005527591403798091,0.005527591403798091,0.005527591403798091,NaN,-1.0,5.140660005532225,5.140660005532225,1.0,0.005527591403798091,1.0,NaN
Track_8,8,8,2,1,0,0,0,24,375.0,1290.0,1665.0,5.3809839958172745,217.517534585288,206.8851995614134,0.0,0.014349290655512732,0.014349290655512732,0.014349290655512732,0.014349290655512732,NaN,-1.0,5.3809839958172745,5.3809839958172745,1.0,0.014349290655512732,1.0,NaN
Track_9,9,9,9,8,1,0,0,95,3630.0,405.0,4035.0,2.9032185993953163,230.48168479473603,184.9401590351149,0.0,0.00521225989151379,0.006772005805532052,0.0036005815454778034,0.0051979489087576975,0.001243151680876168,-1.0,29.930387923751223,5.380983995817196,0.09699903010917779,7.997847381254315E-4,0.1534429891778,0.0053186983876485645
Track_10,10,10,2,1,0,0,0,74,1125.0,3660.0,4785.0,0.4453334041413086,252.9215402145249,165.46919297626835,0.0,3.9585191479227434E-4,3.9585191479227434E-4,3.9585191479227434E-4,3.9585191479227434E-4,NaN,-1.0,0.4453334041413086,0.4453334041413086,1.0,3.9585191479227434E-4,1.0,NaN
Track_11,11,11,2,1,0,0,0,36,555.0,2130.0,2685.0,2.903218599395333,156.8408582710298,194.08186419234977,0.0,0.0052310245034150145,0.0052310245034150145,0.0052310245034150145,0.0052310245034150145,NaN,-1.0,2.903218599395333,2.903218599395333,1.0,0.0052310245034150145,1.0,NaN
Track_12,12,12,4,3,1,0,0,321,7035.0,135.0,7170.0,16.47884038929344,60.537509625464025,202.59886554655296,0.0,0.007905367542798008,0.009292597097149457,0.0062732624811492,0.008150243050095369,0.0015244895510956966,-1.0,68.76132030862547,30.29985778395064,0.23965276285170925,0.00234240801553567,0.2963060228198578,0.0014247585730565956
Track_13,13,13,4,3,1,0,0,71,2085.0,1470.0,3555.0,11.252932745687684,279.3632110854172,249.85987306105315,0.0,0.00674713600563125,0.010328067751481266,0.0016622188370901893,0.008251121428322296,0.004524457256457798,-1.0,17.373110934139124,11.252932745687684,0.6477212278415289,0.0053970900458933735,0.7999082931467352,0.0040563089225454565
Track_14,14,14,4,3,1,0,0,118,2565.0,3030.0,5595.0,7.21178915120027,82.47017977942524,176.26852802669595,0.0,0.007396040140525327,0.01122445902562355,0.0054159261478511035,0.005547735248101328,0.003316162960344339,-1.0,25.5790846839513,12.463369602204507,0.28194086068001695,0.002811613704171645,0.38015122291804404,0.0020976695133408494
Track_15,15,15,2,1,0,0,0,83,1260.0,5625.0,6885.0,2.324708618946133,93.38084818088821,174.5985277611659,0.0,0.0018450068404334387,0.0018450068404334387,0.0018450068404334387,0.0018450068404334387,NaN,-1.0,2.324708618946133,2.324708618946133,1.0,0.0018450068404334387,1.0,NaN
Track_16,16,16,4,3,1,0,0,91,2520.0,4650.0,7170.0,5.71227978799917,118.40301882608,178.43952837188502,0.0,0.005550992427200475,0.007707166331194915,0.003085276790450302,0.005860534159956208,0.0023264410147152193,-1.0,15.417367923165884,5.71227978799917,0.3705094031917077,0.002266777693650464,0.4083553929101044,0.005256400963608653
Track_17,17,17,2,1,0,0,0,21,330.0,855.0,1185.0,0.3340000531060099,23.964503810356106,49.51550787296575,0.0,0.0010121213730485148,0.0010121213730485148,0.0010121213730485148,0.0010121213730485148,NaN,-1.0,0.3340000531060099,0.3340000531060099,1.0,0.0010121213730485148,1.0,NaN
Track_18,18,18,2,1,0,0,0,47,720.0,1485.0,2205.0,2.326041212130288,67.80201078051971,91.85001460415232,0.0,0.0032306127946254,0.0032306127946254,0.0032306127946254,0.0032306127946254,NaN,-1.0,2.326041212130288,2.326041212130288,1.0,0.0032306127946254,1.0,NaN
Track_19,19,19,2,1,0,0,0,25,390.0,2100.0,2490.0,3.168602719296544,47.84550760743571,92.43451469708783,0.0,0.008124622357170626,0.008124622357170626,0.008124622357170626,0.008124622357170626,NaN,-1.0,3.168602719296544,3.168602719296544,1.0,0.008124622357170626,1.0,NaN
Track_20,20,20,2,1,0,0,0,63,960.0,1590.0,2550.0,5.034988486744735,115.56401837467892,30.978504925582282,0.0,0.005244779673692432,0.005244779673692432,0.005244779673692432,0.005244779673692432,NaN,-1.0,5.034988486744735,5.034988486744735,1.0,0.005244779673692432,1.0,NaN
Track_21,21,21,4,3,1,0,0,147,2745.0,2175.0,4920.0,9.926321994229866,180.98627877681832,33.94275539689811,0.0,0.006759555117056409,0.009263997312979558,0.0028674534273441655,0.008147214610845504,0.0034165980994612373,-1.0,15.089752989628124,9.926321994229866,0.6578187198327686,0.0036161464459853795,0.5349681130435262,0.0062644853509082185
Track_22,22,22,6,5,1,0,0,216,5850.0,1320.0,7170.0,15.421980016596727,172.84502748235937,22.851170300002746,0.0,0.004173807736170886,0.011309806357067834,0.0011971328068315751,0.0031447501378162753,0.0041244076495567375,-1.0,31.947045294549753,17.077334854714273,0.4827357232697747,0.002636235900272945,0.6316141199861466,0.0020535635482417315
Track_23,23,23,2,1,0,0,0,20,315.0,3000.0,3315.0,1.904093262666403,157.14702498637698,56.78000902802144,0.0,0.00604474051640128,0.00604474051640128,0.00604474051640128,0.00604474051640128,NaN,-1.0,1.904093262666403,1.904093262666403,1.0,0.00604474051640128,1.0,NaN
Track_24,24,24,2,1,0,0,0,3,60.0,3150.0,3210.0,0.7085211074037898,139.44502217175852,66.46601056809568,0.0,0.011808685123396497,0.011808685123396497,0.011808685123396497,0.011808685123396497,NaN,-1.0,0.7085211074037898,0.7085211074037898,1.0,0.011808685123396497,1.0,NaN
Track_25,25,25,2,1,0,0,0,167,2520.0,1395.0,3915.0,22.117260579851887,154.3915245482524,19.121503040318984,0.0,0.00877669070629043,0.00877669070629043,0.00877669070629043,0.00877669070629043,NaN,-1.0,22.117260579851887,22.117260579851887,1.0,0.00877669070629043,1.0,NaN
Track_26,26,26,2,1,0,0,0,65,990.0,1095.0,2085.0,2.3439570702414136,157.48102503948297,23.296503704144087,0.0,0.0023676334042842563,0.0023676334042842563,0.0023676334042842563,0.0023676334042842563,NaN,-1.0,2.3439570702414136,2.3439570702414136,1.0,0.0023676334042842563,1.0,NaN
Track_27,27,27,4,3,1,0,0,230,4725.0,2445.0,7170.0,3.212309649056353,58.49175930018973,77.61326234050871,0.0,0.001545276551172559,0.0023857146650429163,0.0010685692524150935,0.0011815457360596668,7.300295123477174E-4,-1.0,8.446453711443837,4.094055975446746,0.38031459814952806,6.798538939801805E-4,0.439956131777387,0.002493327502849042
Track_28,28,28,2,1,0,0,0,118,1785.0,960.0,2745.0,6.855142591060115,6.513001035567164,87.42451390049771,0.0,0.003840416017400625,0.003840416017400625,0.003840416017400625,0.003840416017400625,NaN,-1.0,6.855142591060115,6.855142591060115,1.0,0.003840416017400625,1.0,NaN
Track_29,29,29,5,4,1,0,0,129,2610.0,495.0,3105.0,5.995742859042559,321.32475109063546,232.01313689008876,0.0,0.002836204895560635,0.006980152853572572,3.3641748794305596E-4,0.002315428455567896,0.0028841198381221417,-1.0,9.5011933383744,5.995742859042559,0.6310515580002287,0.0022972194862232024,0.809962457162006,0.0035337741342812913
Track_30,30,30,6,5,1,0,0,97,2505.0,585.0,3090.0,1.3771174979179488,322.6162179626453,236.3328709102598,0.0,0.004043920539791282,0.011353818588856878,3.5925200899055516E-4,0.0033530187505783444,0.0042736553889461916,-1.0,5.999783843895104,2.6405022660804387,0.2295278519607323,5.497475041588617E-4,0.13594419048284162,0.01526413821884847
Track_31,31,31,5,4,1,0,0,99,2310.0,870.0,3180.0,6.199278524237668,369.88835881224907,257.93154101111503,0.0,0.006795770093676894,0.008493221343794216,0.005603287109245271,0.007456363937963726,0.0014257484203038875,-1.0,24.599478480500572,6.879509288473314,0.25200853461798756,0.002683670356812843,0.3949030529019599,0.003647555698070379
