LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID2247,2247,12,-1.0,7.7935007871435795,173.03751747678928,0.0,3555.0,237,5.0,1,,129.47126606588944,128.0,81.0,188.0,876391.0,15.546357225984034,65.70335352341328,63.0,0.0,220.0,444746.0,25.70488638533955,0.05759577905703397,0.9070802184676299,0.06190043201184414,0.2979968862924337
ID2265,2265,13,-1.0,32.427503275177834,148.621515010773,0.0,3555.0,237,5.0,1,,125.73230905599017,126.0,75.0,172.0,851082.0,12.306810565285124,66.086571133105,63.0,0.0,237.0,447340.0,24.579565372121607,0.004862632809018084,0.09887719797136128,0.046754657583064636,0.24018672168063424
ID2258,2258,13,-1.0,33.73550340728585,143.82551452637696,0.0,1680.0,112,5.0,1,,126.98389717831355,127.0,55.0,183.0,859554.0,15.183546276817301,74.12897030580392,69.0,0.0,255.0,501779.0,28.346790736406646,0.011891584710849688,0.19656725802255506,0.07081406294992228,0.34587527079307273
ID2261,2261,13,-1.0,31.555503187105824,147.31351487866502,0.0,3555.0,237,5.0,1,,127.02836460333876,127.0,86.0,174.0,859855.0,12.32786054775982,66.82730093071144,63.0,0.0,237.0,452354.0,24.750197347363585,0.011613992898430313,0.23659726375329754,0.05129775469816597,0.26349833175363974
ID2255,2255,13,-1.0,90.85150917600242,81.69550825124634,0.0,750.0,50,5.0,1,,123.42354853006348,126.0,49.0,173.0,835454.0,17.87210228113753,76.52105185403985,75.0,3.0,226.0,517971.0,22.05441787555508,-2.1830272557490547E-4,-0.00301582654207341,0.0448043085672564,0.2975775421777031
ID2273,2273,14,-1.0,63.81950644577015,146.877514834629,0.0,3555.0,237,5.0,1,,121.50509676466284,121.0,72.0,184.0,822468.0,15.177155568380162,78.36681932338439,69.0,0.0,255.0,530465.0,43.718852789012494,-9.500263629512954E-4,-0.015225885161160515,0.01986169220028274,0.06981816445354604
ID2270,2270,14,-1.0,120.28151214843272,81.91350827326434,0.0,870.0,58,5.0,1,,121.11951543802584,121.0,60.0,173.0,819858.0,14.897771780386437,78.06219530211096,72.0,0.0,255.0,528403.0,32.671670661246694,-0.00780662557202179,-0.12793513465613138,0.006281681371600011,0.029830171523179332
ID2288,2288,15,-1.0,65.99950666595018,222.30552245285776,0.0,3555.0,237,5.0,1,,124.98404491062192,125.0,78.0,172.0,846017.0,13.299104317868961,66.32486334761283,63.0,0.0,255.0,448953.0,31.763784970975596,0.01011594668167742,0.1882337451306247,0.04965532175706518,0.1975573539065799
ID2281,2281,15,-1.0,62.51150631366214,213.36752155011968,0.0,1620.0,108,5.0,1,,125.02452356330268,125.0,66.0,174.0,846291.0,14.415646507424674,73.98153346136668,69.0,0.0,235.0,500781.0,24.82996755858166,0.003757696463787265,0.0649357539607334,0.07074427211184875,0.39371566543339154
ID2284,2284,15,-1.0,61.63950622559013,221.21552234276777,0.0,3555.0,237,5.0,1,,126.56950805141048,127.0,82.0,182.0,856749.0,13.54618198840669,67.0177278770853,63.0,0.0,255.0,453643.0,33.57732922556193,0.0159769121901426,0.2938672516517741,0.0565837057770245,0.21377702274624666
ID2278,2278,15,-1.0,115.70351168605468,151.67351531902506,0.0,585.0,39,5.0,1,,125.74988920076713,126.0,75.0,180.0,851201.0,14.32857810375169,85.07992317919916,78.0,5.0,255.0,575906.0,36.317339348393226,0.004401161169490858,0.07691208378681845,0.07574927686846507,0.32992140197930436
ID2298,2298,16,-1.0,69.4875070182382,129.65551309520683,0.0,2640.0,176,5.0,1,,118.69980794799666,120.0,45.0,181.0,803479.0,19.546407807529494,70.64381740286461,69.0,0.0,243.0,478188.0,23.144915051775353,-0.03669563357296178,-0.4626620929256755,0.02133357012288424,0.1275100736519447
ID2292,2292,16,-1.0,124.20551254475677,61.42150620357213,0.0,0.0,0,5.0,1,,125.83173289998517,129.0,47.0,195.0,851755.0,22.770547522662266,77.74841187767724,75.0,3.0,223.0,526279.0,21.965736486791474,0.0035709954231361637,0.03932673504471891,0.04517308826379435,0.3059618770061115
ID2302,2302,16,-1.0,71.23150719438223,126.38551276493679,0.0,3015.0,201,5.0,1,,117.62904417195948,118.0,61.0,174.0,796231.0,15.876748660768182,66.98566996602064,64.0,0.0,174.0,453426.0,19.351390175177897,-0.05200211730253425,-0.8128242524172449,0.016293980932369823,0.11099606480174974
