LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID2622,2622,2,-1.0,80.82350816317432,53.64617208493005,0.0,180.0,12,5.0,1,,139.16398286304766,139.0,91.0,183.0,942001.0,12.386947268050303,81.15260747525281,72.0,0.0,255.0,549322.0,41.47867405511994,-0.005299048750397413,-0.11970104402693812,0.0832723405230919,0.3007950786426829
ID2642,2642,3,-1.0,78.78884129100629,67.8888401901062,0.0,825.0,55,5.0,1,,141.5621214359543,142.0,97.0,186.0,958234.0,12.433654474206413,74.99217018761777,72.0,0.0,255.0,507622.0,29.92030041993649,0.0034355103589001233,0.07796147727810813,0.0554690785685198,0.26344223647923676
ID2636,2636,3,-1.0,80.96884151118633,71.52217389040622,0.0,0.0,0,5.0,1,,141.27300930713207,142.0,96.0,191.0,956277.0,12.457916622934539,78.0957305362663,66.0,0.0,255.0,528630.0,41.66600702777946,0.001855543451647888,0.042005851745682964,0.11845562855466901,0.39701996508721166
ID2646,2646,3,-1.0,57.42483913324208,56.84350574119408,0.0,3555.0,237,5.0,1,,143.0574678682163,142.0,100.0,196.0,968356.0,13.389391491817841,59.83055104151058,55.0,0.0,205.0,404993.0,23.09527318150014,0.008963383584740392,0.18983499104097576,0.02680323937304021,0.13524771908324834
ID2639,2639,3,-1.0,79.66084137907832,69.4875070182382,0.0,690.0,46,5.0,1,,142.13222041659907,142.0,99.0,190.0,962093.0,12.807279108268421,79.12808391194946,69.0,0.0,255.0,535618.0,43.07475007996685,0.004720571861649639,0.1042833516569884,0.11026297037414179,0.3648729862129057
ID2657,2657,4,-1.0,65.85417331793818,81.69550825124634,0.0,3555.0,237,5.0,1,,137.3233860245172,137.0,86.0,183.0,929542.0,12.836286779014273,64.13089082582152,60.0,0.0,255.0,434102.0,27.03074280425312,-0.0066650612097369855,-0.14356332847306869,0.029343870398369293,0.13526835269471799
ID2651,2651,4,-1.0,93.61284278823047,90.85150917600242,0.0,1065.0,71,5.0,1,,135.95789629191142,135.0,94.0,186.0,920299.0,12.025343856395112,79.52769980794643,75.0,0.0,219.0,538323.0,27.639120099111892,-0.006762934523734156,-0.15396400254278056,0.028838947724138576,0.16130811544163332
ID2661,2661,4,-1.0,67.1621734500462,81.84084159925834,0.0,3480.0,232,5.0,1,,136.60053183630566,137.0,94.0,193.0,924649.0,12.391812182783326,63.748707342295255,60.0,0.0,255.0,431515.0,24.94656094441647,-0.007052293318607423,-0.1565855036559179,0.03063402850790209,0.1519113872045876
ID2654,2654,4,-1.0,87.0728421276904,91.72350926407444,0.0,2955.0,197,5.0,1,,136.52179051557917,135.0,92.0,190.0,924116.0,13.126470625135134,77.45146993647296,69.0,3.0,255.0,524269.0,38.708498533635094,-0.0039287681308555035,-0.08204459986043364,0.09125958195060394,0.33465994807662547
ID2668,2668,5,-1.0,71.66750723841824,137.2128471918309,0.0,1755.0,117,5.0,1,,138.65002215983992,137.0,81.0,222.0,938522.0,18.60379126477376,64.9497710149192,64.0,0.0,158.0,439645.0,17.720199079008456,-0.00632925740805888,-0.0949420788465239,-0.0334992343727779,-0.25408071458235176
ID2665,2665,5,-1.0,78.49817459498232,140.70084754411891,0.0,0.0,0,5.0,1,,134.72167232973234,134.0,86.0,188.0,911931.0,14.454755523708691,74.08612793617597,72.0,8.0,161.0,501489.0,19.379609523407165,-0.017357857477330554,-0.32927400225006104,0.011838617696559032,0.0894564410597625
ID2672,2672,6,-1.0,37.65950380360989,110.61684450563463,0.0,315.0,21,5.0,1,,144.33402275076926,143.0,92.0,199.0,976997.0,12.751997563820723,66.91283793765413,66.0,0.0,163.0,452933.0,17.924695440004083,0.018386385365119964,0.4086996486317721,-0.05940330649988163,-0.4715142601084262
ID2675,2675,6,-1.0,31.41016983909382,113.95951150991067,0.0,1710.0,114,5.0,1,,141.01418230166342,139.0,86.0,199.0,954525.0,16.71420807430826,62.855960998669325,61.0,0.0,138.0,425472.0,17.40525926083854,0.004930803925158311,0.08279203527171708,-0.017451039080199234,-0.128281213624723
ID2680,2680,7,-1.0,31.41016983909382,118.46484529828273,0.0,1740.0,116,5.0,1,,140.64588565518858,140.0,83.0,201.0,952032.0,15.885469351339061,71.24242871915833,66.0,5.0,255.0,482240.0,26.896420416410244,-1.7062993704155668E-4,-0.003021943340508556,0.024381166742855086,0.12608607538587635
ID2683,2683,7,-1.0,27.195502746745778,118.6101786462947,0.0,2550.0,170,5.0,1,,140.9763628305439,139.0,89.0,225.0,954269.0,18.60964496292485,71.25203131924751,66.0,0.0,255.0,482305.0,30.648015148308172,0.0022896514900425983,0.03461101585376466,0.07168570799539199,0.31102122818733613
ID2688,2688,8,-1.0,69.6328403662502,90.12484243594243,0.0,1620.0,108,5.0,1,,147.04638794503745,145.0,97.0,234.0,995357.0,18.661249507559866,88.06455901905622,75.0,0.0,255.0,596109.0,46.87034892245823,0.037953832771216084,0.5762636687417773,0.10977550619009979,0.3717091799894379
ID2691,2691,8,-1.0,49.14083829655801,81.55017490323434,0.0,3555.0,237,5.0,1,,145.68340966168898,147.0,54.0,230.0,986131.0,26.747391520443728,78.17964248781169,72.0,0.0,243.0,529198.0,34.01457576496116,0.03267125495314792,0.34463738521893483,0.0839089623423344,0.35585589135500173
ID2698,2698,9,-1.0,48.268838208485995,85.18350860353436,0.0,3555.0,237,5.0,1,,147.0443196927111,143.0,77.0,230.0,995343.0,21.236422112189615,86.70941054808944,83.0,0.0,243.0,586936.0,32.77622975241505,0.03574418885566563,0.4779140954585564,0.11889077407396617,0.5622088737864764
ID2695,2695,9,-1.0,70.35950710631022,90.99684252401444,0.0,1215.0,81,5.0,1,,146.22145073126777,143.0,99.0,233.0,989773.0,18.67827117347377,71.22366671590838,66.0,11.0,227.0,482113.0,25.3428715030734,0.039949441816235415,0.6014546644464906,0.05292521579603859,0.28252937794252364
ID2706,2706,10,-1.0,77.1901744628743,38.8221705877059,0.0,660.0,44,5.0,1,,146.27138425173257,145.0,96.0,204.0,990111.0,15.29600793077852,67.49372137686346,63.0,3.0,238.0,456865.0,25.58141866595989,0.017963728622602107,0.3375012990060773,0.01742235074668158,0.0903595840944521
ID2703,2703,10,-1.0,78.06217455094631,39.694170675777904,0.0,255.0,17,5.0,1,,145.60644112867126,145.0,97.0,196.0,985610.0,14.800603179830473,75.92436105776048,72.0,0.0,255.0,513932.0,30.048560168706906,0.011872102071892765,0.23085174803511968,0.018636751872176248,0.09245669321278556
ID2721,2721,11,-1.0,97.10084314051849,45.943504640293966,0.0,3555.0,237,5.0,1,,141.65504505834932,142.0,97.0,196.0,958863.0,15.223451536562397,74.94489584872107,72.0,0.0,232.0,507302.0,28.566894157525464,-0.0015900775969160607,-0.02963864489843873,0.11123578456671779,0.5252273517794462
ID2714,2714,11,-1.0,117.30217851418668,54.954172217038064,0.0,2550.0,170,5.0,1,,144.13517506278026,143.0,97.0,186.0,975651.0,12.973805868525599,85.29014625498628,83.0,0.0,208.0,577329.0,26.949881666920152,0.019227214404031197,0.41915817266580147,0.10654780770841532,0.6094615731708439
ID2717,2717,11,-1.0,99.28084336069851,43.32750437607794,0.0,3555.0,237,5.0,1,,139.6619884768743,139.0,86.0,196.0,945372.0,14.669983856995643,70.58442901462402,66.0,0.0,232.0,477786.0,27.509169970201576,-0.012825523125306847,-0.2473772462093386,0.08086027635829868,0.38390792749386715
ID2711,2711,11,-1.0,128.2021796150868,59.31417265739812,0.0,225.0,15,5.0,1,,139.6467720490432,140.0,97.0,188.0,945269.0,12.297162985402332,73.60585019943619,69.0,5.0,205.0,498238.0,25.814018197678063,0.0030857124408028166,0.0698672057942335,0.05684227151348598,0.30672414615658833
ID2785,2785,12,-1.0,20.437502064187708,203.7028539073216,0.0,3555.0,237,5.0,1,,142.8391195154303,142.0,81.0,204.0,966878.0,18.80308796957396,54.629339636575985,55.0,0.0,149.0,369786.0,19.369421766759782,0.009318907238144013,0.1402763839654243,-0.004762206577055808,-0.02699110478848154
ID2778,2778,12,-1.0,32.20950325315983,208.6441877397296,0.0,2475.0,165,5.0,1,,140.3155562121385,140.0,83.0,204.0,949796.0,16.889004441646858,57.85862018023265,58.0,0.0,149.0,391645.0,16.2793365827162,-0.010991060406756015,-0.18465928322982111,-0.0018291064977937238,-0.013025531583651941
ID2781,2781,12,-1.0,32.64550329719583,212.4228547880417,0.0,2880.0,192,5.0,1,,142.78504949031725,143.0,81.0,209.0,966512.0,17.865915449304044,55.4171960407732,55.0,0.0,127.0,375119.0,15.675292999988024,0.006704513744167378,0.10645173085940923,0.0014264014759701536,0.010071209237164126
ID2775,2775,12,-1.0,41.51083752592792,206.4641875195496,0.0,30.0,2,5.0,1,,140.20268872801893,140.0,83.0,194.0,949032.0,15.72919237499735,61.52814300487425,60.0,0.0,147.0,416484.0,16.934169267029887,-0.004490848056393397,-0.0804198054933769,-0.006811096359889253,-0.049833922521300776
ID2800,2800,13,-1.0,25.233502548583758,207.3361876076216,0.0,3555.0,237,5.0,1,,140.31466981828368,140.0,77.0,199.0,949790.0,19.37256715941884,55.75860540700017,55.0,0.0,155.0,377430.0,19.602573019295114,-6.455724308149853E-4,-0.009357747744402223,-0.010366140823336768,-0.0595897244243311
ID2793,2793,13,-1.0,42.81883765803593,206.6095208675616,0.0,1095.0,73,5.0,1,,137.83217609690726,139.0,67.0,196.0,932986.0,16.568662886344285,61.778697001033294,60.0,0.0,161.0,418180.0,17.192925967547982,-0.0063617721063645855,-0.10652289548331587,-0.0072648031937860525,-0.052590751958895864
ID2796,2796,13,-1.0,37.73217047761589,208.6441877397296,0.0,3015.0,201,5.0,1,,142.8490175801392,142.0,73.0,204.0,966945.0,16.82989087740805,56.65992022455238,55.0,0.0,138.0,383531.0,15.946372970912291,0.008787576395608928,0.14787519899091603,-0.0045825337176815285,-0.03271481351141674
ID2790,2790,13,-1.0,48.196171534479994,209.22552113177764,0.0,0.0,0,5.0,1,,137.15999409070332,137.0,81.0,194.0,928436.0,17.415524439112733,65.86482493721186,66.0,0.0,172.0,445839.0,18.361178542916612,-0.0031881222520398567,-0.050378201439090206,0.0035379542282154407,0.025293061003626247
ID2808,2808,14,-1.0,45.58017127026397,218.96285544858176,0.0,3120.0,208,5.0,1,,140.30565814743005,139.0,92.0,234.0,949729.0,18.2816106030912,64.71443344659427,60.0,0.0,255.0,438052.0,25.763119519990855,-0.001999253310322554,-0.030748765488634377,0.050528906257136054,0.24163764337747168
ID2816,2816,14,-1.0,32.79083664520783,210.38818791587363,0.0,3495.0,233,5.0,1,,138.03235337567907,139.0,83.0,214.0,934341.0,16.804271990280718,61.784310828777706,58.0,0.0,255.0,418218.0,23.98251275650834,-0.014388766996424997,-0.23983310015153905,0.048709071880781545,0.23931413333604282
ID2811,2811,14,-1.0,33.517503385267844,211.11485465593367,0.0,3555.0,237,5.0,1,,139.11109469640567,140.0,70.0,210.0,941643.0,16.957526105120337,62.59846358398381,60.0,0.0,255.0,423729.0,26.919174136168703,-0.012146164874516818,-0.2017324445922129,0.044659576041775007,0.19882534472996855
ID2805,2805,14,-1.0,45.28950457423996,215.91085514032972,0.0,2100.0,140,5.0,1,,138.14034569359677,139.0,88.0,206.0,935072.0,15.102910728370615,62.49490323533673,60.0,0.0,186.0,423028.0,21.424651056580053,-0.007202839268204619,-0.13271899241490698,0.03374399207772405,0.19043391691074102
ID2825,2825,15,-1.0,99.49884338271652,187.57085227798945,0.0,90.0,6,5.0,1,,144.06928645294025,145.0,78.0,206.0,975205.0,20.757601731592096,79.56153050671944,75.0,0.0,255.0,538552.0,29.04695957075299,0.0028587187073840048,0.03956907472731698,0.06118947900698231,0.3158757340958124
ID2835,2835,15,-1.0,72.03084060844824,172.74685078076527,0.0,3555.0,237,5.0,1,,141.61412320874027,140.0,88.0,220.0,958586.0,17.83349112502835,78.90899689762055,72.0,0.0,255.0,534135.0,32.19089215201589,0.009103302330536453,0.14327272873397914,0.08561305976981634,0.3866236929604174
ID2828,2828,15,-1.0,96.44684307446448,181.46685166148538,0.0,915.0,61,5.0,1,,141.51883586939968,142.0,84.0,201.0,957941.0,16.391378299854676,106.75565076082225,94.0,11.0,255.0,722629.0,48.7100109466639,-0.006299264998767211,-0.10946191385863908,0.15359001839852263,0.5835984685599318
ID2831,2831,15,-1.0,73.77484078459226,169.98551716853723,0.0,3555.0,237,5.0,1,,139.08716206233706,139.0,88.0,191.0,941481.0,14.409796124421979,78.36150096025922,72.0,0.0,255.0,530429.0,32.63384968502058,-0.008805475108857473,-0.17149564840129505,0.08075432781247534,0.35884198967270686
ID2840,2840,16,-1.0,114.75884492397667,191.49485267431348,0.0,1815.0,121,5.0,1,,144.26192938395033,143.0,94.0,194.0,976509.0,14.351961954341649,85.47540257054104,78.0,8.0,255.0,578583.0,34.736334104117844,0.015991622254525942,0.31642650413258677,0.11021333725971226,0.4885565947810613
ID2843,2843,16,-1.0,97.6095098585605,185.3908520578094,0.0,3450.0,230,5.0,1,,140.64307874131518,139.0,75.0,217.0,952013.0,19.827207462680608,83.95494164573644,75.0,0.0,255.0,568291.0,39.37816979849089,1.8676309241318802E-4,0.0026490903051726677,0.13317736374551567,0.501133292370995
ID2848,2848,17,-1.0,116.21217840409669,190.76818593425344,0.0,2505.0,167,5.0,1,,142.5211995863429,142.0,89.0,191.0,964726.0,15.150950511359099,88.7952430196479,77.0,5.0,255.0,601055.0,44.547140487294705,-0.0011049587880113446,-0.020811137003639114,0.1174856599432857,0.4191242277280737
ID2851,2851,17,-1.0,98.3361765986205,181.61218500949732,0.0,3555.0,237,5.0,1,,144.4403900132885,143.0,81.0,225.0,977717.0,20.927786585888803,83.43078741320622,72.0,0.0,255.0,564743.0,42.138428270422025,0.011320502138257795,0.1545155633588706,0.10318193836858136,0.3703689282215417
ID2856,2856,18,-1.0,128.5655129851168,201.37752033912955,0.0,1095.0,73,5.0,1,,141.8683705126241,143.0,72.0,199.0,960307.0,18.639995344344097,79.93086127936074,77.0,3.0,213.0,541052.0,25.01695537051736,0.012841457080509376,0.1929934687109901,0.04980469088466824,0.30315991350566535
ID2859,2859,18,-1.0,122.89751241264875,203.7028539073216,0.0,2280.0,152,5.0,1,,140.99763628305064,142.0,65.0,230.0,954413.0,25.26444055558878,62.163539666123896,61.0,0.0,177.0,420785.0,17.20416084419881,0.00800677457812059,0.08865970717840296,-0.038616553268302906,-0.290274646750522
ID2864,2864,19,-1.0,70.43217378031622,191.20418597828944,0.0,285.0,19,5.0,1,,140.00073866153954,140.0,83.0,194.0,947665.0,15.349681946572309,78.92465652237898,74.0,11.0,216.0,534241.0,28.23355285681906,7.231175887201774E-4,0.013181229885770012,0.036756854040644785,0.19821594274516327
ID2872,2872,19,-1.0,49.940171710624014,183.64685188166538,0.0,3555.0,237,5.0,1,,141.56832619293132,142.0,83.0,202.0,958276.0,18.255405985229057,66.67085241542085,66.0,0.0,255.0,451295.0,26.177654611192597,0.010493592097435884,0.1610627877683678,0.004428478797065541,0.022457986785849236
ID2867,2867,19,-1.0,67.52550682007619,195.7095197666615,0.0,1380.0,92,5.0,1,,143.89230314669237,143.0,84.0,191.0,974007.0,14.694698836850254,77.95198699955439,72.0,6.0,255.0,527657.0,34.461346840912434,0.012240376959822896,0.23681979772866388,0.08042232108353782,0.3367503020494112
ID2876,2876,19,-1.0,51.538838538756025,189.16951910612144,0.0,3555.0,237,5.0,1,,143.38779731126638,143.0,89.0,204.0,970592.0,16.351393221748623,74.36194415718468,72.0,0.0,255.0,503356.0,28.186832443006022,0.011358129033569435,0.1969650882020156,0.029507960593805112,0.15123208621683193
ID2881,2881,20,-1.0,50.08550505863601,192.3668527623855,0.0,45.0,3,5.0,1,,138.0936622839376,139.0,59.0,218.0,934756.0,17.60013825918209,71.05554734820224,69.0,3.0,221.0,480975.0,22.922668827768167,-0.008531193785859013,-0.13502631507625842,0.04024133870184211,0.23982867953433368
ID2891,2891,20,-1.0,27.849502812799784,186.69885218991743,0.0,3555.0,237,5.0,1,,140.7887427980441,140.0,81.0,218.0,952999.0,18.773873305292224,63.68459152016318,60.0,0.0,227.0,431081.0,24.320212880748866,-0.0031453986145844274,-0.047324705175156655,0.02199137197948091,0.11269433531256019
ID2884,2884,20,-1.0,44.41750448616796,191.05885263027747,0.0,1305.0,87,5.0,1,,138.76288964395954,139.0,84.0,188.0,939286.0,14.5411113098782,69.14448219825417,66.0,0.0,255.0,468039.0,26.08844152847133,-0.013010687013993228,-0.2515900788784974,0.023741941350270534,0.1229320489018239
ID2887,2887,20,-1.0,29.448169640931802,182.62951844558137,0.0,3555.0,237,5.0,1,,141.64913576598718,142.0,83.0,198.0,958823.0,16.267642257271035,64.7522529177109,60.0,0.0,227.0,438308.0,25.170228741804404,-4.7861241460030743E-4,-0.008338946345746306,-4.166565625718051E-5,-2.1438482390934944E-4
ID2896,2896,21,-1.0,24.797502504547754,161.41084963582915,0.0,510.0,34,5.0,1,,143.04121731422026,143.0,97.0,194.0,968246.0,14.606094195342587,71.4177869700071,72.0,0.0,219.0,483427.0,19.7408838914507,0.007780069237674744,0.15120800825982159,-0.03845775707725366,-0.28939123504474745
ID2899,2899,21,-1.0,19.129501932079695,165.6255167281772,0.0,2010.0,134,5.0,1,,142.53612054955812,142.0,75.0,206.0,964827.0,17.61688179031232,61.62594179346944,60.0,0.0,188.0,417146.0,17.57428880951736,0.006800995101845651,0.10930869656936096,-0.10634826077247897,-0.8345990629940719
ID2904,2904,22,-1.0,28.721502900871794,155.8881824113731,0.0,45.0,3,5.0,1,,142.84177869699474,143.0,92.0,191.0,966896.0,13.765908189358681,75.58309942384112,72.0,0.0,255.0,511622.0,27.764586572103198,0.004457751395318474,0.09210104259028136,0.052214439888769955,0.27017791621873277
ID2914,2914,22,-1.0,15.64150157979166,159.81218280769713,0.0,3555.0,237,5.0,1,,142.67897769241438,142.0,81.0,212.0,965794.0,17.65040658509121,87.49623282611799,77.0,0.0,255.0,592262.0,49.34705182609036,0.0065838058726033774,0.10574561039810054,0.11183850646640504,0.35670384172753217
ID2922,2922,22,-1.0,17.966835147983684,156.7601824994451,0.0,3555.0,237,5.0,1,,141.02156891711758,140.0,88.0,206.0,954575.0,16.786602376498024,78.29162357807404,72.0,0.0,255.0,529956.0,39.31410745238754,-0.008257448948883837,-0.13989419208050896,0.04970164323473515,0.18858265478197458
ID2907,2907,22,-1.0,24.216169112499745,153.85351553920506,0.0,1230.0,82,5.0,1,,141.22366671590623,142.0,89.0,209.0,955943.0,14.450675095848824,69.68459152016344,64.0,0.0,243.0,471695.0,28.507981760701526,-0.005194601605558386,-0.10206185427849934,0.04331193084088239,0.20295214847736923
ID2910,2910,22,-1.0,23.634835720451743,161.84684967986516,0.0,2415.0,161,5.0,1,,139.59536120549043,140.0,84.0,207.0,944921.0,15.677144406077193,75.34155709853506,69.0,0.0,255.0,509987.0,32.323416260799824,-0.008941235456530694,-0.16066902148720955,-0.00920069818844508,-0.043289485580796296
ID2918,2918,22,-1.0,16.94950171189967,159.52151611167312,0.0,3555.0,237,5.0,1,,144.56625794060534,143.0,88.0,212.0,978569.0,17.57953277013669,86.91919042694508,72.0,0.0,255.0,588356.0,49.35103189866168,0.013964800961568553,0.22651735308513074,0.1106684334392161,0.3509851675945441
ID2929,2929,23,-1.0,32.06416990514783,183.06551848961738,0.0,3330.0,222,5.0,1,,142.03988772343757,142.0,75.0,217.0,961468.0,19.439574311089707,60.419855222336494,60.0,3.0,182.0,408982.0,17.641871615015933,0.01435300693879362,0.20677943263181578,-0.016608510451865618,-0.11568292400000112
ID2926,2926,23,-1.0,30.61083642502781,183.50151853365338,0.0,2145.0,143,5.0,1,,142.52164278327112,143.0,72.0,201.0,964729.0,16.10264191781868,64.12365194267917,60.0,0.0,255.0,434053.0,25.851685037642472,0.006428846724794768,0.11307423941173882,0.015906524852245685,0.07767494356635776
ID2944,2944,24,-1.0,35.98817030147187,176.38018448106527,0.0,3555.0,237,5.0,1,,140.79657261042453,140.0,72.0,220.0,953052.0,20.15181329974605,69.98005613827517,66.0,0.0,255.0,473695.0,34.454012047296736,0.005256310718722812,0.0730654678553364,0.042334241939062864,0.16498682433436235
ID2937,2937,24,-1.0,58.66017259134409,183.50151853365338,0.0,840.0,56,5.0,1,,134.83926724774275,134.0,73.0,204.0,912727.0,16.107045884412752,93.32131777219712,83.0,0.0,255.0,631692.0,40.15572916518934,-0.0165815395826366,-0.282303965763985,0.09884101568068361,0.41808605277045013
ID2940,2940,24,-1.0,58.0788391992961,184.3735186217254,0.0,870.0,58,5.0,1,,134.88580292509425,134.0,77.0,204.0,913042.0,15.682864370994423,85.86482493721289,78.0,0.0,255.0,581219.0,36.114085127888195,-0.01715001580557576,-0.3001567678530136,0.08361363419048186,0.36691993369205156
ID2934,2934,24,-1.0,62.438839639656145,186.69885218991743,0.0,45.0,3,5.0,1,,132.493278179935,132.0,70.0,191.0,896847.0,15.2744588579707,87.49120992761016,77.0,0.0,255.0,592228.0,45.744129386986245,-0.02445051135208138,-0.4348071218577897,0.1116902516532052,0.38431782140122495
ID2952,2952,25,-1.0,31.046836469063816,149.05751505480902,0.0,3555.0,237,5.0,1,,131.05525188358422,131.0,56.0,201.0,887113.0,18.156014411424273,71.69404638794255,66.0,0.0,255.0,485297.0,28.603259937097384,-0.036800149584952466,-0.5515654876767601,0.07798630481176837,0.36266250312393583
ID2949,2949,25,-1.0,56.33483902315208,155.16151567131308,0.0,1080.0,72,5.0,1,,144.97473777514884,145.0,91.0,210.0,981334.0,15.45123439184099,78.89318954055007,72.0,0.0,255.0,534028.0,33.95088358878874,0.02387923060368872,0.437653839629668,0.06208749997214739,0.2716828996504573
ID2960,2960,26,-1.0,79.44284135706032,212.56818813605366,0.0,660.0,44,5.0,1,,138.8790072388791,139.0,78.0,194.0,940072.0,17.083873486222046,87.66228394149665,74.0,0.0,255.0,593386.0,49.46471146606543,-0.005034111269361852,-0.08226116792600688,0.11495857064370694,0.3654516458079806
ID2963,2963,26,-1.0,55.17217223905607,215.91085514032972,0.0,3555.0,237,5.0,1,,142.38306987737678,142.0,96.0,202.0,963791.0,14.349197985676165,81.10311715172148,77.0,0.0,255.0,548987.0,32.250639171713644,0.017074533813101565,0.3331630235824594,0.059438985320793586,0.2821789757080011
ID2957,2957,26,-1.0,80.89617483718033,213.14952152810167,0.0,315.0,21,5.0,1,,139.1394592997435,139.0,84.0,204.0,941835.0,16.033506722740658,83.40980942531979,77.0,0.0,255.0,564601.0,37.12044956760875,-0.007526651586763345,-0.13162389806266117,0.07950679495367446,0.33098839244100686
ID2967,2967,26,-1.0,54.88150554303206,218.09085536050975,0.0,3555.0,237,5.0,1,,142.72920667749423,142.0,88.0,202.0,966134.0,14.423796231591485,79.82006204756912,77.0,0.0,232.0,540302.0,29.9788066284136,0.016236983930779714,0.3162085683532054,0.012481656293535287,0.06564668067895256
ID2978,2978,27,-1.0,50.81217179869602,222.59618914888176,0.0,3555.0,237,5.0,1,,134.99881814152215,135.0,78.0,202.0,913807.0,16.29815102198434,84.85064263554544,77.0,0.0,255.0,574354.0,35.97330406228027,-0.022888190006526064,-0.3880510045168634,0.0930654016237456,0.40164920428635725
ID2972,2972,27,-1.0,69.1241736482082,218.96285544858176,0.0,525.0,35,5.0,1,,142.06529768059633,142.0,81.0,218.0,961640.0,20.343319321591594,89.00443196927088,80.0,0.0,255.0,602471.0,37.950107743645184,0.014911467812631609,0.20520522790222234,0.11521258407579138,0.48458600936716184
