LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2058 ? ID2063,6,2058,2063,-1.0,5.325564451234752E-4,0.0019175208278234476,2.2722621809707855,2977.5,116.64609404144475,159.4496646374792,0.0,
ID2058 ? ID2060,6,2058,2060,-1.0,0.0020648560146777116,0.003953070456218913,4.684388490619412,2977.5,116.50062736142425,156.6130643770793,0.0,
ID2066 ? ID2068,7,2066,2068,-1.0,NaN,7.481455619101776E-4,0.9314412245781711,2212.5,112.71849368089103,163.15906497800214,0.0,
ID2068 ? ID2070,7,2068,2070,-1.0,0.17274711372753285,0.07818599120763864,1.1727898681145796,2842.5,112.50029366086028,162.94086495797137,0.0,
ID2068 ? ID2073,7,2068,2073,-1.0,0.0020299353488020424,0.005192193935889632,3.0374334524954345,3127.5,110.97289352064493,163.08633163799186,0.0,
ID2080 ? ID2082,8,2080,2082,-1.0,0.0026796727180113363,0.008425398028085024,6.571810461906319,3180.0,96.4989588586044,152.1763306364538,0.0,
ID2078 ? ID2080,8,2078,2080,-1.0,NaN,0.006369023357725514,5.923191722684728,2325.0,98.53549237889152,149.77613041611542,0.0,
ID2080 ? ID2085,8,2080,2085,-1.0,0.002432944227851748,0.009000231258089178,7.020180381309558,3180.0,96.28075883857365,152.8309306965461,0.0,
ID2091 ? ID2093,9,2091,2093,-1.0,0.0015292021710200012,0.0020254937140119925,3.0686229767281685,2812.5,147.3395635257719,124.02852805248553,0.0,
ID2091 ? ID2096,9,2091,2096,-1.0,0.0010205346433922737,0.003051487400573493,4.623003411868842,2812.5,146.3940301056386,125.3377281726701,0.0,
ID2089 ? ID2091,9,2089,2091,-1.0,NaN,0.0023547220317527992,1.4834748800042636,1740.0,148.503296965936,124.10126139249579,0.0,
ID2167 ? ID2169,10,2167,2169,-1.0,NaN,0.0045710210598322205,12.821714072829378,2167.5,73.18792338531802,91.7712917579379,0.0,
ID2175 ? ID2177,11,2175,2177,-1.0,0.0021844323962115927,0.0020792814317889497,1.3411365235038726,3247.5,67.80565622455924,115.33689392126018,0.0,
ID2175 ? ID2180,11,2175,2180,-1.0,7.004865765855131E-4,0.0031654606963260226,2.0417221491302846,3247.5,67.0783228244567,116.50062736142425,0.0,
ID2173 ? ID2175,11,2173,2175,-1.0,NaN,0.0032640085244047446,2.350086137571416,2565.0,66.71465612440542,114.39136050112688,0.0,
ID2184 ? ID2186,12,2184,2186,-1.0,NaN,0.0032857467381504513,6.456492340465637,2587.5,72.16965662517447,131.4109620635263,0.0,
ID2190 ? ID2192,13,2190,2192,-1.0,NaN,0.004259141262852697,5.3665179911943985,2925.0,117.26432743153191,113.59129376101407,0.0,
ID2198 ? ID2200,14,2198,2200,-1.0,0.001714813935061674,0.004607195854419272,8.016520786689533,2700.0,144.39386325535662,150.90349718627436,0.0,
ID2196 ? ID2198,14,2196,2198,-1.0,NaN,0.007891224501042097,2.485735717828261,1672.5,147.15773017574628,151.26716388632562,0.0,
ID2198 ? ID2203,14,2198,2203,-1.0,0.0017165746913286027,0.0024757915450404704,4.307877288370419,2700.0,146.21219675561298,151.26716388632562,0.0,
ID2207 ? ID2209,15,2207,2209,-1.0,NaN,0.0032855897473441195,1.6263669249353392,2287.5,103.80865952963492,183.4880335108681,0.0,
ID2209 ? ID2211,15,2209,2211,-1.0,0.0022498084671977022,0.0038593027613850277,3.9943783580335035,3052.5,102.2812593894196,183.1971001508271,0.0,
ID2209 ? ID2215,15,2209,2215,-1.0,0.0019372153479619756,0.007261017177335303,7.515152778542039,3052.5,100.31745920914274,183.3425668308476,0.0,
ID2219 ? ID2221,16,2219,2221,-1.0,NaN,0.003010550513537391,1.8514885658254954,3262.5,129.91992859331611,104.49962625973234,0.0,
ID2290 ? ID2292,17,2290,2292,-1.0,NaN,0.023851191071975017,10.733035982388758,660.0,106.86345981006559,50.13145460206752,0.0,
