LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinment ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,4,3,1,0,0,107,1890.0,30.0,1920.0,1.6783294955815977,147.836773506047,245.36478901300146,0.0,0.00627090486742048,0.012481975406085831,0.0013440826849052483,0.004986656511270358,0.0056789201391935044,-1.0,5.770566780684948,3.377366522499457,0.2908430938186604,8.880050241172475E-4,0.1416071592364191,0.01454441043328608
Track_1,1,1,4,3,1,0,0,99,2025.0,645.0,2670.0,3.662596519662879,128.33952040598376,245.19778898644844,0.0,0.004059705082705992,0.005985785616723743,5.566667551766803E-4,0.005636662876217552,0.0030387381945618736,-1.0,6.667425238806631,3.708002342538517,0.5493269723288909,0.0018086896393396934,0.4455224215780013,0.0062644853509082185
Track_2,2,2,4,3,1,0,0,128,2940.0,630.0,3570.0,12.547248904195499,114.18626815561665,265.5300422192767,0.0,0.00374390745504512,0.0062025565679631285,0.0011982630024690412,0.0038309027947031897,0.002503280780146935,-1.0,18.952555468544823,12.547248904195499,0.6620346752193875,0.004267771736120918,1.1399244739262617,0.0018589785986358207
Track_3,3,3,4,3,1,0,0,120,3510.0,60.0,3570.0,12.537242678676044,48.09600764726522,345.02205485850675,0.0,0.004896579433377318,0.007081020974134967,7.695055476471942E-4,0.006839211778349795,0.0035761951939873513,-1.0,18.072309180059875,12.537242678676044,0.6937266595963864,0.003571864011018816,0.7294610573804567,0.00341959289042227
Track_4,4,4,2,1,0,0,0,159,2400.0,1170.0,3570.0,5.431995156762291,78.32301245335898,302.93804816714965,0.0,0.0022633313153176213,0.0022633313153176213,0.0022633313153176213,0.0022633313153176213,NaN,-1.0,5.431995156762291,5.431995156762291,1.0,0.0022633313153176213,1.0,NaN
Track_5,5,5,5,4,1,0,0,154,2625.0,945.0,3570.0,8.078383548258127,191.89973051205715,245.47333903026092,0.0,0.0032302579748411933,0.00450634992285883,0.0015100965579341599,0.0037556027189994297,0.0012740955917297792,-1.0,13.660416367173724,8.078383548258127,0.5913716925693904,0.003077479446955477,0.9527039236260295,0.002730441548557229
Track_6,6,6,2,1,0,0,0,64,975.0,2595.0,3570.0,1.0020001593180154,198.6465315847985,238.22553787786052,0.0,0.0010276924710954005,0.0010276924710954005,0.0010276924710954005,0.0010276924710954005,NaN,-1.0,1.0020001593180154,1.0020001593180154,1.0,0.0010276924710954005,1.0,NaN
Track_7,7,7,6,5,2,0,0,48,780.0,2790.0,3570.0,1.0562009064322053,208.16553309831974,244.20970549600983,0.0,0.009669956109054523,0.02200418555067046,0.001968114187232805,0.006981394092397644,0.008771763250905677,-1.0,9.39845625350641,4.512092250182155,0.11238025458044283,0.001354103726195135,0.1400320447087874,0.01543560850413601
Track_8,8,8,2,1,0,0,0,49,750.0,210.0,960.0,2.71856347180025,89.42851421913376,207.91503305849028,0.0,0.0036247512957336666,0.0036247512957336666,0.0036247512957336666,0.0036247512957336666,NaN,-1.0,2.71856347180025,2.71856347180025,1.0,0.0036247512957336666,1.0,NaN
Track_9,9,9,4,3,1,0,0,110,2040.0,750.0,2790.0,8.215315055569326,59.368509439593,221.06628514953934,0.0,0.009895537590493445,0.016850795806751074,0.0027886374107620663,0.010047179553967191,0.007032305536044752,-1.0,11.949440741074264,8.215315055569326,0.687506238457714,0.0040271152233182965,0.406962753310857,0.011668772713333518
Track_10,10,10,8,7,3,0,0,141,3225.0,345.0,3570.0,9.773425979425609,167.459276626025,197.56103141220402,0.0,0.006330754421787636,0.011202702348503594,0.003092593084314891,0.004721304830392514,0.0032237800610728055,-1.0,30.402413912359577,11.80868512339626,0.32146874940915104,0.0030305196835428245,0.478698032119699,0.007864321724557503
Track_11,11,11,4,3,1,0,0,148,2595.0,975.0,3570.0,5.185075172977782,159.90252542450153,203.6982823880269,0.0,0.0036481115623553328,0.00695833443970852,0.001270246286980337,0.0027157539603771415,0.002956442918741468,-1.0,11.41371095113903,6.239635917320087,0.45428478039916875,0.0019981021861186056,0.5477086300586075,0.001405634296908185
Track_12,12,12,2,1,0,0,0,111,1680.0,1890.0,3570.0,7.864974359194421,166.49902647334522,206.0780327664072,0.0,0.004681532356663346,0.004681532356663346,0.004681532356663346,0.004681532356663346,NaN,-1.0,7.864974359194421,7.864974359194421,1.0,0.004681532356663346,1.0,NaN
Track_13,13,13,2,1,0,0,0,171,2580.0,30.0,2610.0,5.797090277612431,56.69650901474493,180.52702870379755,0.0,0.002246934216128849,0.002246934216128849,0.002246934216128849,0.002246934216128849,NaN,-1.0,5.797090277612431,5.797090277612431,1.0,0.002246934216128849,1.0,NaN
Track_14,14,14,2,1,0,0,0,110,1665.0,1905.0,3570.0,3.76769233273769,137.19052181329297,272.0430432548439,0.0,0.0022628782779205345,0.0022628782779205345,0.0022628782779205345,0.0022628782779205345,NaN,-1.0,3.76769233273769,3.76769233273769,1.0,0.0022628782779205345,1.0,NaN
Track_15,15,15,4,3,1,0,0,156,3360.0,210.0,3570.0,5.39076499591569,209.6685333372968,303.4807982534469,0.0,0.0022065275939843016,0.0029825624454238495,0.001163184264548286,0.002473836071980769,9.386823786926595E-4,-1.0,14.018818694358904,7.649257519951931,0.38453774982373545,0.001604394344022527,0.727112748735442,0.001334009619358723
Track_16,16,16,4,3,1,0,0,65,1560.0,2010.0,3570.0,9.039623663920016,179.5667785511178,298.26204742366554,0.0,0.005370525546077061,0.006799986151732431,0.004194871048681226,0.005116719437817527,0.0013209728727262952,-1.0,12.039592867519398,9.039623663920016,0.7508246967642282,0.005794630553794883,1.0789689955068944,0.005511566058929462
Track_17,17,17,2,1,0,0,0,91,1380.0,1170.0,2550.0,8.449607251457472,159.40152534484253,315.8805502250075,0.0,0.006122903805403966,0.006122903805403966,0.006122903805403966,0.006122903805403966,NaN,-1.0,8.449607251457472,8.449607251457472,1.0,0.006122903805403966,1.0,NaN
Track_18,18,18,2,1,0,0,0,27,420.0,2040.0,2460.0,2.764342314190654,97.69501553350747,344.85505483195374,0.0,0.006581767414739652,0.006581767414739652,0.006581767414739652,0.006581767414739652,NaN,-1.0,2.764342314190654,2.764342314190654,1.0,0.006581767414739652,1.0,NaN
Track_19,19,19,4,3,1,0,0,119,2370.0,795.0,3165.0,13.897171885523166,12.859002044581324,323.771301479637,0.0,0.0058556574988143165,0.007709494031499662,0.002929825027245681,0.006927653437697604,0.002563823398226418,-1.0,27.601206503823263,13.897171885523166,0.5034987105943415,0.005863785605705977,1.0013880775802386,0.0017754211356494042
Track_20,20,20,2,1,0,0,0,45,690.0,2580.0,3270.0,7.7973097497646435,11.439501818880789,321.0575510481506,0.0,0.011300448912702382,0.011300448912702382,0.011300448912702382,0.011300448912702382,NaN,-1.0,7.7973097497646435,7.7973097497646435,1.0,0.011300448912702382,1.0,NaN
Track_21,21,21,4,3,1,0,0,144,3465.0,105.0,3570.0,5.901980352136981,255.92754069247897,280.4765445957706,0.0,0.0029328324044862984,0.00374344856049118,0.0017368530772873755,0.0033181955756803397,0.0010573480687966585,-1.0,15.708244987735977,5.901980352136981,0.37572500026227507,0.0017033132329399656,0.5807741452714582,0.0017008945079055276
Track_22,22,22,2,1,0,0,0,184,2775.0,795.0,3570.0,9.786258552436164,240.64703826287908,308.6160490699518,0.0,0.003526579658535555,0.003526579658535555,0.003526579658535555,0.003526579658535555,NaN,-1.0,9.786258552436164,9.786258552436164,1.0,0.003526579658535555,1.0,NaN
Track_23,23,23,4,3,1,0,0,155,2895.0,675.0,3570.0,3.5109744971969397,226.994786092171,295.673547012094,0.0,0.0025242193765241503,0.003904397636560808,9.601519543143038E-4,0.002708108538697339,0.0014807116793388116,-1.0,12.886046281624786,9.989338002701873,0.27246328473951786,0.001212771847045575,0.48045421817320877,0.0013425609630725612
Track_24,24,24,4,3,1,0,0,150,3375.0,195.0,3570.0,10.942006903367691,307.655798917272,295.42304697226444,0.0,0.004462809698674731,0.006635190011554488,0.0031985868201883697,0.0035546522642813327,0.0018897414685506444,-1.0,20.528356080580558,10.942006903367691,0.533019149727173,0.003242076119516353,0.7264652401555717,0.001636929529344959
Track_25,25,25,4,3,1,0,0,145,3570.0,0.0,3570.0,5.079107520377106,350.65830575467066,284.3175452064897,0.0,0.002737309653584554,0.004632181933955101,0.0017605000018946037,0.0018192470249039582,0.0016412703989183567,-1.0,16.510534333878315,11.117737508418532,0.30762829461885904,0.001422719193382943,0.5197509136461298,0.0014345171934199968
Track_26,26,26,2,1,0,0,0,139,2100.0,345.0,2445.0,10.370150345955619,343.9365546859122,204.32453248760066,0.0,0.004938166831407438,0.004938166831407438,0.004938166831407438,0.004938166831407438,NaN,-1.0,10.370150345955619,10.370150345955619,1.0,0.004938166831407438,1.0,NaN
Track_27,27,27,2,1,0,0,0,226,3405.0,165.0,3570.0,11.03843647204478,207.33053296555474,180.36002867724454,0.0,0.0032418315630087457,0.0032418315630087457,0.0032418315630087457,0.0032418315630087457,NaN,-1.0,11.03843647204478,11.03843647204478,1.0,0.0032418315630087457,1.0,NaN
Track_28,28,28,4,3,1,0,0,120,2565.0,1005.0,3570.0,5.346609588367348,233.59128714101465,248.99703959052928,0.0,0.01349063957221695,0.02629977234057756,0.00564950745323029,0.008522638922842997,0.011185666400288223,-1.0,20.196304485723193,13.756991465543122,0.2647320747291603,0.002084448182599356,0.15451070139714757,0.013729923449022059
Track_29,29,29,2,1,0,0,0,67,1020.0,2550.0,3570.0,1.0158215040754133,239.56153809028456,263.86004195374665,0.0,9.959034353680522E-4,9.959034353680522E-4,9.959034353680522E-4,9.959034353680522E-4,NaN,-1.0,1.0158215040754133,1.0158215040754133,1.0,9.959034353680522E-4,1.0,NaN
Track_30,30,30,8,7,3,0,0,161,3360.0,210.0,3570.0,5.923206324013229,268.59866770718816,308.2820490168458,0.0,0.006406256080134872,0.011133335103533792,0.003515738525528399,0.006262500995737478,0.0024274385975595085,-1.0,29.877807667823532,8.776641868924626,0.19824768904955967,0.0017628590250039372,0.27517773297735915,0.011147782639139328
Track_31,31,31,4,3,1,0,0,24,585.0,1170.0,1755.0,1.775234632988996,285.9040454587432,307.19654884425125,0.0,0.009579572455224377,0.012559317129729757,0.007992045217055242,0.008187355018888133,0.0025823816959553787,-1.0,9.269941794367362,2.882867434148445,0.1915043990964076,0.003034589116220506,0.3167770931745021,0.008552113334772213
Track_32,32,32,2,1,0,0,0,78,1185.0,1770.0,2955.0,7.089146209622526,280.0590445293881,299.7650476626426,0.0,0.00598240186466036,0.00598240186466036,0.00598240186466036,0.00598240186466036,NaN,-1.0,7.089146209622526,7.089146209622526,1.0,0.00598240186466036,1.0,NaN
Track_33,33,33,2,1,0,0,0,93,1410.0,1065.0,2475.0,12.831863012081602,301.85254799455515,325.39955173852877,0.0,0.0091006120653061,0.0091006120653061,0.0091006120653061,0.0091006120653061,NaN,-1.0,12.831863012081602,12.831863012081602,1.0,0.0091006120653061,1.0,NaN
Track_34,34,34,2,1,0,0,0,70,1065.0,1110.0,2175.0,7.710990008298379,302.35354807421413,321.3915511012566,0.0,0.007240366204975004,0.007240366204975004,0.007240366204975004,0.007240366204975004,NaN,-1.0,7.710990008298379,7.710990008298379,1.0,0.007240366204975004,1.0,NaN
Track_35,35,35,2,1,0,0,0,82,1245.0,180.0,1425.0,4.7499692814566306,374.664559571665,351.03405581441484,0.0,0.003815236370647896,0.003815236370647896,0.003815236370647896,0.003815236370647896,NaN,-1.0,4.7499692814566306,4.7499692814566306,1.0,0.003815236370647896,1.0,NaN
Track_36,36,36,4,3,1,0,0,130,3195.0,375.0,3570.0,15.794530202907556,377.25305998323654,261.52204158200465,0.0,0.005930324212090724,0.008610600942147108,0.0019439646323156903,0.007236407061809372,0.003519999890573515,-1.0,33.53044722552278,17.888501551541747,0.4710503888204939,0.004943514930487498,0.8335994380220693,0.00159877488732305
Track_37,37,37,4,3,1,0,0,93,1965.0,1605.0,3570.0,9.542411328187374,370.48955890783986,258.8917911637948,0.0,0.006568850723087055,0.008476512652613318,0.003958439522300301,0.007271599994347545,0.00233958086126703,-1.0,21.56902056349109,15.271145738290334,0.44241282538064725,0.004856188971087722,0.7392752820550531,0.0022280798961629737
Track_38,38,38,2,1,0,0,0,48,735.0,1530.0,2265.0,8.024694478784713,370.15555885473384,238.14203786458404,0.0,0.010917951671815937,0.010917951671815937,0.010917951671815937,0.010917951671815937,NaN,-1.0,8.024694478784713,8.024694478784713,1.0,0.010917951671815937,1.0,NaN
Track_39,39,39,2,1,0,0,0,120,1815.0,1755.0,3570.0,7.8507776430005025,374.24705950528244,226.78603605897973,0.0,0.004325497323967219,0.004325497323967219,0.004325497323967219,0.004325497323967219,NaN,-1.0,7.8507776430005025,7.8507776430005025,1.0,0.004325497323967219,1.0,NaN
Track_40,40,40,4,3,1,0,0,61,1095.0,2475.0,3570.0,2.858579996874397,315.0873000988807,283.6077950936394,0.0,0.005618717933414114,0.012187555238780843,0.0014313557725329491,0.0032372427889285488,0.005759993458093488,-1.0,5.257756110570326,4.54289187223748,0.5436882078131079,0.0026105753396113217,0.46462117702802214,0.019039955476301777
Track_41,41,41,4,3,1,0,0,149,3570.0,0.0,3570.0,15.698002495982394,250.24953978967682,147.79502349940873,0.0,0.004741918139939798,0.0062010000293231116,0.002530303432621274,0.005494450957875008,0.0019476222959834242,-1.0,29.654765252255853,15.698002495982394,0.5293585149789118,0.004397199578706553,0.927303983101315,0.0013962634015954635
Track_42,42,42,2,1,0,0,0,87,1320.0,1950.0,3270.0,14.738639356410655,263.19204184753465,105.46051676822216,0.0,0.011165635876068678,0.011165635876068678,0.011165635876068678,0.011165635876068678,NaN,-1.0,14.738639356410655,14.738639356410655,1.0,0.011165635876068678,1.0,NaN
Track_43,43,43,2,1,0,0,0,190,2865.0,705.0,3570.0,19.378480446544298,255.92754069247894,96.35901532108343,0.0,0.00676386752060883,0.00676386752060883,0.00676386752060883,0.00676386752060883,NaN,-1.0,19.378480446544298,19.378480446544298,1.0,0.00676386752060883,1.0,NaN
Track_44,44,44,4,3,1,0,0,152,2700.0,870.0,3570.0,13.246797492295457,299.34754759626003,119.40501898539802,0.0,0.005210461844214032,0.009080973039198312,0.002073621776666009,0.004476790716777772,0.0035608212425722045,-1.0,17.031357114229326,13.246797492295457,0.7777887224986931,0.004906221293442762,0.9416096768640357,0.0017422181481583326
Track_45,45,45,2,1,0,0,0,121,1830.0,165.0,1995.0,11.867581673911289,359.3840571420651,171.34202724338235,0.0,0.006485017308148246,0.006485017308148246,0.006485017308148246,0.006485017308148246,NaN,-1.0,11.867581673911289,11.867581673911289,1.0,0.006485017308148246,1.0,NaN
Track_46,46,46,4,3,1,0,0,123,2220.0,1350.0,3570.0,11.69596462464695,233.21553708127038,193.5530307749319,0.0,0.006365009417729256,0.008259308166190355,0.004698079027587749,0.006137641059409666,0.0017914688169716419,-1.0,23.12779030164372,13.244691985250117,0.5057104233522778,0.005268452533624752,0.8277210900819523,0.0016890283083816093
Track_47,47,47,4,3,1,0,0,154,3015.0,435.0,3450.0,25.781905231706478,291.28979631507764,53.648758530152605,0.0,0.008764529188112926,0.01072850085236562,0.005529714395221435,0.010035372316751721,0.0028227870713096264,-1.0,50.96501546140222,26.329925606773894,0.5058745690214126,0.008551212348824703,0.9756613464671281,0.0013831772363233179
Track_48,48,48,4,3,1,0,0,183,2985.0,585.0,3570.0,26.616472404937966,269.57979286318704,90.47226438509003,0.0,0.010489659590434578,0.011231862113512226,0.009510424172465124,0.010726692485326383,8.84859079834023E-4,-1.0,58.381610951044806,30.414643433156478,0.45590506961613114,0.008916741174183573,0.8500505757417205,0.0011382582078223887
Track_49,49,49,6,5,2,0,0,130,3435.0,135.0,3570.0,15.548949092552755,307.8645489504633,14.89083570097621,0.0,0.0052727788009739925,0.008419225321078304,0.002922196926730851,0.004973753679097001,0.0019959568486798414,-1.0,32.601192850676206,15.548949092552755,0.4769441769745012,0.004526622734367615,0.8584890254701094,0.005185273928911989
Track_50,50,50,2,1,0,0,0,9,150.0,2790.0,2940.0,2.39107649774831,354.20705631892196,31.6465050317943,0.0,0.015940509984988735,0.015940509984988735,0.015940509984988735,0.015940509984988735,NaN,-1.0,2.39107649774831,2.39107649774831,1.0,0.015940509984988735,1.0,NaN
