LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID3841,3841,22,-1.0,204.32453248760066,36.21117242424308,0.0,1905.0,127,5.0,1,,122.03437607425178,121.0,67.0,194.0,354998.0,19.89107686689047,-0.004865934910819371,-0.05999825054716982
ID3839,3839,22,-1.0,212.78586716628618,36.43383912631375,0.0,1365.0,91,5.0,1,,123.51942248195253,124.0,60.0,184.0,359318.0,15.766436508023734,0.003195046543799049,0.049902638873400615
ID3845,3845,23,-1.0,205.437865997954,52.911175079543504,0.0,1005.0,67,5.0,1,,122.81746304571953,123.0,63.0,181.0,357276.0,15.744587865968874,0.004913753793832372,0.0762857504405961
ID3847,3847,23,-1.0,207.66453301866076,47.78984093191804,0.0,1365.0,91,5.0,1,,126.28772774149269,126.0,70.0,191.0,367371.0,16.3870206871628,0.00916913845658726,0.1400411642918006
ID3853,3853,24,-1.0,237.94720450027216,151.99785750099267,0.0,2115.0,141,5.0,1,,122.64523891371556,122.0,76.0,179.0,356775.0,16.708252770596108,-0.037807964729095776,-0.5768610204473406
ID3851,3851,24,-1.0,233.93920386300007,167.80719334801043,0.0,1335.0,89,5.0,1,,127.775867995875,127.0,64.0,221.0,371700.0,16.327754047837338,0.003954756441498721,0.06165353551351492
ID3857,3857,25,-1.0,217.684534611841,185.39786281159354,0.0,1710.0,114,5.0,1,,125.12272258508142,125.0,68.0,185.0,363982.0,17.376674788283697,-0.011557524004126955,-0.16838868772346982
ID3859,3859,25,-1.0,218.79786812219433,182.2805289826041,0.0,1905.0,127,5.0,1,,120.45926435201005,121.0,45.0,196.0,350416.0,18.532253964648174,-0.0071283161288663585,-0.09333312039602616
ID3865,3865,26,-1.0,219.68853493047706,196.30853121305645,0.0,1485.0,99,5.0,1,,132.15091096596842,132.0,79.0,204.0,384427.0,17.398346437638242,0.013049101012922844,0.19567812582517308
ID3867,3867,26,-1.0,223.02853546153713,189.40586344886563,0.0,2040.0,136,5.0,1,,143.18906840838798,142.0,70.0,226.0,416537.0,23.12148714814891,0.06489311484248551,0.7547735921910633
