LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EGE_COLOR
ID3039 ? ID3041,5,3039,3041,-1.0,0.0018534469932683145,0.0037556027189994297,6.3657466087040335,2722.5,189.21103008455378,243.40253870100366,0.0,
ID3037 ? ID3044,5,3037,3044,-1.0,0.0013512226467052874,0.0015100965579341599,3.510974497196922,2407.5,194.0540308545909,246.65903921878723,0.0,
ID3037 ? ID3039,5,3037,3039,-1.0,0.004986655005698084,0.00450634992285883,2.8390004514010627,1560.0,190.88103035008385,246.57553920551072,0.0,
ID3047 ? ID3049,6,3047,3049,-1.0,NaN,0.0010276924710954005,1.0020001593180154,3082.5,198.6465315847985,238.22553787786052,0.0,
ID3052 ? ID3054,7,3052,3054,-1.0,NaN,0.015301305532421348,0.6885587489589606,2812.5,207.99853307176676,245.8240390860222,0.0,
ID3054 ? ID3064,7,3054,3064,-1.0,0.004274275719169786,0.00209478118255035,1.5396641691745072,3202.5,208.16553309831977,246.32503916568123,0.0,
ID3054 ? ID3056,7,3054,3056,-1.0,0.005108280737544379,0.006981394092397644,4.293557366824551,3142.5,208.16553309831977,243.65303874083315,0.0,
ID3056 ? ID3061,7,3056,3061,-1.0,0.02617993877991494,0.02200418555067046,2.640502266080455,3510.0,207.91503305849025,242.65103858151514,0.0,
ID3056 ? ID3058,7,3056,3058,-1.0,0.02617993877991494,0.001968114187232805,0.23617370246793662,3510.0,208.58303316470227,241.4820383956441,0.0,
ID3069 ? ID3071,8,3069,3071,-1.0,NaN,0.0036247512957336666,2.71856347180025,585.0,89.42851421913376,207.91503305849028,0.0,
ID3074 ? ID3076,9,3074,3076,-1.0,NaN,0.0027886374107620663,4.64308128891884,1582.5,62.04050986444107,222.27703534204863,0.0,
ID3076 ? ID3078,9,3076,3078,-1.0,0.014959965017094254,0.016850795806751074,3.5386671194177257,2520.0,58.53350930682798,220.27303502341258,0.0,
ID3076 ? ID3081,9,3076,3081,-1.0,0.008377580409572781,0.010047179553967191,3.7676923327376968,2602.5,58.366509280274975,220.44003504996556,0.0,
ID3089 ? ID3091,10,3089,3091,-1.0,0.010471975511965976,0.006726229994771565,2.0178689984314695,3420.0,165.3300262874742,200.5670318901581,0.0,
ID3097 ? ID3102,10,3097,3102,-1.0,0.011635528346628864,0.010294201396683854,2.7794343771046406,3435.0,166.41552646006872,194.5550309342499,0.0,
ID3087 ? ID3097,10,3087,3097,-1.0,0.0014749261284459122,0.004329989631825798,9.222877915788949,2235.0,169.1710268981933,197.728031438757,0.0,
ID3097 ? ID3099,10,3097,3099,-1.0,0.011635528346628864,0.003092593084314891,0.8350001327650205,3435.0,164.9125262210917,195.05603101390892,0.0,
ID3087 ? ID3089,10,3087,3089,-1.0,0.0014959965017094254,0.003948259666021237,8.291345298644599,2220.0,169.0040268716403,200.81753192998758,0.0,
ID3089 ? ID3094,10,3089,3094,-1.0,0.010471975511965976,0.011202702348503594,3.360810704551078,3420.0,164.16102610160317,199.98253179722258,0.0,
ID3085 ? ID3087,10,3085,3087,-1.0,NaN,0.004721304830392514,3.895076485073824,757.5,174.0975276815069,198.47953155824553,0.0,
ID3107 ? ID3112,11,3107,3112,-1.0,0.001405634296908185,0.001270246286980337,2.839000451401053,2452.5,161.07152561037256,202.2370321556881,0.0,
ID3105 ? ID3107,11,3105,3107,-1.0,NaN,0.00695833443970852,2.505000398295067,1155.0,161.73952571658458,204.74203255398317,0.0,
ID3107 ? ID3109,11,3107,3109,-1.0,0.001405634296908185,0.0027157539603771415,6.069710101442912,2452.5,158.7335252386305,203.90703242121816,0.0,
ID3115 ? ID3117,12,3115,3117,-1.0,NaN,0.004681532356663346,7.864974359194421,2730.0,166.49902647334522,206.0780327664072,0.0,
ID3121 ? ID3123,13,3121,3123,-1.0,NaN,0.002246934216128849,5.797090277612431,1320.0,56.69650901474493,180.52702870379755,0.0,
ID3127 ? ID3129,14,3127,3129,-1.0,NaN,0.0022628782779205345,3.76769233273769,2737.5,137.19052181329297,272.0430432548439,0.0,
ID3133 ? ID3135,15,3133,3135,-1.0,NaN,0.001163184264548286,1.1690001858710275,712.5,212.50753378869788,303.94004832646766,0.0,
ID3135 ? ID3140,15,3135,3140,-1.0,0.001334009619358723,0.0029825624454238495,7.023934558973165,2392.5,209.4180332974673,301.6855479680021,0.0,
ID3135 ? ID3137,15,3135,3137,-1.0,0.001334009619358723,0.002473836071980769,5.8258839495147114,2392.5,209.9190333771263,304.6915484459562,0.0,
ID3143 ? ID3145,16,3143,3145,-1.0,NaN,0.006799986151732431,6.731986290215107,2505.0,181.6125288763921,299.43104760953656,0.0,
ID3145 ? ID3150,16,3145,3150,-1.0,0.005511566058929462,0.005116719437817527,2.91653007955599,3285.0,178.606528398438,297.5940473174535,0.0,
ID3145 ? ID3147,16,3145,3147,-1.0,0.005511566058929462,0.004194871048681226,2.391076497748299,3285.0,177.18702817273748,298.512547463495,0.0,
ID3154 ? ID3156,17,3154,3156,-1.0,NaN,0.006122903805403966,8.449607251457472,1860.0,159.40152534484253,315.8805502250075,0.0,
ID3163 ? ID3165,18,3163,3165,-1.0,NaN,0.006581767414739652,2.764342314190654,2250.0,97.69501553350747,344.85505483195374,0.0,
ID3168 ? ID3170,19,3168,3170,-1.0,NaN,0.002929825027245681,1.670000265530038,1080.0,16.783502668576922,328.90655229614185,0.0,
ID3170 ? ID3175,19,3170,3175,-1.0,0.0018055130193044787,0.006927653437697604,12.05411698159383,2235.0,13.360002124240339,323.9800515128282,0.0,
ID3170 ? ID3172,19,3170,3172,-1.0,0.0017453292519943296,0.007709494031499662,13.877089256699392,2265.0,13.026002071134329,323.0615513667867,0.0,
ID3180 ? ID3182,20,3180,3182,-1.0,NaN,0.011300448912702382,7.7973097497646435,2925.0,11.439501818880789,321.0575510481506,0.0,
ID3238 ? ID3240,21,3238,3240,-1.0,NaN,0.0017368530772873755,2.2405404697007145,750.0,254.42454045350195,282.81454496751263,0.0,
ID3240 ? ID3246,21,3240,3246,-1.0,0.001444410415443583,0.00374344856049118,8.142000619068316,2482.5,255.67704065264945,280.1425445426646,0.0,
ID3240 ? ID3242,21,3240,3242,-1.0,0.0019573786003674724,0.0033181955756803397,5.325703898966945,2197.5,255.67704065264945,281.8125448081946,0.0,
ID3249 ? ID3251,22,3249,3251,-1.0,NaN,0.003526579658535555,9.786258552436164,2182.5,240.64703826287908,308.6160490699518,0.0,
ID3257 ? ID3262,23,3257,3262,-1.0,0.0013425609630725612,0.003904397636560808,9.136290469552291,2400.0,225.8675359129382,294.0870467598404,0.0,
ID3255 ? ID3257,23,3255,3257,-1.0,NaN,0.002708108538697339,1.5030002389770232,952.5,228.95703640416878,298.01154738383605,0.0,
ID3257 ? ID3259,23,3257,3259,-1.0,0.0013425609630725612,9.601519543143038E-4,2.246755573095471,2400.0,227.37053615191525,297.2600472643475,0.0,
ID3266 ? ID3268,24,3266,3268,-1.0,NaN,0.006635190011554488,7.365060912825482,750.0,311.70554956118235,295.0890469191585,0.0,
ID3268 ? ID3273,24,3268,3273,-1.0,0.001387016624101454,0.0031985868201883697,7.244799147726657,2437.5,306.4450487247627,296.59204715813553,0.0,
ID3268 ? ID3270,24,3268,3270,-1.0,0.0018868424345884643,0.0035546522642813327,5.918496020028419,2137.5,306.8625487911453,297.343547277624,0.0,
ID3278 ? ID3283,25,3278,3283,-1.0,0.0014345171934199968,0.004632181933955101,10.144478435361671,2475.0,351.8690559471799,282.8980449807891,0.0,
ID3278 ? ID3280,25,3278,3280,-1.0,0.0014345171934199968,0.0017605000018946037,3.8554950041491822,2475.0,350.7000557613089,285.8205454454667,0.0,
ID3276 ? ID3278,25,3276,3278,-1.0,NaN,0.0018192470249039582,2.510560894367462,690.0,348.86305546922586,287.5740457242732,0.0,
ID3287 ? ID3289,26,3287,3289,-1.0,NaN,0.004938166831407438,10.370150345955619,1395.0,343.9365546859122,204.32453248760066,0.0,
ID3293 ? ID3295,27,3293,3295,-1.0,NaN,0.0032418315630087457,11.03843647204478,1867.5,207.33053296555474,180.36002867724454,0.0,
ID3300 ? ID3302,28,3300,3302,-1.0,0.023271056693257727,0.02629977234057756,3.550469265977971,2887.5,230.37653662986932,245.23953899308668,0.0,
ID3298 ? ID3300,28,3298,3300,-1.0,NaN,0.00564950745323029,10.253856027612976,1912.5,234.13403722731192,251.00103990916534,0.0,
ID3300 ? ID3305,28,3300,3305,-1.0,0.0041887902047863905,0.008522638922842997,6.391979192132248,3195.0,234.2175372405884,248.32903948431726,0.0,
ID3309 ? ID3311,29,3309,3311,-1.0,NaN,9.959034353680522E-4,1.0158215040754133,3060.0,239.56153809028456,263.86004195374665,0.0,
ID3315 ? ID3317,30,3315,3317,-1.0,NaN,0.005595485695439154,4.280546557010953,592.5,271.70904320173787,313.5425498532654,0.0,
ID3317 ? ID3319,30,3317,3319,-1.0,0.0012928364829587625,0.004622953854105836,11.233777865477183,2190.0,270.45654300259037,309.9520492823758,0.0,
ID3319 ? ID3324,30,3319,3324,-1.0,0.019039955476301777,0.011133335103533792,1.8370002920830757,3487.5,269.0370427768898,304.3575483928502,0.0,
ID3319 ? ID3321,30,3319,3321,-1.0,0.019039955476301777,0.007298511015038992,1.2042543174814337,3487.5,270.2895429760373,303.8565483131912,0.0,
ID3317 ? ID3327,30,3317,3327,-1.0,0.001334009619358723,0.003515738525528399,8.27956422761938,2152.5,268.2020426441248,312.4570496806709,0.0,
ID3327 ? ID3329,30,3327,3329,-1.0,0.01308996938995747,0.006262500995737478,1.5030002389769948,3450.0,266.1980423254887,309.3675491894403,0.0,
ID3327 ? ID3332,30,3327,3332,-1.0,0.01308996938995747,0.006415267371560447,1.5396641691745072,3450.0,264.8620421130647,308.8665491097813,0.0,
ID3338 ? ID3343,31,3338,3343,-1.0,0.008377580409572781,0.008187355018888133,3.0702581320830498,1567.5,286.7390455915082,306.94604880442176,0.0,
ID3336 ? ID3338,31,3336,3338,-1.0,NaN,0.007992045217055242,1.6783294955816006,1275.0,287.32354568444373,307.61404891063376,0.0,
ID3338 ? ID3340,31,3338,3340,-1.0,0.008726646259971648,0.012559317129729757,4.521354166702713,1560.0,285.9040454587432,307.36354887080427,0.0,
ID3347 ? ID3349,32,3347,3349,-1.0,NaN,0.00598240186466036,7.089146209622526,2362.5,280.0590445293881,299.7650476626426,0.0,
ID3353 ? ID3355,33,3353,3355,-1.0,NaN,0.0091006120653061,12.831863012081602,1770.0,301.85254799455515,325.39955173852877,0.0,
ID3359 ? ID3361,34,3359,3361,-1.0,NaN,0.007240366204975004,7.710990008298379,1642.5,302.35354807421413,321.3915511012566,0.0,
ID3365 ? ID3367,35,3365,3367,-1.0,NaN,0.003815236370647896,4.7499692814566306,802.5,374.664559571665,351.03405581441484,0.0,
ID3373 ? ID3375,36,3373,3375,-1.0,0.00159877488732305,0.008610600942147108,16.919830851319066,2587.5,376.668559890301,260.5200414226866,0.0,
ID3371 ? ID3373,36,3371,3373,-1.0,NaN,0.0019439646323156903,2.391076497748299,990.0,376.25105982391847,269.4545428432723,0.0,
ID3373 ? ID3378,36,3373,3378,-1.0,0.00159877488732305,0.007236407061809372,14.219539876455416,2587.5,378.92306024876655,262.0230416616636,0.0,
ID3388 ? ID3390,37,3388,3390,-1.0,0.0022280798961629737,0.008476512652613318,11.951882840184778,2865.0,371.7420591069874,256.1780407323085,0.0,
ID3386 ? ID3388,37,3386,3388,-1.0,NaN,0.007271599994347545,4.0357379968628875,1882.5,370.99055898749884,263.77654194047017,0.0,
ID3388 ? ID3393,37,3388,3393,-1.0,0.0022280798961629737,0.003958439522300301,5.581399726443425,2865.0,368.4020585759273,259.76854130319805,0.0,
ID3396 ? ID3398,38,3396,3398,-1.0,NaN,0.010917951671815937,8.024694478784713,1897.5,370.15555885473384,238.14203786458404,0.0,
ID3401 ? ID3403,39,3401,3403,-1.0,NaN,0.004325497323967219,7.8507776430005025,2662.5,374.24705950528244,226.78603605897973,0.0,
ID3408 ? ID3413,40,3408,3413,-1.0,0.019039955476301777,0.012187555238780843,2.010946614398839,3487.5,315.463050158625,282.48054491440666,0.0,
ID3406 ? ID3408,40,3406,3408,-1.0,NaN,0.0032372427889285488,3.01063579370355,2940.0,314.795050052413,284.6515452595957,0.0,
ID3408 ? ID3410,40,3408,3410,-1.0,0.019039955476301777,0.0014313557725329491,0.23617370246793662,3487.5,314.6280500258599,283.23204503389513,0.0,
ID3448 ? ID3453,41,3448,3453,-1.0,0.0013962634015954635,0.005494450957875008,12.362514655218769,2445.0,253.25554026763092,146.0415232206022,0.0,
ID3448 ? ID3450,41,3448,3450,-1.0,0.0013962634015954635,0.0062010000293231116,13.952250065977001,2445.0,246.24153915240473,150.8845239906393,0.0,
ID3446 ? ID3448,41,3446,3448,-1.0,NaN,0.002530303432621274,3.340000531060082,660.0,254.09054040039592,150.8845239906393,0.0,
ID3457 ? ID3459,42,3457,3459,-1.0,NaN,0.011165635876068678,14.738639356410655,2610.0,263.19204184753465,105.46051676822216,0.0,
ID3463 ? ID3465,43,3463,3465,-1.0,NaN,0.00676386752060883,19.378480446544298,2137.5,255.92754069247894,96.35901532108343,0.0,
ID3469 ? ID3471,44,3469,3471,-1.0,NaN,0.009080973039198312,3.6777940808753162,1072.5,302.68754812732016,120.74101919782206,0.0,
ID3471 ? ID3473,44,3471,3473,-1.0,0.0021155506084779754,0.002073621776666009,3.0793283383490233,2017.5,299.68154764936605,121.65951934386356,0.0,
ID3471 ? ID3476,44,3471,3476,-1.0,0.00136888568783869,0.004476790716777772,10.274234695004987,2422.5,297.17654725107104,117.06701861365596,0.0,
ID3480 ? ID3482,45,3480,3482,-1.0,NaN,0.006485017308148246,11.867581673911289,1080.0,359.3840571420651,171.34202724338235,0.0,
ID3488 ? ID3490,46,3488,3490,-1.0,0.0016890283083816093,0.004698079027587749,8.738426991313213,2640.0,230.79403669625185,194.38803090769693,0.0,
ID3486 ? ID3488,46,3486,3488,-1.0,NaN,0.008259308166190355,2.973350939828528,1530.0,235.05253737335343,198.396031544969,0.0,
ID3488 ? ID3493,46,3488,3493,-1.0,0.0016890283083816093,0.006137641059409666,11.416012370501978,2640.0,234.46803728041792,191.79953049612533,0.0,
ID3503 ? ID3505,47,3503,3505,-1.0,0.0013512226467052874,0.010035372316751721,23.33224063644775,2287.5,290.9975462686099,54.35850864300288,0.0,
ID3501 ? ID3503,47,3501,3503,-1.0,NaN,0.005529714395221435,3.8155029327027905,780.0,303.10504819370266,49.93300793934826,0.0,
ID3503 ? ID3508,47,3503,3508,-1.0,0.0014151318259413483,0.01072850085236562,23.817271892251675,2235.0,290.8305462420568,54.69250869610888,0.0,
ID3514 ? ID3516,48,3514,3516,-1.0,0.0011382582078223887,0.009510424172465124,26.24877071600374,2190.0,270.0390429362078,89.59551424568676,0.0,
ID3514 ? ID3519,48,3514,3519,-1.0,0.0011382582078223887,0.010726692485326383,29.605671259500816,2190.0,269.2875428167193,92.60151472364083,0.0,
ID3512 ? ID3514,48,3512,3514,-1.0,NaN,0.011231862113512226,2.527168975540251,697.5,282.6475449409596,85.33701356858515,0.0,
ID3525 ? ID3527,49,3525,3527,-1.0,0.00159877488732305,0.004973753679097001,9.773425979425607,2332.5,313.29204981343594,15.614502482705895,0.0,
ID3530 ? ID3535,49,3530,3535,-1.0,0.008726646259971648,0.00463888962647232,1.6700002655300352,3390.0,302.35354807421413,15.614502482705895,0.0,
ID3523 ? ID3525,49,3523,3525,-1.0,NaN,0.002922196926730851,3.550469265977984,742.5,316.2145502781135,11.606501845433794,0.0,
ID3525 ? ID3530,49,3525,3530,-1.0,0.0016890283083816093,0.008419225321078304,15.659759097205646,2280.0,309.61804922926984,13.944502217175852,0.0,
ID3530 ? ID3532,49,3530,3532,-1.0,0.008726646259971648,0.005409828451491487,1.9475382425369352,3390.0,301.3515479148961,15.7815025092589,0.0,
ID3539 ? ID3541,50,3539,3541,-1.0,NaN,0.015940509984988735,2.39107649774831,2865.0,354.20705631892196,31.6465050317943,0.0,
