LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2325,2325,20,-1.0,192.77971780060537,99.41449542708534,0.0,3555.0,237,5.0,1,,156.8447333431828,157.0,99.0,217.0,1061682.0,19.220744766142698,1.8246978893871234E-4,0.0029774292837901947
ID2328,2328,20,-1.0,192.77971780060537,101.27864592851694,0.0,3555.0,237,5.0,1,,155.08598020387169,154.0,99.0,230.0,1049777.0,20.48508928240262,-0.003955399780872981,-0.06012793287301575
ID2331,2331,20,-1.0,193.47877423864222,91.95789342135893,0.0,3480.0,232,5.0,1,,160.67144334465706,161.0,108.0,219.0,1087585.0,14.27775225710084,0.02885628404544329,0.6312400398179522
ID2333,2333,20,-1.0,193.47877423864222,91.25883698332207,0.0,3555.0,237,5.0,1,,160.27404343329553,161.0,106.0,222.0,1084895.0,14.340746523447365,0.028613819735018496,0.6217916870625664
ID2319,2319,20,-1.0,195.10990592739486,99.76402364610375,0.0,225.0,15,5.0,1,,159.20948441424144,159.0,102.0,218.0,1077689.0,20.074627873618873,0.017152953798454978,0.2674878631562048
ID2352,2352,21,-1.0,142.4476542619521,96.96779789395636,0.0,1725.0,115,5.0,1,,156.2409513960709,156.0,107.0,204.0,1057595.0,12.407732805540157,0.014797695315284576,0.36723752062432324
ID2354,2354,21,-1.0,141.86510723025475,96.85128848761688,0.0,3555.0,237,5.0,1,,154.2307578667453,154.0,106.0,216.0,1043988.0,16.342158005659343,0.007151153759713791,0.13402105878672893
ID2340,2340,21,-1.0,143.4962389190074,95.45317561154319,0.0,45.0,3,5.0,1,,160.4678682227785,161.0,99.0,211.0,1086207.0,14.553019463096668,0.03511296350251985,0.7480742504640531
ID2357,2357,21,-1.0,138.95237207176788,97.43383551931424,0.0,3555.0,237,5.0,1,,153.34007977544766,156.0,46.0,236.0,1037959.0,21.771117354884783,0.002057525790853482,0.028923949551065593
ID2342,2342,21,-1.0,143.84576713802582,95.10364739252475,0.0,825.0,55,5.0,1,,158.55680307282998,159.0,112.0,208.0,1073271.0,13.372506778173102,0.02377909153426013,0.55079634859987
ID2344,2344,21,-1.0,143.0302012936495,94.8706285798458,0.0,1830.0,122,5.0,1,,156.28852119958492,157.0,98.0,209.0,1057917.0,14.76750232823293,0.013998388452616767,0.2922071279802647
ID2346,2346,21,-1.0,141.98161663659423,94.52110036082738,0.0,3555.0,237,5.0,1,,156.40212734525016,156.0,110.0,216.0,1058686.0,15.343348801605527,0.017660072961298793,0.35378731023093485
ID2349,2349,21,-1.0,142.79718248097055,92.65694985939578,0.0,3555.0,237,5.0,1,,156.80898212439118,156.0,98.0,222.0,1061440.0,17.375783457202775,0.015995783655744823,0.284164716039604
ID2360,2360,22,-1.0,166.68161078056292,91.60836520234051,0.0,495.0,33,5.0,1,,151.32117003988785,151.0,94.0,211.0,1024293.0,16.86049427474535,-0.009186980592155449,-0.16643339741497754
ID2362,2362,22,-1.0,167.14764840592082,91.72487460867998,0.0,1215.0,81,5.0,1,,149.64160141823032,150.0,90.0,220.0,1012924.0,18.331360810393914,-0.020319262301499243,-0.3386187520918905
ID2364,2364,22,-1.0,168.07972365663665,89.04515826287205,0.0,3555.0,237,5.0,1,,162.1842221893939,158.0,91.0,234.0,1097825.0,30.40604661322575,0.0380090060974882,0.3906285960882785
ID2367,2367,22,-1.0,165.9825543425261,87.29751716777993,0.0,3555.0,237,5.0,1,,162.90146254986047,158.0,91.0,234.0,1102680.0,28.536130916080587,0.0369433816953504,0.40676304836608584
ID2378,2378,23,-1.0,155.2636889592944,103.37581524262748,0.0,3555.0,237,5.0,1,,151.66967055695176,150.0,101.0,236.0,1026652.0,19.831811221188232,-0.00594260713525193,-0.09143909517580415
ID2371,2371,23,-1.0,156.42878302268912,104.07487168066434,0.0,1020.0,68,5.0,1,,153.6012704978587,153.0,105.0,214.0,1039727.0,16.448100684154845,-8.337985846026103E-4,-0.015585920854456385
ID2373,2373,23,-1.0,156.5452924290286,102.67675880459063,0.0,3060.0,204,5.0,1,,154.46890234894497,154.0,91.0,235.0,1045600.0,23.991852759004683,0.004839331405755276,0.06201489421072192
ID2375,2375,23,-1.0,157.24434886706544,101.97770236655379,0.0,3555.0,237,5.0,1,,150.22366671591107,149.0,98.0,229.0,1016864.0,18.407078344604844,-0.016291815709420017,-0.2703253022161768
ID2384,2384,24,-1.0,182.99292766808946,121.08524500622771,0.0,1410.0,94,5.0,1,,154.62741911656173,154.0,111.0,205.0,1046673.0,13.059626119050385,-0.0029993954363688644,-0.07124002508191292
ID2386,2386,24,-1.0,182.75990885541052,121.5512826315856,0.0,2595.0,173,5.0,1,,156.18806322942967,156.0,81.0,226.0,1057237.0,19.7730608532578,0.006541722866414878,0.10267490086110245
ID2388,2388,24,-1.0,182.17736182371314,119.10458509845662,0.0,3555.0,237,5.0,1,,156.69005761560058,157.0,101.0,223.0,1060635.0,17.28172614759007,0.00976098455983222,0.17529089423218056
ID2391,2391,24,-1.0,182.06085241737367,118.05600044140135,0.0,3555.0,237,5.0,1,,157.02777367410252,157.0,101.0,223.0,1062921.0,17.267840239104483,0.012362875828284586,0.22210162878801276
ID2394,2394,24,-1.0,178.5655702271894,123.76496135203563,0.0,2940.0,196,5.0,1,,151.5381888018915,152.0,90.0,219.0,1025762.0,17.6770358728774,-0.015911185079401056,-0.2772112661318943
ID2396,2396,24,-1.0,177.86651378915255,121.66779203792507,0.0,3555.0,237,5.0,1,,152.56463288521323,153.0,101.0,219.0,1032710.0,16.290887699324983,-0.009040602411857362,-0.1708758247539954
ID2382,2382,24,-1.0,183.10943707442894,121.08524500622771,0.0,405.0,27,5.0,1,,154.31112424287392,154.0,109.0,203.0,1044532.0,12.083185205404806,-0.005873966091956908,-0.15091617412405198
ID2399,2399,24,-1.0,179.0316078525473,120.73571678720928,0.0,3555.0,237,5.0,1,,154.6837051263125,155.0,101.0,223.0,1047054.0,17.5344469007146,0.0016760482088893978,0.02952172345622031
ID2409,2409,25,-1.0,190.79905789283427,120.96873559988823,0.0,3555.0,237,5.0,1,,159.24139459299832,157.0,97.0,231.0,1077905.0,19.73299744402119,0.020073321786527126,0.3176001987428715
ID2402,2402,25,-1.0,193.24575542596327,120.73571678720928,0.0,780.0,52,5.0,1,,151.76717388093135,152.0,87.0,196.0,1027312.0,13.912812489382047,-0.01516460142493287,-0.3359388727066051
ID2404,2404,25,-1.0,192.89622720694484,121.31826381890666,0.0,1710.0,114,5.0,1,,153.83941498005765,154.0,98.0,218.0,1041339.0,15.470709589842818,-0.006079461212878305,-0.12164683344893575
ID2406,2406,25,-1.0,191.49811433087112,120.03666034917241,0.0,3555.0,237,5.0,1,,159.2347466390913,158.0,97.0,231.0,1077860.0,20.658464640117977,0.0198298427414616,0.299751489254097
ID2412,2412,26,-1.0,195.3429247400738,121.20175441256718,0.0,960.0,64,5.0,1,,151.76613975476744,152.0,88.0,200.0,1027305.0,13.950990707848154,-0.016568161605495055,-0.3665471875777852
ID2414,2414,26,-1.0,194.52735889569752,121.43477322524612,0.0,2790.0,186,5.0,1,,155.1103560348647,155.0,97.0,210.0,1049942.0,16.3520055560044,0.0030113183269186105,0.05695745790423469
ID2480,2480,27,-1.0,214.031534143281,115.96611296518701,0.0,0.0,0,5.0,1,,151.89909883291583,150.0,104.0,216.0,1028205.0,17.736739146724055,-0.00655720033380793,-0.11305427779059538
ID2482,2482,27,-1.0,213.91502473694152,116.08262237152648,0.0,840.0,56,5.0,1,,152.88565519279248,152.0,103.0,215.0,1034883.0,14.26712140273767,0.0016422456746765473,0.03513871463796719
ID2484,2484,27,-1.0,212.40040245452835,117.94677287295809,0.0,3555.0,237,5.0,1,,156.79997045353937,153.0,89.0,232.0,1061379.0,26.599025360289772,0.014494032813498215,0.16844184585588295
ID2487,2487,27,-1.0,214.26455295595994,118.52931990465547,0.0,2775.0,185,5.0,1,,154.6399763628316,153.0,93.0,237.0,1046758.0,22.318097184526717,0.007612741777206863,0.10469888436868319
