LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID2073 ? ID2076,6,2073,2076,-1.0,0.012796986967723118,0.01997415815927104,1.7976742343343934,1785.0,66.39917337298317,84.42050852647137,0.0,
ID2087 ? ID2090,7,2087,2090,-1.0,0.0013219774215558323,0.0027402920837279695,4.069333744336035,1687.5,90.74250916499342,78.6071746059913,0.0,
ID2087 ? ID2094,7,2087,2094,-1.0,0.0011771606074403552,0.0019761535399705683,2.9642303099558522,1695.0,90.45184246896943,78.0258412139433,0.0,
ID2084 ? ID2087,7,2084,2087,-1.0,NaN,0.004826714211902511,4.561244930247873,472.5,92.84984271116744,77.44450782189529,0.0,
ID2098 ? ID2101,8,2098,2101,-1.0,NaN,0.002045281429502048,3.5894689087760945,1942.5,134.2698468945879,97.13717647752149,0.0,
ID2105 ? ID2108,9,2105,2108,-1.0,NaN,0.002494758132338381,5.725469913716584,1177.5,135.06918030865387,118.8645120053157,0.0,
ID2108 ? ID2115,9,2108,2115,-1.0,1.5116694358390328E-4,0.011291896681710921,13.889032918504434,2940.0,125.69517936187977,121.62584561754373,0.0,
ID2108 ? ID2111,9,2108,2111,-1.0,0.03205640045494965,0.03101958277209706,2.7917624494887354,2370.0,133.54318015452785,119.15517870133971,0.0,
ID2119 ? ID2122,10,2119,2122,-1.0,NaN,0.004559572883417188,3.9668284085729537,435.0,154.47118226825606,104.18584385610356,0.0,
ID2122 ? ID2125,10,2122,2125,-1.0,1.8361631187089196E-4,0.003171912028001522,8.516583795184086,2212.5,149.093848391812,107.01984414233759,0.0,
ID2122 ? ID2129,10,2122,2129,-1.0,1.377853248056385E-4,0.0031756045927303295,8.526498331480935,2212.5,148.803181695788,106.58384409830158,0.0,
ID2134 ? ID2137,11,2134,2137,-1.0,NaN,0.002834850363424092,2.5088425716303213,442.5,114.94051160899167,131.58117995636584,0.0,
ID2137 ? ID2140,11,2137,2140,-1.0,6.369746420780972E-4,0.003650595739386191,9.74709062416113,2220.0,113.48717812887165,126.9305128199818,0.0,
ID2137 ? ID2145,11,2137,2145,-1.0,7.136260857533166E-4,0.0034183967757673932,9.12711939129894,2220.0,114.43184489094966,127.2938461900118,0.0,
ID2152 ? ID2159,12,2152,2159,-1.0,0.003994936887250819,0.007497256669386298,2.0242593007343004,2100.0,96.19250971544349,69.81450705126522,0.0,
ID2149 ? ID2152,12,2149,2152,-1.0,NaN,0.0028318465006110347,5.564578373700683,982.5,99.24451002369551,68.3611735711452,0.0,
ID2152 ? ID2155,12,2152,2155,-1.0,0.013727180911731236,0.010715493862911414,1.7680564873803832,2047.5,98.00917656559352,70.32317376930722,0.0,
ID2166 ? ID2169,13,2166,2169,-1.0,0.0018678651452809674,0.0017251253935543294,2.0960273531685103,2242.5,177.6518512761703,88.92584231484341,0.0,
ID2163 ? ID2166,13,2163,2166,-1.0,NaN,0.003219692818748945,5.264197758654525,817.5,179.68651814833834,89.50717570689142,0.0,
ID2166 ? ID2173,13,2166,2173,-1.0,0.0012738284454309036,0.0016515153183181968,2.1800002201800197,2295.0,177.0705178841223,88.7078422928254,0.0,
ID2279 ? ID2282,14,2279,2282,-1.0,NaN,0.003946367945942409,11.247148645935866,2130.0,107.8918442304096,162.90051645295216,0.0,
ID2286 ? ID2289,15,2286,2289,-1.0,NaN,0.0042388880254290535,11.635747629802752,2182.5,125.54984601386778,165.5165167171682,0.0,
ID2293 ? ID2296,16,2293,2296,-1.0,NaN,0.004941660826759127,10.229237911391392,2520.0,122.35251235760376,155.9245157483761,0.0,
ID2342 ? ID2345,17,2342,2345,-1.0,NaN,0.0014622277564298603,1.2502047317475307,427.5,62.51150631366214,39.54883732776591,0.0,
ID2345 ? ID2348,17,2345,2348,-1.0,4.507909293221564E-4,0.001410169425256331,3.1305761240690546,1965.0,60.54950611550012,39.330837305747906,0.0,
ID2345 ? ID2352,17,2345,2352,-1.0,1.331991989759722E-4,0.0013916194496867871,3.1102694700499693,1972.5,61.05817283354213,41.14750415589792,0.0,
ID2360 ? ID2367,18,2360,2367,-1.0,0.0018864537185155831,0.003355823402720424,2.365855498917899,1312.5,61.85750624760813,48.704838252521995,0.0,
ID2357 ? ID2360,18,2357,2360,-1.0,NaN,0.0029943247902406932,1.572020514876364,697.5,63.383506401734145,48.34150488249199,0.0,
ID2360 ? ID2363,18,2360,2363,-1.0,0.0023937687332610588,0.0021685484033085707,1.4962983982829139,1305.0,62.36617296565014,48.55950490450999,0.0,
ID2371 ? ID2374,19,2371,2374,-1.0,NaN,0.003449246304816855,1.2417286697340677,180.0,96.15617637844048,61.639506225590125,0.0,
ID2374 ? ID2377,19,2374,2377,-1.0,5.031192571751057E-5,0.0034126699126640785,8.190407790393788,1560.0,91.94150928609244,63.74683977176415,0.0,
ID2374 ? ID2382,19,2374,2382,-1.0,3.325653887877858E-5,0.0025493195317868246,7.227320872615648,1777.5,92.08684263410444,62.80217300968614,0.0,
ID2389 ? ID2396,20,2389,2396,-1.0,6.288420293255989E-4,0.005335500437277987,13.845623634736377,2257.5,50.95750514670802,82.34950831730035,0.0,
ID2389 ? ID2392,20,2389,2392,-1.0,5.999729199183209E-4,0.004225698508317453,10.965687629083792,2257.5,51.82950523478003,81.11417485919833,0.0,
ID2386 ? ID2389,20,2386,2389,-1.0,NaN,0.007576998374227529,1.2502047317475422,877.5,56.69817239318208,78.4981745949823,0.0,
ID2400 ? ID2403,21,2400,2403,-1.0,NaN,0.0011835504152484136,3.5151447332877885,1485.0,40.202837393819905,60.18617274547011,0.0,
ID2410 ? ID2413,22,2410,2413,-1.0,4.568253216909933E-4,0.004917412576516627,10.474088787980417,2490.0,55.97150565312208,64.25550648980615,0.0,
ID2410 ? ID2417,22,2410,2417,-1.0,4.4526402457058516E-4,0.0053829515011527725,11.465686697455405,2490.0,55.608172283092074,64.61883985983616,0.0,
ID2407 ? ID2410,22,2407,2410,-1.0,NaN,0.0022529955040407933,3.21051859325813,712.5,60.113506071464116,59.53217267941611,0.0,
ID2421 ? ID2424,23,2421,2424,-1.0,NaN,0.0035987305222019606,1.8893335241560294,322.5,86.78217543166639,28.866836248883793,0.0,
ID2424 ? ID2427,23,2424,2427,-1.0,2.4329533215620106E-5,0.003074456813850949,7.424813205450042,1792.5,82.13150829528234,29.084836270901796,0.0,
ID2424 ? ID2499,23,2424,2499,-1.0,7.436306051409477E-6,0.0031523479343155904,7.84934635644582,1830.0,81.91350827326434,28.939502922889794,0.0,
ID2503 ? ID2506,24,2503,2506,-1.0,NaN,0.01763404573507352,1.0580427441044111,615.0,86.05550869160638,22.181502240331728,0.0,
ID2506 ? ID2509,24,2506,2509,-1.0,0.001042211065391864,0.0037149200924667075,9.305874831629103,1897.5,82.05884162127634,20.873502108223715,0.0,
ID2503 ? ID2514,24,2503,2514,-1.0,NaN,0.004617690442189106,11.428783844418039,1822.5,79.87884140109632,21.600168848283722,0.0,
ID2518 ? ID2521,25,2518,2521,-1.0,NaN,0.004526718906429524,6.450574441662072,712.5,87.3635088237144,98.84484331666252,0.0,
ID2521 ? ID2528,25,2521,2528,-1.0,3.032930705888077E-4,0.005382951501152767,11.465686697455395,2490.0,81.47750822922833,105.02151060717257,0.0,
ID2521 ? ID2524,25,2521,2524,-1.0,4.502645872351964E-4,0.003687048863913432,4.09262423894391,1980.0,82.34950831730035,99.86217675274652,0.0,
ID2532 ? ID2535,26,2532,2535,-1.0,NaN,0.0018286581654633788,5.732843348727693,1702.5,58.07883919929609,110.98017787566464,0.0,
ID2539 ? ID2542,27,2539,2542,-1.0,NaN,0.005013733963845933,4.512360567461339,780.0,13.025501315575633,78.71617461700029,0.0,
ID2542 ? ID2545,27,2542,2545,-1.0,8.798424527841138E-4,0.0017702292210035487,4.1157829388332505,2392.5,10.918167769401613,77.9168412029343,0.0,
ID2542 ? ID2549,27,2542,2549,-1.0,7.774351188793037E-4,0.002489395571789841,5.7878447044113805,2392.5,9.9008343333176,77.9168412029343,0.0,
ID2553 ? ID2556,28,2553,2556,-1.0,NaN,7.020934686570137E-4,0.7266667400600092,967.5,9.319500941269595,83.94817514543236,0.0,
ID2556 ? ID2559,28,2556,2559,-1.0,0.012517293787053603,0.013316105439514045,2.396898979112528,1575.0,9.8281676593116,84.82017523350436,0.0,
ID2556 ? ID2563,28,2556,2563,-1.0,0.00619523960842879,0.009522997778672146,2.5712094002414796,1620.0,10.482167725365606,84.52950853748035,0.0,
ID2567 ? ID2570,29,2567,2570,-1.0,NaN,0.003396275104625871,3.5151447332877765,517.5,76.82684109284429,48.704838252521995,0.0,
ID2570 ? ID2577,29,2570,2577,-1.0,2.1171968676009817E-4,0.006413786156431158,16.16274111420652,2295.0,68.6881736041722,53.86417210694805,0.0,
ID2570 ? ID2573,29,2570,2573,-1.0,0.001581842783745066,0.005456964467223425,4.420141218450974,1440.0,74.71950754667026,51.10283849472002,0.0,
ID2584 ? ID2587,30,2584,2587,-1.0,6.866361552663537E-5,0.006790952990491329,17.418794420610258,2272.5,66.21750668796818,44.34483781216195,0.0,
ID2584 ? ID2591,30,2584,2591,-1.0,1.158145077352994E-4,0.005807045989749139,14.895072963706541,2272.5,67.67084016808819,44.99883787821595,0.0,
ID2581 ? ID2584,30,2581,2584,-1.0,NaN,0.004404040848848525,4.360000440360039,495.0,76.97217444085628,42.81883765803593,0.0,
