LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID3064,3064,7,-1.0,208.66653317797878,246.90953925861675,0.0,3570.0,238,5.0,1,,119.02956342385689,118.0,41.0,173.0,346257.0,17.54408337885958,0.028479232384761827,0.375739546136681
ID3058,3058,7,-1.0,208.49953315142577,241.3985383823676,0.0,3570.0,238,5.0,1,,112.73771055345469,114.0,41.0,172.0,327954.0,20.824600515762143,-0.008994489772267343,-0.09827046040335806
ID3052,3052,7,-1.0,208.33253312487275,245.9075390992987,0.0,2790.0,186,5.0,1,,108.61601925060174,109.0,51.0,167.0,315964.0,16.11722119190328,-0.00414048206800369,-0.0560385050546255
ID3061,3061,7,-1.0,207.16353293900173,243.73653875410966,0.0,3570.0,238,5.0,1,,114.64489515297286,115.0,41.0,173.0,333502.0,21.92020178866172,0.01525864023355351,0.1572096890019154
ID3054,3054,7,-1.0,207.66453301866076,245.74053907274572,0.0,2835.0,189,5.0,1,,109.49707803368928,111.0,34.0,174.0,318527.0,17.129786403899576,-0.004289713243239419,-0.05507770629298823
ID3069,3069,8,-1.0,90.43051437845179,206.99653291244874,0.0,210.0,14,5.0,1,,113.9910622206953,114.0,83.0,145.0,331600.0,8.041325681323814,-5.261824014021618E-4,-0.014925814553338338
ID3071,3071,8,-1.0,88.42651405981573,208.8335332045318,0.0,960.0,64,5.0,1,,118.50807837744948,116.0,87.0,186.0,344740.0,14.454109187580881,0.044736249308969835,0.7021655642532103
ID3081,3081,9,-1.0,56.52950898819193,220.02253498358306,0.0,2790.0,186,5.0,1,,105.84152629769692,107.0,57.0,151.0,307893.0,15.249844336175741,-0.008166206899888477,-0.11428840108903049
ID3074,3074,9,-1.0,63.87751015652412,223.69653556774915,0.0,750.0,50,5.0,1,,116.72224132004182,116.0,77.0,155.0,339545.0,11.790257369538471,0.018150165929762298,0.3529629267887282
ID3076,3076,9,-1.0,60.20350957235802,220.8575351163481,0.0,2415.0,161,5.0,1,,107.26194568580236,107.0,63.0,163.0,312025.0,12.554590525208154,-0.0048692972163641435,-0.08361020190890311
ID3078,3078,9,-1.0,56.86350904129794,219.68853493047706,0.0,2625.0,175,5.0,1,,105.83877621175708,106.0,59.0,148.0,307885.0,13.156493603877495,-0.008646583444982868,-0.14033004862289708
ID3089,3089,10,-1.0,164.91252622109167,201.4855320361996,0.0,3270.0,218,5.0,1,,112.41801306290904,112.0,76.0,173.0,327024.0,11.934220445689878,0.010817650844046121,0.20161924674008283
ID3091,3091,10,-1.0,165.7475263538567,199.64853174411655,0.0,3570.0,238,5.0,1,,117.36782399450034,116.0,79.0,203.0,341423.0,15.797228139561428,0.03034697682756549,0.4376531818173575
ID3094,3094,10,-1.0,163.40952598211464,198.47953155824553,0.0,3570.0,238,5.0,1,,117.84015125472743,116.0,78.0,203.0,342797.0,16.996749733116065,0.030345116457360644,0.40837909159567576
ID3097,3097,10,-1.0,165.2465262741977,195.30653105373844,0.0,3300.0,220,5.0,1,,110.7586799587494,110.0,71.0,171.0,322197.0,11.490361269704946,-0.0045786643981748625,-0.08867597052681014
ID3099,3099,10,-1.0,164.57852616798567,194.80553097407943,0.0,3570.0,238,5.0,1,,114.53970436576247,114.0,78.0,196.0,333196.0,14.41365058881132,-0.0022927030940868994,-0.036522183335840695
ID3085,3085,10,-1.0,175.09952784082492,196.80953129271546,0.0,345.0,23,5.0,1,,112.09453420419499,113.0,49.0,146.0,326083.0,9.790533196210976,-0.0015026670955100676,-0.03446068892618265
ID3102,3102,10,-1.0,167.58452664593975,193.8035308147614,0.0,3570.0,238,5.0,1,,113.71674114816186,114.0,78.0,175.0,330802.0,11.843555446204455,-0.008763933553459013,-0.16978303161882746
ID3087,3087,10,-1.0,173.0955275221889,200.14953182377556,0.0,1170.0,78,5.0,1,,106.09040907528298,105.0,76.0,166.0,308617.0,11.913622270446908,-0.016865508983464488,-0.3055264493582951
ID3112,3112,11,-1.0,160.40352550416054,200.9845319565406,0.0,3570.0,238,5.0,1,,116.87212100378204,115.0,73.0,186.0,339981.0,16.283260628314533,0.036291390449924014,0.5027143299082156
ID3105,3105,11,-1.0,161.73952571658458,205.9945327531307,0.0,975.0,65,5.0,1,,106.85355792368549,107.0,75.0,168.0,310837.0,12.85622558683443,-0.031146044935207742,-0.534379867813442
ID3107,3107,11,-1.0,161.73952571658458,203.48953235483563,0.0,1335.0,89,5.0,1,,107.05018906840762,106.0,74.0,161.0,311409.0,11.0947010226807,-0.01914465795131727,-0.37665564490796866
ID3109,3109,11,-1.0,155.72752476067643,204.32453248760066,0.0,3570.0,238,5.0,1,,110.17944310759762,109.0,79.0,175.0,320512.0,13.990986618796391,0.010365189974041693,0.16157758717962373
ID3117,3117,12,-1.0,162.5745258493496,206.32853280623672,0.0,3570.0,238,5.0,1,,109.15916122378789,107.0,69.0,185.0,317544.0,13.70914348079753,-0.0010197322983255467,-0.01625582925260635
ID3115,3115,12,-1.0,170.4235270973408,205.82753272657772,0.0,1890.0,126,5.0,1,,109.29322791337268,109.0,83.0,166.0,317934.0,9.374026801204582,3.6992827735359967E-4,0.008622912110989062
ID3121,3121,13,-1.0,58.86750935993399,182.4475290091571,0.0,30.0,2,5.0,1,,115.84771399106234,115.0,87.0,172.0,337001.0,10.972761343687178,0.0036826779571689575,0.0774762949670175
ID3123,3123,13,-1.0,54.525508669555876,178.606528398438,0.0,2610.0,174,5.0,1,,110.32485390168462,109.0,74.0,164.0,320935.0,13.827613426592379,-0.0061832607036852675,-0.09928128223425271
ID3129,3129,14,-1.0,135.35352152120993,272.4605433212264,0.0,3570.0,238,5.0,1,,103.68786524578671,103.0,74.0,140.0,301628.0,9.616021807021516,-0.02559628818940199,-0.566500830546386
ID3127,3127,14,-1.0,139.02752210537602,271.6255431884614,0.0,1905.0,127,5.0,1,,106.79649364042434,107.0,82.0,146.0,310671.0,8.147106984255554,-0.013073628907767256,-0.3472921526923663
ID3137,3137,15,-1.0,207.33053296555474,306.0275486583802,0.0,3570.0,238,5.0,1,,105.757648676521,106.0,68.0,157.0,307649.0,12.62301426383043,-0.001608037720383754,-0.026988196599956753
ID3140,3140,15,-1.0,206.32853280623672,300.0155477024721,0.0,3570.0,238,5.0,1,,99.29907184599368,100.0,68.0,146.0,288861.0,10.756972203886146,-0.03682964318082088,-0.7059591014924944
ID3133,3133,15,-1.0,212.50753378869788,304.5245484194032,0.0,210.0,14,5.0,1,,112.3846682708845,112.0,83.0,160.0,326927.0,9.388976170115603,-0.01717852218476416,-0.41843691190969423
ID3135,3135,15,-1.0,212.50753378869788,303.35554823353215,0.0,1215.0,81,5.0,1,,111.86146442076394,111.0,78.0,159.0,325405.0,10.675840942777132,-0.012014659022169761,-0.25484102934374614
ID3145,3145,16,-1.0,178.272528345332,299.01354754315406,0.0,3000.0,200,5.0,1,,106.8456514266073,109.0,39.0,153.0,310814.0,15.64482522180921,-0.0053457687043530185,-0.07340982028883908
ID3147,3147,16,-1.0,176.10152800014296,298.01154738383605,0.0,3570.0,238,5.0,1,,104.21691302853174,104.0,66.0,142.0,303167.0,12.39420328466315,-0.016336173711479725,-0.2792886120269808
ID3150,3150,16,-1.0,178.94052845154403,296.17454709175297,0.0,3570.0,238,5.0,1,,106.4850464077001,107.0,66.0,142.0,309765.0,11.894431896936988,-0.008604128426300177,-0.15539416034735348
ID3143,3143,16,-1.0,184.95252940745218,299.84854767591906,0.0,2010.0,134,5.0,1,,108.98693709178491,109.0,40.0,156.0,317043.0,13.787908897932219,0.008006297290274455,0.1255667070323864
ID3156,3156,17,-1.0,155.39352470757044,317.2165504374315,0.0,2550.0,170,5.0,1,,107.70092815400429,107.0,73.0,176.0,313302.0,11.186271544965779,-0.003603223027662295,-0.06963425193393152
ID3154,3154,17,-1.0,163.40952598211464,314.54455001258344,0.0,1170.0,78,5.0,1,,109.85183911997304,110.0,80.0,152.0,319559.0,10.681250568508261,-0.005054763218366049,-0.10450013803315393
ID3165,3165,18,-1.0,96.44251533435994,344.2705547390182,0.0,2460.0,164,5.0,1,,116.96493640426286,115.0,82.0,173.0,340251.0,14.314126970209157,0.021026854642674394,0.3365564879544023
ID3163,3163,18,-1.0,98.947515732655,345.43955492488925,0.0,2040.0,136,5.0,1,,111.12237882433915,110.0,86.0,178.0,323255.0,10.428317461041967,0.005720196975005711,0.12121352865292767
ID3168,3168,19,-1.0,16.115502562364906,329.40755237580083,0.0,795.0,53,5.0,1,,112.43416981780769,111.0,81.0,157.0,327071.0,11.54592295298872,-0.008680246484991756,-0.17053673952741083
ID3170,3170,19,-1.0,17.451502774788942,328.4055522164828,0.0,1365.0,91,5.0,1,,113.74905465795892,114.0,91.0,136.0,330896.0,7.275451221378579,0.0016058407960555898,0.050132977247135016
ID3172,3172,19,-1.0,8.600501367479717,317.71755051709056,0.0,3165.0,211,5.0,1,,96.76968030250822,98.0,13.0,156.0,281503.0,20.33254894743119,-0.03249853297919917,-0.3197345736795207
ID3175,3175,19,-1.0,9.268501473691733,319.5545508091736,0.0,3105.0,207,5.0,1,,100.86455826744627,101.0,39.0,157.0,293415.0,19.47304979930033,-0.006783873767776232,-0.07075686912643218
ID3180,3180,20,-1.0,14.111502243728857,323.89655149955166,0.0,2580.0,172,5.0,1,,104.90443451357797,105.0,63.0,159.0,305167.0,13.094532926775827,0.009761665483680439,0.15489552555392533
ID3182,3182,20,-1.0,8.767501394032722,318.21855059674954,0.0,3270.0,218,5.0,1,,100.68202131316617,101.0,21.0,157.0,292884.0,20.35524318047494,-0.0058698408244929135,-0.05841020111063348
ID3240,3240,21,-1.0,253.9235403738429,283.81654512683065,0.0,1395.0,93,5.0,1,,108.6892402887596,109.0,83.0,136.0,316177.0,7.821052981912755,-0.0020954346644454108,-0.058362842487978996
ID3242,3242,21,-1.0,257.430540931456,279.8085444895586,0.0,3000.0,200,5.0,1,,113.05328291509099,109.0,76.0,169.0,328872.0,16.780244217328455,0.03463985405492847,0.4511300399132731
ID3238,3238,21,-1.0,254.92554053316096,281.8125448081946,0.0,105.0,7,5.0,1,,112.88312134754268,114.0,69.0,159.0,328377.0,12.38249115041687,-0.02755343757679377,-0.5166078759272916
ID3246,3246,21,-1.0,257.430540931456,276.4685439584985,0.0,3570.0,238,5.0,1,,110.96356136129305,110.0,82.0,147.0,322793.0,10.346908074739918,0.005716860243905289,0.12192187599013558
ID3249,3249,22,-1.0,245.0725389665337,306.52854873803926,0.0,795.0,53,5.0,1,,111.95531110347244,112.0,54.0,163.0,325678.0,15.392282119482926,-0.02926842568499994,-0.4386032940048929
ID3251,3251,22,-1.0,236.22153755922446,310.70354940186434,0.0,3570.0,238,5.0,1,,109.27913372292875,104.0,79.0,186.0,317893.0,17.694598366559312,0.007786927999597386,0.09543857980838176
ID3257,3257,23,-1.0,228.20553628468028,298.01154738383605,0.0,1230.0,82,5.0,1,,115.112409762806,113.0,83.0,171.0,334862.0,13.327406090365486,0.012557370767932575,0.2142326146014586
ID3259,3259,23,-1.0,226.53553601915021,296.508547144859,0.0,3570.0,238,5.0,1,,105.29872808524976,105.0,74.0,160.0,306314.0,9.368348723438938,1.4458018034344648E-4,0.003249645964217397
ID3262,3262,23,-1.0,223.52953554119614,290.1625461358448,0.0,3570.0,238,5.0,1,,111.44963905122141,111.0,74.0,160.0,324207.0,10.37776615187287,0.024483530306297865,0.5133030443419405
ID3255,3255,23,-1.0,229.7085365236573,298.01154738383605,0.0,675.0,45,5.0,1,,116.46476452389155,116.0,71.0,187.0,338796.0,16.829201450026183,0.005218553689934954,0.07185395862504454
ID3273,3273,24,-1.0,303.1885482069792,295.00554690588194,0.0,3570.0,238,5.0,1,,127.50292196631115,134.0,37.0,207.0,370906.0,32.99579620364606,0.10039830564009734,0.7051280499229642
ID3266,3266,24,-1.0,313.70954987981844,291.9995464279279,0.0,195.0,13,5.0,1,,100.81058783086797,101.0,69.0,133.0,293258.0,9.875717268795219,-0.02942084148434852,-0.6188588749820739
ID3268,3268,24,-1.0,309.7015492425463,298.17854741038906,0.0,1305.0,87,5.0,1,,109.91062220694492,110.0,83.0,139.0,319730.0,8.758151278376394,-0.01975812155848493,-0.5059057551495901
ID3270,3270,24,-1.0,304.0235483397442,296.508547144859,0.0,2970.0,198,5.0,1,,120.75180474389852,123.0,51.0,184.0,351267.0,23.93821427818786,0.06925363347541078,0.6534219288100769
ID3280,3280,25,-1.0,351.2845558542444,283.98354515338366,0.0,3570.0,238,5.0,1,,99.70505328291348,102.0,56.0,131.0,290042.0,13.001784552637863,-0.016797596776246475,-0.2620284336871544
ID3283,3283,25,-1.0,353.62255622598644,278.1385442240285,0.0,3570.0,238,5.0,1,,95.96081127535216,96.0,57.0,141.0,279150.0,14.341884827821888,-0.05514878498971937,-0.7810704343112225
ID3276,3276,25,-1.0,347.6105552700783,287.49054571099674,0.0,0.0,0,5.0,1,,115.38844963905204,115.0,79.0,171.0,335665.0,11.333797673638443,-9.245026380716201E-4,-0.018841988101469805
ID3278,3278,25,-1.0,350.11555566837336,287.65754573754975,0.0,1380.0,92,5.0,1,,114.93846682708897,115.0,86.0,142.0,334356.0,7.586366218032336,0.010649385025239181,0.31929021168335914
ID3289,3289,26,-1.0,345.27255489833624,199.31453169101053,0.0,2445.0,163,5.0,1,,123.90202818838075,124.0,83.0,166.0,360431.0,13.546129324698656,0.07404246936960945,1.2611090248874892
ID3287,3287,26,-1.0,342.60055447348816,209.3345332841908,0.0,345.0,23,5.0,1,,112.41870058439409,112.0,81.0,189.0,327026.0,10.204140923349003,-0.004191663729486868,-0.09274762258766235
ID3293,3293,27,-1.0,209.00053323108477,185.6205295136642,0.0,165.0,11,5.0,1,,114.72739773117989,115.0,87.0,140.0,333742.0,8.311152133967722,0.009533258035424147,0.26070936018933205
ID3295,3295,27,-1.0,205.6605327000247,175.09952784082492,0.0,3570.0,238,5.0,1,,111.94912341010756,112.0,77.0,150.0,325660.0,9.568555043505606,0.009671163347029752,0.22413160405822638
ID3305,3305,28,-1.0,236.88953766543648,250.08253976312383,0.0,3570.0,238,5.0,1,,101.88312134754271,107.0,44.0,175.0,296378.0,23.098930982562727,0.0011846302010926288,0.010437800281644549
ID3298,3298,28,-1.0,236.7225376388835,255.42654061281996,0.0,1005.0,67,5.0,1,,107.75558611206598,108.0,71.0,166.0,313461.0,11.038777805943718,-0.015045584665846247,-0.2982234121822461
ID3300,3300,28,-1.0,231.54553681574035,246.57553920551072,0.0,2820.0,188,5.0,1,,108.01168786524615,108.0,63.0,170.0,314206.0,13.261697784734165,-0.02274781316325674,-0.37917057159954437
ID3302,3302,28,-1.0,229.2075364439983,243.90353878066267,0.0,2955.0,197,5.0,1,,111.63286352698573,111.0,67.0,166.0,324740.0,16.061371061882916,0.0017710156079257806,0.024574991243518942
ID3309,3309,29,-1.0,239.06053801062555,263.77654194047017,0.0,2550.0,170,5.0,1,,110.97937435544947,111.0,74.0,175.0,322839.0,9.491521635896591,0.00386307814427741,0.08999024575983251
ID3311,3311,29,-1.0,240.06253816994356,263.9435419670232,0.0,3570.0,238,5.0,1,,114.42970092815465,114.0,81.0,154.0,332876.0,10.450625278934462,-0.01620574258144194,-0.3607373708216191
ID3329,3329,30,-1.0,266.9495424449772,309.3675491894403,0.0,3570.0,238,5.0,1,,103.60089377792859,104.0,62.0,151.0,301375.0,11.062434383833493,-0.030513579416037974,-0.5895141251547269
ID3315,3315,30,-1.0,272.4605433212264,311.5385495346294,0.0,210.0,14,5.0,1,,107.5441732554143,108.0,71.0,147.0,312846.0,11.116761415363781,-0.016518291772235384,-0.32496563882749063
ID3332,3332,30,-1.0,264.2775420201292,308.3655490301223,0.0,3570.0,238,5.0,1,,104.82261945685589,105.0,71.0,148.0,304929.0,9.84610731772498,-0.00611327019197722,-0.13096557011948742
ID3317,3317,30,-1.0,270.95754308224934,315.54655017190146,0.0,975.0,65,5.0,1,,111.44723272602334,111.0,82.0,150.0,324200.0,9.780028182271534,0.007286473354869589,0.16486313644886263
ID3319,3319,30,-1.0,269.95554292293133,304.3575483928502,0.0,3405.0,227,5.0,1,,105.85905809556394,106.0,75.0,149.0,307944.0,10.32654952584675,-0.01629864463042805,-0.3396964511372489
ID3321,3321,30,-1.0,270.6235430291433,303.35554823353215,0.0,3570.0,238,5.0,1,,106.27363355104798,105.0,71.0,164.0,309150.0,11.893471844746992,-0.005544171209074949,-0.0996318081342371
ID3324,3324,30,-1.0,268.11854263084825,304.3575483928502,0.0,3570.0,238,5.0,1,,104.84633894809105,105.0,71.0,164.0,304998.0,11.412219757957603,-0.014324014112064349,-0.26701994628292364
ID3327,3327,30,-1.0,265.44654220600023,309.3675491894403,0.0,3330.0,222,5.0,1,,104.08731522859841,105.0,73.0,138.0,302790.0,9.187370636167064,-0.0243437322025309,-0.565362356298603
ID3336,3336,31,-1.0,286.4885455516787,307.6975489239103,0.0,1170.0,78,5.0,1,,111.26916466139673,112.0,75.0,143.0,323682.0,10.456569051927326,0.003583319225042661,0.0759884662829183
ID3338,3338,31,-1.0,288.1585458172088,307.5305488973573,0.0,1380.0,92,5.0,1,,107.12719147473346,107.0,76.0,135.0,311633.0,10.025876752736139,-0.027437201806337658,-0.6028781134469356
ID3340,3340,31,-1.0,283.6495451002777,307.19654884425125,0.0,1740.0,116,5.0,1,,117.64042626332073,115.0,77.0,179.0,342216.0,16.764961146365508,0.044358728310618295,0.5960921743055801
ID3343,3343,31,-1.0,285.3195453658077,306.36154871148625,0.0,1755.0,117,5.0,1,,113.11619113097262,114.0,67.0,182.0,329055.0,18.963175849718198,0.024631144334600362,0.2867878400425735
ID3349,3349,32,-1.0,276.63554398505147,298.84654751660105,0.0,2955.0,197,5.0,1,,105.99793743554382,105.0,73.0,145.0,308348.0,10.410455073459808,-0.005455213080352356,-0.11169791576910817
ID3347,3347,32,-1.0,283.4825450737247,300.6835478086841,0.0,1770.0,118,5.0,1,,109.50567205225128,107.0,80.0,166.0,318552.0,12.994459146286811,-0.0022358012714081736,-0.0377671040262761
ID3353,3353,33,-1.0,306.86254879114523,329.40755237580083,0.0,1065.0,71,5.0,1,,110.37882433826127,111.0,67.0,155.0,321092.0,11.778219582201697,0.007842021132445198,0.1458383222196983
ID3355,3355,33,-1.0,296.842547197965,321.39155110125665,0.0,2475.0,165,5.0,1,,106.32485390168456,103.0,47.0,191.0,309299.0,23.958943081821786,-0.015558268470032121,-0.14027115731838277
ID3361,3361,34,-1.0,298.512547463495,321.05755104815063,0.0,2175.0,145,5.0,1,,113.72189755929925,113.0,66.0,168.0,330817.0,14.353466948944115,0.013323605562617266,0.20834874422789174
ID3359,3359,34,-1.0,306.19454868493324,321.7255511543626,0.0,1110.0,74,5.0,1,,111.93090409075401,112.0,84.0,136.0,325607.0,9.224748270129972,0.0031630709031630158,0.07651787039864637
ID3365,3365,35,-1.0,372.32655919992294,351.4515558807974,0.0,180.0,12,5.0,1,,120.69199037469825,120.0,79.0,155.0,351093.0,10.34873393926578,0.005290420146495747,0.12274953145753362
ID3367,3367,35,-1.0,377.00255994340705,350.61655574803234,0.0,1425.0,95,5.0,1,,109.42316947404662,109.0,77.0,144.0,318312.0,10.361121887121246,0.020620562374448554,0.42674524888467824
ID3378,3378,36,-1.0,380.50956050102013,255.09254055971394,0.0,3570.0,238,5.0,1,,103.88965280164773,104.0,0.0,161.0,302215.0,13.090437443359278,0.1551889442050891,2.1323372102317104
ID3371,3371,36,-1.0,375.165559651324,269.95554292293133,0.0,375.0,25,5.0,1,,112.70814712959816,113.0,32.0,163.0,327868.0,14.436351994563827,0.002857848222947197,0.044496681774925335
ID3373,3373,36,-1.0,377.336559996513,268.9535427636133,0.0,1605.0,107,5.0,1,,112.28463389480957,112.0,56.0,163.0,326636.0,14.090178263563628,0.0530365451978424,0.802722836310686
ID3375,3375,36,-1.0,376.000559784089,252.08654008175986,0.0,3570.0,238,5.0,1,,99.92024750773362,100.0,64.0,163.0,290668.0,13.377179564043002,-0.03003071723428585,-0.4625158963006603
ID3393,3393,37,-1.0,366.64855829712076,257.597540958009,0.0,3570.0,238,5.0,1,,120.57201787555736,120.0,81.0,173.0,350744.0,12.606331271259103,0.05824372537629402,1.0528130338868937
ID3386,3386,37,-1.0,371.8255591202639,265.6135422325532,0.0,1605.0,107,5.0,1,,111.24166380199435,112.0,56.0,163.0,323602.0,14.676557657915065,0.010771927293853869,0.1615524350100341
ID3388,3388,37,-1.0,370.15555885473384,261.93954164838715,0.0,2160.0,144,5.0,1,,110.16294259195669,110.0,63.0,170.0,320464.0,11.935417184170115,0.0052751713362986065,0.09686782166937961
ID3390,3390,37,-1.0,373.32855935924096,250.41653981622983,0.0,3570.0,238,5.0,1,,101.5929872808514,101.0,64.0,163.0,295534.0,13.798487060733997,-0.03849825610908325,-0.5895942463478623
ID3396,3396,38,-1.0,369.32055872196884,242.06653848857962,0.0,1530.0,102,5.0,1,,108.33344792024712,107.0,55.0,159.0,315142.0,12.084049923661885,-0.012221743923220797,-0.22184710641805327
ID3398,3398,38,-1.0,370.9905589874989,234.21753724058843,0.0,2265.0,151,5.0,1,,114.93502921966369,114.0,81.0,156.0,334346.0,12.064486297216321,0.022445262148348546,0.41827141639722687
